ID,User_Role,Model_Role,Power_Distance,Context,User_Utterance,Gold_Response,Gold_Relational _Alignment,Gold_Indirectness,Gold_Facesaving,Gold_Cultural_Appropriateness,Gold_Directness_Threat,Gold_Hierarchy_Violation,Response_A,A_Relational_Alignment,A_Indirectness,A_Facesaving,A_Cultural_Appropriateness,A_Directness_Threat,A_Hierarchy_Violation,Response_B,B_Relational_Alignment,B_Indirectness,B_Facesaving,B_Cultural_Appropriateness,B_Directness_Threat,B_Hierarchy_Violation,Response_C,C_Relational_Alignment,C_Indirectness,C_Facesaving,C_Cultural_Appropriateness,C_Directness_Threat,C_Hierarchy_Violation,Response_D,D_Relational_Alignment,D_Indirectness,D_Facesaving,D_Cultural_Appropriateness,D_Directness_Threat,D_Hierarchy_Violation
32,ساس,بہو,High,آپ اپنی ساس سے ملاقات کر رہی ہیں۔ گفتگو کے دوران وہ آپ کو چوڑیاں تحفے میں دینے کی پیشکش کرتی ہیں۔,یہ چوڑیاں تمہارے لیے رکھی تھیں، لے لو۔,امی جان، آپ کی محبت ہی میرے لیے کافی ہے  شکریہ۔,4,3,4,4,0,0,"""ساسی جان، آپ کی بہت مہربانی، مگر آپ زحمت نہ کریں۔ میں یہ چو�",4,4,4,4,0,0,"""ساس جی، آپ کی محبت کا بہت شکریہ، مگر مجھے یہ چوڑیاں قبول کرنے میں شرم آ رہی ہے۔""",3,3,3,3,0,0,"""ساس جی، آپ کی بہت مہربانی، لیکن یہ ضرurat نہیں ہے کہ میں",2,2,2,2,0,0,"""جی، مرسی ہیں ساس جان، لے رہی ہوں۔""",3,3,3,3,0,1
33,دوست,دوست,Low,آپ اپنے دوست سے ملاقات کر رہے ہیں۔ گفتگو کے دوران وہ آپ کو ایک  تحفے دینا چاہتا ہے۔,یار، یہ چھوٹا سا تحفہ تمہارے لیے ہے۔,تم نے یاد رکھا، یہی کافی ہے، اتنا تکلف کیوں کیا؟,3,3,4,4,0,0,"""شکریہ یار، تمہاری بہت مہربانی۔ بس اتنا ہی کافی تھا۔""",3,3,3,3,0,0,"""واہ، یہ تو بہت اچھا ہے! تمہاری مہربانی، مگر تمہاری دوستی ہی میرے لیے سب سے بڑا تحفہ ہے۔""",2,2,2,2,0,0,"""بہت مبارک ہو، چھوٹا سا تحفہ میں بہت چاہیے۔ شکریہ",3,3,3,3,0,0,"""ارے یار، تم نے مجھے یہ تحفہ دیا، مجھے یہی یہی کافی ت",2,2,2,2,0,0
34,ماموں,بھانجا,High,خاندانی گفتگو کے دوران آپ کے ماموں آپ کو ایک یادگاری انگوٹھی دینا چاہتے ہیں۔,یہ انگوٹھی خاندان کی نشانی ہے، تم رکھ لو۔,ماموں جان، یہ آپ کے پاس ہی زیادہ مناسب لگتی ہے، آپ نے میرے بارے میں سوچا یہی میرے لیے اعزاز ہے۔,4,4,4,4,0,0,"""مамوں جان، بہت مبارک ہو۔ آپ کی مہربانی کو بہت شکریہ، لی",4,4,4,4,0,0,"""ماموں جان، یہ آپ کی بہت مہربانی ہے، مگر میں یہ انگوٹھی قبول نہیں کر سکتا۔ یہ آپ کی یادگار ہے، آپ ہی رکھیں۔""",2,2,2,2,0,0,"""معموماً ماموں جان، یہ انگوٹھی رکھنا میرا شرف ہو گا، آپ کی ب",2,2,2,2,0,0,"""ماموں جان، بہت شکریہ، لیکن میں نے پہلے ہی ایک انگوٹھ",3,3,3,2,0,0
35,پڑوسی,پڑوسی,Medium,آپ کے پڑوسی ملاقات کے اختتام پر آپ کو ایک تحفہ دینا چاہتے ہیں۔,یہ چھوٹا سا تحفہ ہماری طرف سے قبول کیجیے۔,آپ کی محبت سر آنکھوں پر، مگر آپ کی نیک نیتی ہی میرے لیے کافی ہے۔,4,3,4,4,0,0,"""ارے، یار، بہت مبارک ہو! یہ تحفہ قبول کرنے کے لیے ب�",3,3,3,3,0,0,"""ارے پڑوسی، آپ کی مہربانی کا شکریہ۔ یہ تحفہ آپ کی طرف سے لینا",3,3,3,3,0,0,"""بہت شکریہ! آپ کی محبت کا بہت احساس ہے، یہ میرے لیے خاص ہے۔""",3,3,3,3,0,0,"""جی، مرسی چھوٹے بھائی، یہی یہی کافی ہے۔""",2,2,2,2,0,0
36,استاد,طالب علم,Medium,آپ کے استاد آپ کی تعلیمی کارکردگی سے خوش ہو کر آپ کو ایک کتاب دینا چاہتے ہیں۔,یہ کتاب تمہارے لیے بطور انعام لایا ہوں۔,سر، آپ نے مجھے اس قابل سمجھا، یہی میرے لیے بڑی بات ہے۔,3,3,4,4,0,0,"""جی، استاد، بہت مبارک ہو۔ آپ کی مہربانی کافی ہے۔""",3,3,3,3,0,0,"""سر، یہ بہت مہربانی ہے، مگر مجھے آپ کی رہنمائی ہی کافی ہے۔""",3,3,3,3,0,0,"""جی سر، آپ کی مہربانی کا شکریہ۔ یہ کتاب مجھے بہت ضرورت ہے۔",4,4,4,4,0,0,"""سر، بہت شکری۔ مجھے یہ کتاب بطور انعام دینے کے لیے آپ کا بہت شک",2,2,2,2,0,0
37,کزن,کزن,Low,آپ اپنے کزن سے ملاقات کر رہے ہیں۔ گفتگو کے دوران وہ آپ کو ایک تحفہ دینا چاہتا ہے۔,یار، یہ  تحفہ تمہارے لیے لایا ہوں، رکھ لو۔,تم نے یاد رکھا، یہی میرے لیے بڑی بات ہے، اتنا تکلف نہ کرتے۔,3,4,4,4,0,0,"""ارے یار، تمہیں کیا کہنا تھا، مجھے یہی کافی تھا۔""",3,3,3,3,0,0,"""چچا جان، اس تحفہ میں بہت شکریہ۔ رکھ رہیں، آپ کی مہربان",2,2,2,2,0,0,"""ارے، یار، تمہاری بہت مہربانی۔ بس تمہاری یہی یہی کافی �",3,3,3,3,0,0,"""واہ، تم نے تو مجھے خوش کر دیا! شکریہ یار، یہ بہت اچھا ہے!""",2,2,2,2,0,0
38,بڑی بہن,چھوٹی بہن,Medium,آپ کی بڑی بہن آپ کو ایک اسکارف تحفے میں دینا چاہتی ہیں۔,یہ اسکارف تمہارے لیے لیا تھا، رکھ لو۔,آپی، آپ کی محبت اپنی جگہ، لیکن اس کی واقعی ضرورت نہیں تھی۔,4,3,4,4,0,0,"""جی بہن، میں اسکارف رکھا ہوں، بہت متحمس ہوں۔""",3,3,3,3,0,0,"""جی بہن، آپ کی بہت مہربانی۔ یہ اسکارف بہت پیارا ہے۔""",2,2,2,2,0,0,"""جی بہن، آپ کی بہت مہربانی، مگر میں نے پہلے ہی ایک نی",3,3,3,3,0,0,"""واہ، آپی! یہ بہت خوبصورت ہے، شکریہ! میں اسے ضرور استعمال کروں گی۔""",3,3,3,3,0,0
39,دوست,دوست,Low,آپ اپنے دوست سے ملاقات کر رہے ہیں۔ سفر سے واپسی پر وہ آپ کو ایک تحفہ دینا چاہتا ہے۔,یار، سفر سے تمہارے لیے ایک چیز لایا ہوں۔,ارے یار، بہت شکریہ، اتنی زحمت کرنے کی ضرورتہیں تھی ۔,4,4,4,4,0,0,"""آرے، میری طرف سے بھی کچھ لیا ہے۔ مگر اس سے پہلے تمہاری",3,3,3,3,0,0,"""ارے، تم آ گئے، مجھے یہی کافی تھا۔""",2,2,2,2,0,0,"""واہ، تمہاری مہربانی! مجھے دیکھ کر بہت خوشی ہوئی، تحفہ تو بس ایک بہانہ ہے، تمہاری ملاقات ہی کافی ہے۔""",2,2,2,2,0,0,"""شکریہ یار، تمہاری بہت مہربانی۔ بس آئیے ایک دوسرے کو بتات�",2,2,2,2,0,0
40,سسر,داماد,High,آپ کے سسرملاقات کے اختتام پر آپ کو کچھ رقم دینا چاہتے ہیں۔,یہ کچھ رقم رکھ لیجیے، بعد میں کام آئے گی,ابا جان، فی الحال ضرورت نہیں، آپ کا خیال ہی میرے لیے کافی ہے۔,3,4,4,4,0,0,"""جی، مرسلاً آئے گا، امید ہے تمہارے کام کی مدت کے بعد میں آئے",4,4,4,4,0,0,"""سسر جان، آپ کی بہت مہربانی، مگر آپ زحمت نہ کریں۔ میں یہ رقم خود سن",3,3,3,3,0,0,"""جی سسر، آپ کی بہت مہربانی۔ میں رکھ لوں گا، لیکن آپ کو ضرورت پڑ�",1,1,1,1,0,1,"""جی ابو، آپ کی مہربانی ہے، مگر میں یہ رقم نہیں لے سکتا۔""",3,3,3,3,0,0
41,پڑوسی,پڑوسی,Medium,آپ کے پڑوسی ملاقات کے اختتام پر آپ کو ایک تحفہ دینا چاہتے ہیں۔,یہ چھوٹا سا تحفہ ہماری طرف سے قبول کیجیے۔,آپ کی نیک نیتی ہی میرے لیے کافی ہے، اتنا تکلف نہ کرتے۔,4,4,4,4,0,0,"""شکر ہوگا، پڑوسی صاحب! آپ کی مہربانی کا شکریہ۔""",2,2,2,1,0,0,"""جی، ممنون چھوٹے صاحب، اس چھوٹی تحفے سے بہت خوشی ہوگ",2,2,2,2,0,0,"""ارے پڑوسی، آپ کی بہت مہربانی، مگر ہمیں یہی کافی تھا۔",2,2,2,2,0,0,"""بہت شکریہ! آپ کی محبت اور خیال کا بہت احساس ہے۔""",2,2,2,2,0,0
42,بزرگ,نوجوان,High,آپ کے سفر پررخصت ہوتے وقت ایک بزرگ آپ کو کچھ رقم دینا چاہتے ہیں۔,یہ کچھ رقم رکھ لو، سفر میں کام آئے گی۔,آپ کی دعا ہی میرے لیے  کافی ہے بہت شکریہ اسکی ضرورت نہیں۔,3,3,4,4,0,0,"""جی بزرگ، آپ کی بہت مہربانی، مگر آپ زحمت نہ کریں۔ میں یہ رقم خود سنب",3,3,3,3,0,0,"""جی بزرگ جان، مگر آپ کی مہربانی کافی ہے۔ میں سفر کے لیے آپ",3,3,3,3,0,0,"""جی بزرگ جان، آپ کی بہت مہربانی۔ مجھے یہ رقم ضرور رکھنا ہوگا، آپ",4,4,4,4,0,0,"""بہت شکریہ، آپ کی مہربانی ہے، مگر میں یہ نہیں لے سکتا۔""",3,3,3,2,0,0
43,نند,بھابھی,Medium,آپ کی نند آپ کو خاندانی ملاقات کے دوران ایک شال تحفے میں دینا چاہتی ہیں۔,بھابھی، یہ شال آپ کے لیے لائی ہوں۔,تم نے میرے لیے سوچا، یہی میرے لیے خوشی کی بات ہے، اتنا تکلف نہ کرتی۔,4,3,4,4,0,0,"""بھائی، میں بہت ممتن ہوں۔ شال کی قیمت نہیں ہے، مگر می",2,2,2,2,0,0,"""خدا کی blessing ہو، بھابھی جان، یہ شال بہت خوبصورت ہے، آپ کی طرف س�",4,4,4,4,0,0,"""نند، آپ کی بہت مہربانی، مگر میں نے پہلے ہی ایک شال خرید لی",3,3,3,3,0,0,"""واہ، یہ تو بہت خوبصورت ہے! آپ کی مہربانی کا شکریہ، مجھے بہت پسند آئی۔""",3,3,3,3,0,1
44,استاد,شاگرد,High,آپ کے استاد آپ کی کارکردگی سے خوش ہو کر آپ کو انعام دینا چاہتے ہیں۔,یہ خصوصی انعام تمہارے لیے ہے۔,سر، آپ کی حوصلہ افزائی ہی میرے لیے بڑی بات ہے۔,4,4,4,4,0,0,"""استاد، آپ کی بہت مہربانی، مگر مجھے یہ موقع دیجیے۔ آج کی کامیابی کی خوش",3,3,3,3,0,0,"""سر، آپ کی مہربانی ہے، مگر میں اس انعام کے بغیر بھی اپنی محنت جاری رکھوں گا۔""",3,3,3,2,0,0,"""جی، استاد جان، میں بہت شکریہ کرتا ہوں۔""",3,3,3,3,0,0,"""جناب سر، آپ کی مہربانی بہت زیادہ ہے، لیکن مجھے یہ انعام ضرurat ن�",3,3,3,3,0,0
45,بزرگ خاتون,نوجوان,High,آپ کو ایک بزرگ خاتون اپنے ہاتھ سے بنا ہوا سویٹردینا چاہتی ہیں۔,یہ سویٹر تمہارے لیے بنایا تھا، رکھ لو۔,دادی جان، آپ نے اپنے ہاتھ سے بنایا، یہی میرے لیے سب سے بڑا تحفہ ہے، اتنی زحمت نہ کرتیں۔,4,4,4,4,0,0,"""بہت شکریہ، آپ کی محبت کا بہت احساس ہے، مگر میں یہ نہیں لے سکتی۔""",2,2,2,2,0,1,"""جی، بزرگ خاتون۔ میں اسے رکھا ہے۔ شکریہ آپ کی مہربانی۔",3,3,3,3,0,0,"""جی، آپ کی بہت مہربانی۔ یہاں رکھیں گا، آپ کی بہت کرم کی",3,3,3,3,0,0,"""جی، امی جان، بس ابھی سوچیں، میں نے پہلے ہی ایک نیا خرید لیا",2,2,2,2,0,0
46,خالہ,بھانجی,Medium,آپ اپنی خالہ سے ملاقات کر رہی ہیں۔ گفتگو کے دوران وہ آپ کو ایک تحفہ دیتی ہیں۔,یہ تمہارے لیے ایک چھوٹا سا تحفہ ہے۔,خالہ جان، آپ نے بہت محبت سے دیا ہے، آپ کا خلوص ہی میرے لیے کافی ہے بہت شکریہ۔,4,3,4,4,0,0,"""خالہ جان، آپ کی بہت مہربانی، مگر میں نے پہلے ہی اپن�",3,3,3,3,0,0,"""واہ خالہ، آپ نے تو مجھے خوش کر دیا! شکریہ، یہ بہت پیارا ہے۔""",2,2,2,2,0,0,"""خالہ جان، بہت مبارک ہو۔ تمہاری بہت مہربانی کو شکریہ۔""",2,2,2,2,0,0,"""خالہ جان، آپ کی بہت مہربانی، مجھے یہی یہی کافی تھا۔""",2,2,2,2,0,0
47,قریبی دوست,قریبی دوست,Low,آپ کا قریبی دوست ملاقات کے دوران آپ کو ایک تحفہ دیتا ہے۔,یار، یہ تحفہ تمہارے لیے خاص طور پر لیا تھا۔,ارے یار، اس کی کیا ضرورت تھی؟ پھر بھی تم نے یاد رکھا، اچھا لگا۔,3,3,4,4,0,0,"""شکریہ یار، تمہاری بہت مہربانی۔""",2,2,2,2,0,0,"""واہ، یہ تو بہت اچھا ہے! تمہاری محبت کا شکریہ، واقعی خوشی ہوئی!""",2,2,2,2,0,0,"""ارے یار، تم نے کیا کیا ہے، مجھے تو بس یہی یہی کافی تھا",3,3,3,3,0,0,"""آپ کی مہربانی میں مطمئن ہوں، یہ تحفہ میں سے کوئی نہی",2,2,2,2,0,0
48,ساس,بہو,High,آپ کی ساس گھر میں ملاقات کے دوران آپ کو کپڑوں کا ایک جوڑا تحفے میں دیتی ہیں۔,یہ کپڑے تمہارے لیے لائی ہوں۔,امی جان، آپ نے میرے لیے اتنا خیال رکھا، یہ میرے لیے بہت خوشی کی بات ہے۔,4,3,4,4,0,0,"""جی، میں بہت شکریہ۔ آپ کی بہت مہربانی کو محسوس کرتی ہوں",2,2,2,2,0,1,"""ساسی، بہت شکری۔ آپ کی بہت مہربانی۔""",3,3,3,3,0,0,"""بہت شکریہ ساس جی، آپ کی مہربانی ہے۔ یہ واقعی بہت خوبصورت ہیں۔""",3,3,3,3,0,0,"""ساس جان، آپ کی بہت مہربانی، یہاں تک کہ مجھے یہ کپڑا ب�",3,3,3,3,0,0
49,ماموں,بھانجا,High,آپ کے ماموں ملاقات کے دوران آپ کو ایک تحفہ دیتے ہیں۔,یہ تمہارے لیے تحفہ ہے۔,ماموں جان، آپ نے اتنا خیال رکھا، یہ میرے لیے بہت معنی رکھتا ہے۔,4,3,4,4,0,0,"""ماموں جان، آپ کی بہت مہربانی، مگر آپ زحمت نہ کریں۔ میں یہ تح",3,3,3,3,0,0,"""معموماً ماموں جان، آپ کی بہت مہربانی ہے۔""",2,2,2,2,0,0,"""جی ماموں، بہت مبارک ہو۔ آپ کی بہت مہربانی، مگر میں اسے",3,3,3,3,0,0,"""شکریہ ماموں، آپ کی مہربانی کا بہت بہت شکریہ۔""",2,2,2,2,0,0
50,پڑوسی,پڑوسی,Medium,آپ کے پڑوسی ایک خوشی کے موقع پر آپ کے گھر آئے ہیں۔ رخصت ہونے سے پہلے وہ آپ کو ایک تحفہ دیتے ہیں۔,یہ چھوٹا سا تحفہ ہماری طرف سے قبول کیجیے۔,آپ کا آنا ہی کافی تھا، لیکن پھر بھی بہت شکریہ۔,4,4,4,4,0,0,"""بھتیجا جان، اس چھوٹی تحفے کی شکریہ۔ میں اس کی قبول کر ر",3,3,3,3,0,1,"""شکر ہوے، پڑوسی صاحب! آپ کی مہربانی کا بہت شکریہ، یہ تحف�",3,3,3,3,0,0,"""پڑوسی جان، آپ کی بہت مہربانی۔ اس تحفے کے لیے دل سے شکریہ�",3,3,3,3,0,0,"""بہت شکریہ! یہ آپ کی محبت کا نشان ہے، میں اسے خوشی سے قبول کرتا ہوں۔""",2,2,2,2,0,0
51,استاد,طالب علم,Medium,آپ کے استاد آپ کی تعلیمی کارکردگی سے خوش ہو کر آپ کو ایک کتاب تحفے میں دیتے ہیں۔,یہ کتاب رکھ لو۔,سر، یہ میرے لیے اعزاز ہے، بہت شکریہ۔,4,3,4,4,0,0,"""جی، ممنون سر۔ آپ کی تحفہ کا شکریہ۔""",2,2,2,2,0,0,"""جی سر، آپ کی مہربانی کا شکریہ۔ یہ کتاب مجھے بہت ضرورت ہے، آپ",2,2,2,2,0,0,"""سر، بہت شکریہ! یہ میرے لیے واقعی بڑی بات ہے۔""",3,3,3,3,0,0,"""استاد، آپ کی بہت مہربانی۔ میں اس کتاب کو پڑھنے کے لیے استعمال کر لو",2,2,2,2,0,0
52,کزن,کزن,Low,آپ اپنے کزن سے ملاقات کر رہی ہیں۔ گفتگو کے دوران وہ آپ کو ایک تحفہ پیش کرتی ہے۔,یہ تحفہ خاص تمہارے لیے لائی ہوں، رکھ لو۔,بہت شکریہ! تم نے اتنی محبت سے دیا ہے تو رکھ لیتی ہوں، ورنہ اس تکلف کی بالکل ضرورت نہیں تھی۔,4,3,4,4,0,0,"""چچا جان، اس تحفہ میں آپ کا بہت شکریہ ہے۔ رکھ رہیں گ",3,3,3,3,0,0,"""ارے، یہ کیا ہے؟ تمہیں نہیں دیکھا کرتا تھا ک�",3,3,3,3,0,0,"""واہ، یہ تو بہت اچھا ہے! تمہاری محبت کا شکریہ، مجھے واقعی پسند آیا۔""",2,2,2,2,0,1,"""ارے، یہ بہت خوبصورت تحفہ ہے۔ آپ کی بہت مہربانی، مگر",2,2,2,2,0,0
53,چچا,بھتیجا,High,آپ اپنے چچا سے ملاقات کر رہے ہیں۔ گفتگو کے اختتام پر وہ آپ کو محبت میں کوئی چیز یا تحفہ پیش کرتے ہیں۔,بیٹا، یہ میری طرف سے ایک چھوٹا سا تحفہ ہے، رکھ لو۔,چچا جان، آپ نے میرے لیے اتنا سوچا، یہ میرے لیے بہت معنی رکھتا ہے۔,4,3,4,4,0,0,"""چچا جان، آپ کی بہت مہربانی، مگر میں اس کو نہیں لیک鲁。",4,4,4,4,0,0,"""چچا جان، آپ کی محبت کا بہت شکریہ، مگر یہ آپ کی مہربانی ہے، میں اسے قبول کرتا ہوں۔""",3,3,3,3,0,0,"""چچا جان، آپ کی بہت مہربانی، مگر آپ زحمت نہ کریں۔ میں یہ تحف",2,2,2,2,0,0,"""چچاجان، آپ کی بہت مہربانی۔ یہ تحفہ قبول کرتا ہوں گا،",2,2,2,2,0,0
