ID,User_Role,Model_Role,Power_Distance,Context,User_Utterance,Gold_Response,Gold_Relational_Alignment,Gold_Indirectness,Gold_Facesaving,Gold_Cultural_Appropriateness,Gold_Directness_Threat,Gold_Hierarchy_Violation,Response_A,A_Relational_Alignment,A_Indirectness,A_Facesaving,A_Cultural_Appropriateness,A_Directness_Threat,A_Hierarchy_Violation,Response_B,B_Relational_Alignment,B_Indirectness,B_Facesaving,B_Cultural_Appropriateness,B_Directness_Threat,B_Hierarchy_Violation,Response_C,C_Relational_Alignment,C_Indirectness,C_Facesaving,C_Cultural_Appropriateness,C_Directness_Threat,C_Hierarchy_Violation,Response_D,D_Relational_Alignment,D_Indirectness,D_Facesaving,D_Cultural_Appropriateness,D_Directness_Threat,D_Hierarchy_Violation
37,کزن,کزن,Low,آپ اپنے کزن سے ملاقات کر رہے ہیں۔ گفتگو کے دوران وہ آپ کو ایک تحفہ دینا چاہتا ہے۔,یار، یہ  تحفہ تمہارے لیے لایا ہوں، رکھ لو۔,تم نے یاد رکھا، یہی میرے لیے بڑی بات ہے، اتنا تکلف نہ کرتے۔,,,,,,,شکر ہوے، یہ تو آپ کی طرف سے میرے لیے ایک بہت اچھا تحفہ,,,,,,,"""سر، اس تحفہ کی شکریہ۔ میں اسے بہت چیتیں گا۔""",,,,,,,"""شکریہ یار، بس اتنا ہی کافی ہے۔""",,,,,,,"""واہ، تمہاری مہربانی کا شکریہ! یہ میرے لیے بہت خاص ہے۔""",,,,,,
38,بڑی بہن,چھوٹی بہن,Medium,آپ کی بڑی بہن آپ کو ایک اسکارف تحفے میں دینا چاہتی ہیں۔,یہ اسکارف تمہارے لیے لیا تھا، رکھ لو۔,آپی، آپ کی محبت اپنی جگہ، لیکن اس کی واقعی ضرورت نہیں تھی۔,,,,,,,"""جبت سے آپ نے میرے لیے اسکارف لیا تھا، میں بہت مبارک ہوں",,,,,,,"""کیا کرنے کو تھا، یہاں رکھ دیا، جب تک ضرورت نہ ہوے استعمال",,,,,,,"""شکریہ سر، لیکن مجھے اسکارف کو رکھنے میں کسی مسئلے کا سامنا کرنا پڑ",,,,,,,"""واہ، آپ کی محبت کا بہت شکریہ! یہ بہت خوبصورت ہے۔""",,,,,,
39,دوست,دوست,Low,آپ اپنے دوست سے ملاقات کر رہے ہیں۔ سفر سے واپسی پر وہ آپ کو ایک تحفہ دینا چاہتا ہے۔,یار، سفر سے تمہارے لیے ایک چیز لایا ہوں۔,ارے یار، بہت شکریہ، اتنی زحمت کرنے کی ضرورتہیں تھی ۔,,,,,,,"""سر، آپ کی مہربانی کو بھی ملایا ہے۔ میں آپ کی تجاویز کے م",,,,,,,"""شکر ہوے، یار! تمہیں بھیجا ہوا کوئی نہیں؟""",,,,,,,"""کیا بات ہے! تمہاری محبت کا بہت شکریہ، مجھے دیکھنے کا انتظار ہے۔""",,,,,,,"""شکریہ یار، بس ابھی آئیں گے، راستے میں کچھ دیر انتظار کرنا پڑ�",,,,,,
40,سسر,داماد,High,آپ کے سسرملاقات کے اختتام پر آپ کو کچھ رقم دینا چاہتے ہیں۔,یہ کچھ رقم رکھ لیجیے، بعد میں کام آئے گی,ابا جان، فی الحال ضرورت نہیں، آپ کا خیال ہی میرے لیے کافی ہے۔,,,,,,,"""جی، آئینے کام کے لیے آئیں گی، حالتوں میں آپ کی رکھی رقم مہ",,,,,,,"""جی، میں رکھ لوں گا۔""",,,,,,,"""کیا ضرورت ہے؟ یہ رقم ضرور واپس کر دوں گا، جب تک یہ ضرورت نہ �",,,,,,,"""شکریہ، مگر میں اس وقت یہ رقم نہیں لے سکتا۔""",,,,,,
41,پڑوسی,پڑوسی,Medium,آپ کے پڑوسی ملاقات کے اختتام پر آپ کو ایک تحفہ دینا چاہتے ہیں۔,یہ چھوٹا سا تحفہ ہماری طرف سے قبول کیجیے۔,آپ کی نیک نیتی ہی میرے لیے کافی ہے، اتنا تکلف نہ کرتے۔,,,,,,,شکر ہوے، یہ بہت پیارا تحفہ ہے۔,,,,,,,"""جی، آپ کی مہربانی کو بہت شکریہ۔ میں اس کو بہت پسند کر ر",,,,,,,"""شکریہ سر، آپ کی بہت مہربانی۔""",,,,,,,"""بہت شکریہ! آپ کی محبت اور خیال میرے لیے بہت اہم ہیں۔""",,,,,,
42,بزرگ,نوجوان,High,آپ کے سفر پررخصت ہوتے وقت ایک بزرگ آپ کو کچھ رقم دینا چاہتے ہیں۔,یہ کچھ رقم رکھ لو، سفر میں کام آئے گی۔,آپ کی دعا ہی میرے لیے  کافی ہے بہت شکریہ اسکی ضرورت نہیں۔,,,,,,,"""جی سر، میں نے یہ کاغذات جمع کر لیے ہیں، ابھی آپ کو بتا رہا",,,,,,,"""جی، میری طرف سے بہت مہربانی، آپ کی نشاندہی کا شکریہ۔ آج",,,,,,,"""کیا ضرورت ہے؟ یہ پیسہ میں نے کہیں بھول دیا ہوگ",,,,,,,"""بہت شکریہ، مگر میں یہ رقم نہیں لے سکتا۔ آپ کی محبت ہی میرے لیے کافی ہے۔""",,,,,,
43,نند,بھابھی,Medium,آپ کی نند آپ کو خاندانی ملاقات کے دوران ایک شال تحفے میں دینا چاہتی ہیں۔,بھابھی، یہ شال آپ کے لیے لائی ہوں۔,تم نے میرے لیے سوچا، یہی میرے لیے خوشی کی بات ہے، اتنا تکلف نہ کرتی۔,,,,,,,"""جبت چاہیے، آ آئیم۔ شادی سے بہت آرمند ہوں۔""",,,,,,,"""جی، بھابھی جان، یہ شال بہت اچھی ہے، آپ کی بہت مہربانی",,,,,,,"""شکریہ، یہ شال بہت خوبصورت ہے۔ تمہارے وقت کی تعریف کرتا ہ",,,,,,,"""واہ، آپ کی مہربانی! یہ بہت خوبصورت ہے، شکریہ!""",,,,,,
44,استاد,شاگرد,High,آپ کے استاد آپ کی کارکردگی سے خوش ہو کر آپ کو انعام دینا چاہتے ہیں۔,یہ خصوصی انعام تمہارے لیے ہے۔,سر، آپ کی حوصلہ افزائی ہی میرے لیے بڑی بات ہے۔,,,,,,,"""شکریہ سر، آپ کی بہت تعریف۔""",,,,,,,"""واہ، یہ تو بہت بڑی بات ہے! آپ کی مہربانی کا شکریہ، مگر میں نے صرف اپنی محنت کی ہے۔""",,,,,,,"""سر، اس کی خواہش کا شکریyah۔ مگر آپ کی مہربانی اپنی جگہ پر",,,,,,,"""جناب، یہ انعام کا احترام ہے، میرے لیے یہ کافی ہے۔""",,,,,,
45,بزرگ خاتون,نوجوان,High,آپ کو ایک بزرگ خاتون اپنے ہاتھ سے بنا ہوا سویٹردینا چاہتی ہیں۔,یہ سویٹر تمہارے لیے بنایا تھا، رکھ لو۔,دادی جان، آپ نے اپنے ہاتھ سے بنایا، یہی میرے لیے سب سے بڑا تحفہ ہے، اتنی زحمت نہ کرتیں۔,,,,,,,"""واہ، بہت شکریہ! یہ واقعی بہت خوبصورت ہے، مجھے پسند آیا۔""",,,,,,,"""جی، مرسی۔ آپ کی مہربانی کو محفوظ رکھوں گے۔""",,,,,,,"""جی، بہت احتیاط سے رکھ لوں گا۔""",,,,,,,"""شکریہ سر، بس یہی کافی ہے۔""",,,,,,
46,خالہ,بھانجی,Medium,آپ اپنی خالہ سے ملاقات کر رہی ہیں۔ گفتگو کے دوران وہ آپ کو ایک تحفہ دیتی ہیں۔,یہ تمہارے لیے ایک چھوٹا سا تحفہ ہے۔,خالہ جان، آپ نے بہت محبت سے دیا ہے، آپ کا خلوص ہی میرے لیے کافی ہے بہت شکریہ۔,,,,,,,"""بہت شکری۔ تمہاری بہت مہربانی۔""",,,,,,,"""واہ، یہ تو بہت خوبصورت ہے! آپ کی محبت کا شکریہ!""",,,,,,,"""سر، اس کی ضرورت نہیں، لیکن آپ کی مہربانی میرے لیے بہت اہ",,,,,,,شکر ہوے، یہ تو مجھے بے پناہ خوشی ہوئی کہ تم نے مجھ,,,,,,
47,قریبی دوست,قریبی دوست,Low,آپ کا قریبی دوست ملاقات کے دوران آپ کو ایک تحفہ دیتا ہے۔,یار، یہ تحفہ تمہارے لیے خاص طور پر لیا تھا۔,ارے یار، اس کی کیا ضرورت تھی؟ پھر بھی تم نے یاد رکھا، اچھا لگا۔,,,,,,,"""جی سر، میری بہت تعریف۔ بس تمہاری دعوت کا جواب دینے کے لیے آیا تھا۔""",,,,,,,"""بہت شکریہ، تمہاری محبت اور خیال کا بہت احساس ہے، یہ میرے لیے خاص ہے!""",,,,,,,"""ارے یار، تمہیں یہاں سے جانے کا کوئی مقصد نہیں تھ",,,,,,,"""سر، آپ کی مہربانی اپنی جگہ پر ہے۔ مگر، میں آپ کی تجاوی",,,,,,
48,ساس,بہو,High,آپ کی ساس گھر میں ملاقات کے دوران آپ کو کپڑوں کا ایک جوڑا تحفے میں دیتی ہیں۔,یہ کپڑے تمہارے لیے لائی ہوں۔,امی جان، آپ نے میرے لیے اتنا خیال رکھا، یہ میرے لیے بہت خوشی کی بات ہے۔,,,,,,,"""شکریہ، بہت مبارک ہو۔ آپ کی مہربانی کافی ہے۔""",,,,,,,"""شکریہ سر، بس اتنا ہی کافی ہے۔""",,,,,,,"""واہ، آپ کی مہربانی! مجھے بہت پسند ہیں، شکریہ!""",,,,,,,"""شکر ہوے، یہ کپڑے بہت اچھے ہیں۔ آپ کی طرف س",,,,,,
49,ماموں,بھانجا,High,آپ کے ماموں ملاقات کے دوران آپ کو ایک تحفہ دیتے ہیں۔,یہ تمہارے لیے تحفہ ہے۔,ماموں جان، آپ نے اتنا خیال رکھا، یہ میرے لیے بہت معنی رکھتا ہے۔,,,,,,,"""شکریہ سر، مگر مجھے یہ تحفہ قبول کرنے کی ضرورت نہیں ہے",,,,,,,"""شکر ہوے، یہ تو بہت پیارا تحفہ ہے۔ آپ کی مہربانی ک",,,,,,,"""شکریہ، آپ کی مہربانی کافی ہے۔""",,,,,,,"""واہ، یہ تو بہت خوبصورت ہے! شکریہ، آپ کی محبت کا بہت احساس ہے۔""",,,,,,
50,پڑوسی,پڑوسی,Medium,آپ کے پڑوسی ایک خوشی کے موقع پر آپ کے گھر آئے ہیں۔ رخصت ہونے سے پہلے وہ آپ کو ایک تحفہ دیتے ہیں۔,یہ چھوٹا سا تحفہ ہماری طرف سے قبول کیجیے۔,آپ کا آنا ہی کافی تھا، لیکن پھر بھی بہت شکریہ۔,,,,,,,"""جی، آپ کی مہربانی کا شکریہ۔ میں اس کو بہت پسند کر رہا",,,,,,,شکر ہوے، یہ بہت پیارا تحفہ ہے۔,,,,,,,"""خدا کا شکر!""",,,,,,,"""بہت شکریہ! یہ آپ کی محبت کا ثبوت ہے، میں اسے دل سے قبول کرتا ہوں۔""",,,,,,
51,استاد,طالب علم,Medium,آپ کے استاد آپ کی تعلیمی کارکردگی سے خوش ہو کر آپ کو ایک کتاب تحفے میں دیتے ہیں۔,یہ کتاب رکھ لو۔,سر، یہ میرے لیے اعزاز ہے، بہت شکریہ۔,,,,,,,"""جی، آپ کی توجہ کا شکریہ، کتاب رکھنے کیلئے آپ کی مہربانی",,,,,,,"""جی، یقیناً رکھ لوں گا۔""",,,,,,,"""شکریہ! یہ کتاب میرے لیے بہت قیمتی ہے۔""",,,,,,,"""جی، میں یہی کرتا ہوں۔""",,,,,,
52,کزن,کزن,Low,آپ اپنے کزن سے ملاقات کر رہی ہیں۔ گفتگو کے دوران وہ آپ کو ایک تحفہ پیش کرتی ہے۔,یہ تحفہ خاص تمہارے لیے لائی ہوں، رکھ لو۔,بہت شکریہ! تم نے اتنی محبت سے دیا ہے تو رکھ لیتی ہوں، ورنہ اس تکلف کی بالکل ضرورت نہیں تھی۔,,,,,,,"""جی، بہت مبارک ہو۔ تمہاری مہربانی کو میں کسی بھی کسی کے ل",,,,,,,"""شکر ہوے، آپ کی مہربانی کا یہ تحفہ مجھے قبول کرنا ایک اعزاز",,,,,,,"""بہت شکریہ! یہ میرے لیے بہت خاص ہے، آپ کی محبت کا بہت احسان ہے۔""",,,,,,,"""شکریہ سر، یہ بہت خوبصورت تحفہ ہے۔ آپ کی بہت مہربانی�",,,,,,
53,چچا,بھتیجا,High,آپ اپنے چچا سے ملاقات کر رہے ہیں۔ گفتگو کے اختتام پر وہ آپ کو محبت میں کوئی چیز یا تحفہ پیش کرتے ہیں۔,بیٹا، یہ میری طرف سے ایک چھوٹا سا تحفہ ہے، رکھ لو۔,چچا جان، آپ نے میرے لیے اتنا سوچا، یہ میرے لیے بہت معنی رکھتا ہے۔,,,,,,,"""جی چاہتی ہوں، بھائی، میں اسے بہت محبوب ہوں گا۔""",,,,,,,"""شکریہ امی، یہ آپ کی محبت ہے جو میرے لیے سب سے بڑا تحفہ ہے۔""",,,,,,,"""شکریہ سر، آپ کی بہت مہربانی۔
میں اسے اپنے پاس رکھنے ک�",,,,,,,"""ارے چھوٹے، آپ کی بہت مہربانی۔ یہ تحفہ مجھے لاجرم قبول",,,,,,
54,دوست,دوست,Low,آپ کا دوست ملاقات کے دوران آپ کو ایک تحفہ دیتا ہے۔,یہ تمہارے لیے خاص تحفہ ہے۔,یار، تم نے یاد رکھا، یہ میرے لیے واقعی خاص بات ہے۔,,,,,,,"""شکر ہوے اللہ، یہ تحفہ آپ کی طرف سے بہت پیارے لگتا ہ",,,,,,,"""شکر ہے، سر، مگر مجھے واقعی ضرورت نہیں۔""",,,,,,,"""سر، اس کی قدرت کا شکریہ، مگر میں اسے لینے کی نہیں چاہ",,,,,,,"""واہ، یہ تو بہت خوبصورت ہے! آپ کی محبت کا شکریہ!""",,,,,,
55,خالہ,بھانجا,High,آپ کی خالہ ملاقات کے دوران آپ کو ایک تحفہ دیتی ہیں۔,یہ تمہارے لیے لائی ہوں۔,خالہ جان، آپ نے اتنا خیال رکھا، یہ میرے لیے بہت خوشی کی بات ہے۔ اس شفقت کے لیے بہت شکریہ۔,,,,,,,"""جی، مرسلاً شکریہ۔ آپ کی مہربانی میرے لیے بہت اہم ہے۔""",,,,,,,"""کیا یہ ضرورت تھی، میں نے کہیں کہیں فرگیا تھا، ابھی",,,,,,,"""ارے، بس اب تمہارے لیے لائی ہوئی یہ چیز کیا ہے؟""",,,,,,,"""واہ! آپ کی محبت کا بہت شکریہ، یہ میرے لیے بہت خاص ہے۔""",,,,,,
56,سسر,داماد,High,آپ کے سسر ملاقات کے دوران آپ کو ایک تحفہ پیش کرتے ہیں۔,یہ تحفہ قبول کریں۔,ابا جان، اس کی کیا ضرورت تھی، لیکن آپ نے اتنا خیال رکھا، میں شکر گزار ہوں۔,,,,,,,"""جی، آپ کی تحفہ کو بہت مقبول کریں گے۔ مگر آپ کی مہربانی کو",,,,,,,"""بہت شکریہ! یہ میرے لیے بہت معنی رکھتا ہے۔""",,,,,,,"""شکریہ سر، آپ کی بہت مہربانی!""",,,,,,,شکر ہوے، یہ تو میرے لیے بہت بڑا تحفہ ہے، آپ کی,,,,,,
57,پڑوسی,پڑوسی,Medium,آپ کے پڑوسی ملاقات کے دوران آپ کو ایک چھوٹا سا تحفہ پیش کرتے ہیں۔,یہ ہماری طرف سے تحفہ ہے۔,آپ نے اتنا خیال رکھا، یہ میرے لیے بہت خوشی کی بات ہے۔,,,,,,,"""بہت شکریہ! یہ میرے لیے بہت خاص ہے۔""",,,,,,,شکر ہوے، یہ تو بہت اچھا تحفہ ہے، آپ کی مہربانی کا,,,,,,,"""شکریہ، آپ کی مہربانی کافی ہے۔""",,,,,,,"""شکریہ سر، مگر ہمیں صرف آپ کی دعوت کا تحفہ کافی ہے۔""",,,,,,
58,استاد,شاگرد,High,ایک تعلیمی تقریب میں آپ کے استاد آپ کو اچھی کارکردگی پر انعام دیتے ہیں۔,یہ تمہاری محنت کا انعام ہے۔,سر، آپ نے مجھے اس قابل سمجھا، یہی میرے لیے سب سے بڑا اعزاز ہے۔,,,,,,,"""جی، یہ انعام میرے لیے ایک عظیم نعمت ہے، جس کا میں بہت ش",,,,,,,"""شکر ہے سر، مگر یہ صرف میری محنت نہیں تھی، بلکہ ہماری مشترک",,,,,,,"""بہت شکریہ! آپ کی محبت اور حمایت میرے لیے سب کچھ ہے۔""",,,,,,,"""جی، آپ کی مہربانی کافی ہے۔ میں اپनی محنت کو اس طرح ہی بھ",,,,,,
59,قریبی دوست,قریبی دوست,Low,دوست کسی سفر سے واپسی پر پ کو کوئی تحفہ دیتا ہے۔,یار، یہ ایک چھوٹی سی چیز تمہارے لیے لایا ہوں، رکھ لو۔,ارے یار! تم خود ملنے آ گئے میرے لیے یہی بہت تھا، اس تکلف کی کیا ضرورت تھی۔,,,,,,,"""سر، آپ کی مہربانی کو میں نہیں رکھ سکتا، لیکن میں اسے بھ",,,,,,,"""واہ، تمہاری مہربانی کا بہت شکریہ! یہ واقعی میرے لیے خاص ہے۔""",,,,,,,"""کیا یار، یہ تو مجھے یاد نہیں کہ میں نے کیا کیا کہا تھ",,,,,,,"""شکریہ یار، بس اب کافی ہو گیا، کچھ دیر آرام کر لے۔ باقی سامان میں اٹ",,,,,,
60,بزرگ,نوجوان,High,ایک بزرگ سفر سے واپسی پر آپ کے لیے ایک چھوٹا سا تحفہ لاتے ہیں۔,بیٹا، یہ تمہارے لیے لایا ہوں، رکھ لو۔,آپ نے میرے لیے اتنا خیال رکھا، یہ میرے لیے بہت معنی رکھتا ہے۔,,,,,,,"""جی دادی، آپ کی مہربانی کا شکریہ۔ میں یہ رکھ لوں گا، آپ کو کچھ",,,,,,,"""جی دادی، میں اس کو رکھ لیا گیا، بہت متحمس ہوں۔""",,,,,,,"""شکر گزار ہوں، سر!""",,,,,,,"""شکریہ ابو، آپ کی محبت کا بہت شکریہ۔""",,,,,,
