ID,User_Role,Model_Role,Power_Distance,Context,User_Utterance,Gold_Response,Gold_Relational _Alignment,Gold_Indirectness,Gold_Facesaving,Gold_Cultural_Appropriateness,Gold_Directness_Threat,Gold_Hierarchy_Violation,Response_A,A_Relational_Alignment,A_Indirectness,A_Facesaving,A_Cultural_Appropriateness,A_Directness_Threat,A_Hierarchy_Violation,Response_B,B_Relational_Alignment,B_Indirectness,B_Facesaving,B_Cultural_Appropriateness,B_Directness_Threat,B_Hierarchy_Violation,Response_C,C_Relational_Alignment,C_Indirectness,C_Facesaving,C_Cultural_Appropriateness,C_Directness_Threat,C_Hierarchy_Violation,Response_D,D_Relational_Alignment,D_Indirectness,D_Facesaving,D_Cultural_Appropriateness,D_Directness_Threat,D_Hierarchy_Violation
32,ساس,بہو,High,آپ اپنی ساس سے ملاقات کر رہی ہیں۔ گفتگو کے دوران وہ آپ کو چوڑیاں تحفے میں دینے کی پیشکش کرتی ہیں۔,یہ چوڑیاں تمہارے لیے رکھی تھیں، لے لو۔,امی جان، آپ کی محبت ہی میرے لیے کافی ہے  شکریہ۔,4,3,4,4,0,0,"""سسر، بہت شکریہ، لیکن ابھی اتنا کام باقی نہیں ہے۔ میں خود",4,4,4,4,0,0,"""ساس جی، یہ بہت خوبصورت ہیں، مگر مجھے آپ کی محبت اور دعائیں زیادہ قیمتی ہیں۔""",3,3,3,3,0,1,"""جی ساسی، آپ کی بہت مہربانی، لیکن یہ چوڑیاں ضرور نہیں ہ",2,2,2,2,0,1,"""بہو جان، شکریہ، لیکن اس سے آپ کی تحفے ہی سب سے قیمتی",3,3,3,3,0,1
33,دوست,دوست,Low,آپ اپنے دوست سے ملاقات کر رہے ہیں۔ گفتگو کے دوران وہ آپ کو ایک  تحفے دینا چاہتا ہے۔,یار، یہ چھوٹا سا تحفہ تمہارے لیے ہے۔,تم نے یاد رکھا، یہی کافی ہے، اتنا تکلف کیوں کیا؟,3,3,4,4,0,0,"""شکریہ، یہ بہت اچھا ہے، مگر میں نے ابھی ہی ایک",4,4,4,4,0,0,"""واہ، شکریہ دوست! یہ واقعی بہت مہربانی ہے، مگر تمہاری دوستی ہی میرے لیے سب سے بڑا تحفہ ہے۔""",2,2,2,2,0,0,"""ٹھیک ہے بھائی، بہت شکریہ، یہ بہت خوبصورت ہے۔""",3,3,3,3,0,0,"""شکریہ، یہ بہت احسن ہے، لیکن آپ کو میرے لیے یہ ضروری نہ",2,2,2,2,0,0
34,ماموں,بھانجا,High,خاندانی گفتگو کے دوران آپ کے ماموں آپ کو ایک یادگاری انگوٹھی دینا چاہتے ہیں۔,یہ انگوٹھی خاندان کی نشانی ہے، تم رکھ لو۔,ماموں جان، یہ آپ کے پاس ہی زیادہ مناسب لگتی ہے، آپ نے میرے بارے میں سوچا یہی میرے لیے اعزاز ہے۔,4,4,4,4,0,0,"""ٹھیک ہے ماموں، میں رکھ لیں گا۔ شکریہ!""",4,4,4,4,0,0,"""ماموں، یہ انگوٹھی بہت خاص ہے، مگر میں چاہتا ہوں کہ آپ اسے اپنے پاس رکھیں۔""",2,2,2,2,0,0,"""شکر ہوگا، ماموں جان، یہ بہت پیارا ہے۔""",1,1,1,1,1,0,"""ماموں جان، بہت شکریہ، لیکن مجھے لگتا ہے کہ یہ انگوٹھ",3,3,3,3,0,0
35,پڑوسی,پڑوسی,Medium,آپ کے پڑوسی ملاقات کے اختتام پر آپ کو ایک تحفہ دینا چاہتے ہیں۔,یہ چھوٹا سا تحفہ ہماری طرف سے قبول کیجیے۔,آپ کی محبت سر آنکھوں پر، مگر آپ کی نیک نیتی ہی میرے لیے کافی ہے۔,4,3,4,4,0,0,"""پیارے پڑوسی، بہت شکریہ، لیکن ہمارے پاس ابھی اتنا نہیں",3,3,3,3,0,0,"""شکریہ، آپ کی مہربانی کا بہت شکریہ، لیکن یہ تو بہت مہنگی چیز",2,2,2,2,0,0,"""بہت شکریہ، یہ بہت مہربانی ہے آپ کی، مجھے خوشی ہوئی۔""",2,2,2,2,0,0,"""ٹھیک ہے، بیٹا آؤ، شکریہ جانتا ہوں۔""",2,2,2,2,0,1
36,استاد,طالب علم,Medium,آپ کے استاد آپ کی تعلیمی کارکردگی سے خوش ہو کر آپ کو ایک کتاب دینا چاہتے ہیں۔,یہ کتاب تمہارے لیے بطور انعام لایا ہوں۔,سر، آپ نے مجھے اس قابل سمجھا، یہی میرے لیے بڑی بات ہے۔,3,3,4,4,0,0,"""استاد جان، یہ بہت خوبصورت ہے، مگر آپ کی تعلیمی کارکردگی کی",3,3,3,3,0,0,"""سر، یہ آپ کی مہربانی ہے، مگر میں نے اپنی محنت سے جو کچھ حاصل کیا ہے، وہی میرے لیے سب سے بڑا انعام ہے۔""",3,3,3,3,0,0,"""شکر ہوے، آپ کی بہت مہربانی ہے۔""",2,2,2,2,0,0,"""استاد صاحب، بہت شکریہ، لیکن ابھی تو میری کلاس ورک مکمل نہیں ہوا۔""",2,2,2,2,0,0
37,کزن,کزن,Low,آپ اپنے کزن سے ملاقات کر رہے ہیں۔ گفتگو کے دوران وہ آپ کو ایک تحفہ دینا چاہتا ہے۔,یار، یہ  تحفہ تمہارے لیے لایا ہوں، رکھ لو۔,تم نے یاد رکھا، یہی میرے لیے بڑی بات ہے، اتنا تکلف نہ کرتے۔,3,4,4,4,0,0,"""شکر ہوگا کزن جان، آپ کی محبت کا یہ تحفہ قبول کرنا میرا شرف ہے",3,3,3,3,0,0,"""جبکہ کزن جان، شکریہ، یہ بہت خوبصورت ہے۔""",2,2,2,2,0,0,"""شکریہ، لیکن مجھے ابھی کچھ اور کرنا ہے، اس لیے آپ کا تحفہ بعد",2,2,2,2,0,0,"""واہ، بہت شکریہ! مگر تمہاری دوستی ہی میرے لیے سب سے بڑا تحفہ ہے۔""",4,4,4,4,0,0
38,بڑی بہن,چھوٹی بہن,Medium,آپ کی بڑی بہن آپ کو ایک اسکارف تحفے میں دینا چاہتی ہیں۔,یہ اسکارف تمہارے لیے لیا تھا، رکھ لو۔,آپی، آپ کی محبت اپنی جگہ، لیکن اس کی واقعی ضرورت نہیں تھی۔,4,3,4,4,0,0,"""بیٹا، شکریہ، لیکن میں اسے نہیں رکھوں گا۔""",2,2,2,2,0,0,"""شکریہ بہن، یہ بہت پیارا ہے، لیکن رکھنے کی ضرورت نہی",1,1,1,0,0,2,"""باجی، شکریہ، لیکن اس بار میری طرف سے رہنے دو، پھر کبھی تم پلا دینا",4,4,4,4,0,0,"""باجی، یہ بہت خوبصورت ہے، مگر آپ کی محبت ہی میرے لیے سب سے بڑا تحفہ ہے۔""",4,4,4,4,0,0
39,دوست,دوست,Low,آپ اپنے دوست سے ملاقات کر رہے ہیں۔ سفر سے واپسی پر وہ آپ کو ایک تحفہ دینا چاہتا ہے۔,یار، سفر سے تمہارے لیے ایک چیز لایا ہوں۔,ارے یار، بہت شکریہ، اتنی زحمت کرنے کی ضرورتہیں تھی ۔,4,4,4,4,0,0,"""ٹھیک ہے، بیٹا آؤ، میں اس کی ملاحظہ نہیں کر سکا، لیکن",3,3,3,3,0,0,"""شکریہ یار، آپ کی بہت مہربانی ہے، لیکن میں نے ابھی کچھ خر",1,1,1,1,0,2,"""واہ، یہ تو بہت اچھا ہے! شکریہ دوست، تمہاری محبت کا بہت قدر کرتا ہوں۔""",3,3,3,3,0,0,"""یار، بہت شکریہ، لیکن ابھی اتنا کام نہیں ہے۔ میں خود اس�",1,1,1,1,0,0
40,سسر,داماد,High,آپ کے سسرملاقات کے اختتام پر آپ کو کچھ رقم دینا چاہتے ہیں۔,یہ کچھ رقم رکھ لیجیے، بعد میں کام آئے گی,ابا جان، فی الحال ضرورت نہیں، آپ کا خیال ہی میرے لیے کافی ہے۔,3,4,4,4,0,0,"""ٹھیک ہے سسر جان، مگر آپ کی دعا کا بہت شکریہ۔ میں کام کر",4,4,4,4,0,0,"""سسر جان، بہت شکریہ، لیکن ابھی کچھ رقم کی ضرورت نہیں ہے۔""",3,3,3,3,0,0,"""جی سسر جان، یقیناً رکھ لوں گا، آپ کی احسانیت کا بہت شکریہ۔""",3,3,3,3,0,0,"""شکریہ ابو، مگر مجھے اس کی ضرورت نہیں ہے، آپ کی دعائیں ہی میرے لیے کافی ہیں۔""",2,2,2,2,0,0
41,پڑوسی,پڑوسی,Medium,آپ کے پڑوسی ملاقات کے اختتام پر آپ کو ایک تحفہ دینا چاہتے ہیں۔,یہ چھوٹا سا تحفہ ہماری طرف سے قبول کیجیے۔,آپ کی نیک نیتی ہی میرے لیے کافی ہے، اتنا تکلف نہ کرتے۔,4,4,4,4,0,0,"""شکریہ، آپ کی طرف سے یہ تحفہ قبول کرنے کا شکر ہے۔""",2,2,2,2,0,0,"""ٹھیک ہے، بہت شکریہ۔ آپ کی تحفہ کا بہت شکریyah۔""",3,3,3,3,0,0,"""پیارے پڑوسی، آپ کی بہت مہربانی، لیکن ابھی اتنا کام باقی نہیں �",2,2,2,2,0,0,"""بہت شکریہ، یہ آپ کی محبت ہے۔ میں اسے دل سے قبول کرتا ہوں۔""",3,3,3,3,0,0
42,بزرگ,نوجوان,High,آپ کے سفر پررخصت ہوتے وقت ایک بزرگ آپ کو کچھ رقم دینا چاہتے ہیں۔,یہ کچھ رقم رکھ لو، سفر میں کام آئے گی۔,آپ کی دعا ہی میرے لیے  کافی ہے بہت شکریہ اسکی ضرورت نہیں۔,3,3,4,4,0,0,"""بزرگ صاحب، بہت شکریہ، لیکن مجھے امید ہے کہ سفر میں کامیابی ملی۔",2,2,2,2,0,0,"""بزرگ جان، شکریہ لیکن میں اپنی رقم کافی ہے۔""",2,2,2,2,0,0,"""شکر ہوگا، آپ کی بہت مہربانی ہے، لیکن مجھے یہ رقم نہ",4,4,4,4,0,0,"""بہت شکریہ، مگر آپ کی دعا ہی میرے لیے سب سے بڑی مدد ہے۔""",4,4,4,4,0,0
43,نند,بھابھی,Medium,آپ کی نند آپ کو خاندانی ملاقات کے دوران ایک شال تحفے میں دینا چاہتی ہیں۔,بھابھی، یہ شال آپ کے لیے لائی ہوں۔,تم نے میرے لیے سوچا، یہی میرے لیے خوشی کی بات ہے، اتنا تکلف نہ کرتی۔,4,3,4,4,0,0,"""بھائی جان، یہ بہت خوبصورت ہے، مگر میں اس کی ضرورت نہیں",2,2,2,2,0,2,"""دھنکوں، آپ کی بہت مہربانی، لیکن یہ شال ضرورت نہیں ہے",4,4,4,4,0,0,"""شکر ہو نند، لیکن ابھی اتنی شالیں نہیں ہیں۔ آپ زحمت ن",3,3,3,3,0,0,"""نند، یہ بہت خوبصورت ہے، مگر آپ کی محبت ہی میرے لیے سب سے بڑا تحفہ ہے۔""",3,3,3,3,0,0
44,استاد,شاگرد,High,آپ کے استاد آپ کی کارکردگی سے خوش ہو کر آپ کو انعام دینا چاہتے ہیں۔,یہ خصوصی انعام تمہارے لیے ہے۔,سر، آپ کی حوصلہ افزائی ہی میرے لیے بڑی بات ہے۔,4,4,4,4,0,0,"""استاد صاحب، بہت شکریہ، لیکن مجھے امید ہے کہ آپ مجھے انعام دینے ک",3,3,3,2,0,0,"""سر، آپ کا بہت شکریہ، یہ میرے لیے بہت معنی رکھتا ہے۔""",3,3,3,3,0,0,"""استاد جان، یہ بہت خوبصورت ہے، مگر میں اس کے لیے کچھ کام کرت",2,2,2,2,0,0,"""شکر ہوے، آپ کی بہت مہربانی، لیکن مجھے یہ انعام نہیں ل",2,2,2,2,0,0
45,بزرگ خاتون,نوجوان,High,آپ کو ایک بزرگ خاتون اپنے ہاتھ سے بنا ہوا سویٹردینا چاہتی ہیں۔,یہ سویٹر تمہارے لیے بنایا تھا، رکھ لو۔,دادی جان، آپ نے اپنے ہاتھ سے بنایا، یہی میرے لیے سب سے بڑا تحفہ ہے، اتنی زحمت نہ کرتیں۔,4,4,4,4,0,0,"""بہت شکریہ، آپ کی محبت کا، مگر مجھے یہ لینے میں شرم آ رہی ہے۔""",2,2,2,2,0,0,"""بزرگ خاتون جان، میں اسے رکھ رہا ہوں، لیکن آپ کی کوشش کو",3,3,3,3,0,0,"""دعا کرتے ہیں کہ یہ سویٹر تمہارے لیے مفید ثابت ہوگا",1,1,1,1,0,1,"""خواتین، بہت شکریہ، لیکن ابھی میری ایک اہم ملاقات ہے جسے می",2,2,2,2,0,0
46,خالہ,بھانجی,Medium,آپ اپنی خالہ سے ملاقات کر رہی ہیں۔ گفتگو کے دوران وہ آپ کو ایک تحفہ دیتی ہیں۔,یہ تمہارے لیے ایک چھوٹا سا تحفہ ہے۔,خالہ جان، آپ نے بہت محبت سے دیا ہے، آپ کا خلوص ہی میرے لیے کافی ہے بہت شکریہ۔,4,3,4,4,0,0,"""خالہ جان، بہت شکریہ، لیکن مجھے یقین نہیں ہے کہ اس",3,3,3,3,0,0,"""خالہ، یہ بہت مہربانی ہے، مجھے بہت خوشی ہوئی۔""",3,3,3,3,0,0,"""خالہ جان، یہ بہت خوبصورت ہے، مگر میں کچھ نہیں چاہتا۔",3,3,3,3,0,0,"""خالہ جان، آپ کی محبت اور پیار کا یہ تحفہ میں کوئی قدر نہیں کرسکت",2,2,2,2,0,0
47,قریبی دوست,قریبی دوست,Low,آپ کا قریبی دوست ملاقات کے دوران آپ کو ایک تحفہ دیتا ہے۔,یار، یہ تحفہ تمہارے لیے خاص طور پر لیا تھا۔,ارے یار، اس کی کیا ضرورت تھی؟ پھر بھی تم نے یاد رکھا، اچھا لگا۔,3,3,4,4,0,0,"""یار، یہ بہت اچھا ہے، مگر مجھے ابھی کچھ اور کرنا ہ",3,3,3,3,0,0,"""واہ، یہ تو بہت خوبصورت ہے! شکریہ دوست، تمہاری محبت کا بہت قدر کرتا ہوں۔""",2,2,2,2,0,0,"""شکریہ یار، یہ بہت پیارا تحفہ ہے، آپ کی طرف سے بہت احترام",3,3,3,3,0,0,"""ٹھیک ہے یار، شکریہ، یہ بہت خوبصورت ہے۔""",2,2,2,2,0,0
48,ساس,بہو,High,آپ کی ساس گھر میں ملاقات کے دوران آپ کو کپڑوں کا ایک جوڑا تحفے میں دیتی ہیں۔,یہ کپڑے تمہارے لیے لائی ہوں۔,امی جان، آپ نے میرے لیے اتنا خیال رکھا، یہ میرے لیے بہت خوشی کی بات ہے۔,4,3,4,4,0,0,"""بہو جان، یہ بہت خوبصورت ہے، مگر میں آپ کی دعائیں ہی س",1,1,1,0,0,2,"""سسر، بہت شکریہ، لیکن ابھی اتنا کام باقی نہیں ہے۔ میں خود",3,3,3,3,0,2,"""ماں، یہ بہت خوبصورت ہیں، مگر آپ کی محبت ہی میرے لیے سب سے بڑا تحفہ ہے۔""",3,3,3,3,0,1,"""دادی جان، یہ بہت خوبصورت ہے، مگر میرے لیے آپ کی دعائیں ہی",4,4,4,4,0,0
49,ماموں,بھانجا,High,آپ کے ماموں ملاقات کے دوران آپ کو ایک تحفہ دیتے ہیں۔,یہ تمہارے لیے تحفہ ہے۔,ماموں جان، آپ نے اتنا خیال رکھا، یہ میرے لیے بہت معنی رکھتا ہے۔,4,3,4,4,0,0,"""ماموں جان، یہ بہت خوبصورت ہے، مگر میرے لیے آپ کی دعائیں �",2,2,2,2,0,0,"""شکر ہوگا، آپ کی محبت کا بہت شکریہ۔""",3,3,3,3,0,0,"""مамوں جان، یہ بہت خوبصورت ہے، مگر میرے لیے آپ کی محبت ہی",4,4,4,4,0,0,"""ماموں، آپ کی محبت کا بہت شکریہ، مگر آپ کی دعائیں میرے لیے سب سے بڑا تحفہ ہیں۔""",4,4,4,4,0,0
50,پڑوسی,پڑوسی,Medium,آپ کے پڑوسی ایک خوشی کے موقع پر آپ کے گھر آئے ہیں۔ رخصت ہونے سے پہلے وہ آپ کو ایک تحفہ دیتے ہیں۔,یہ چھوٹا سا تحفہ ہماری طرف سے قبول کیجیے۔,آپ کا آنا ہی کافی تھا، لیکن پھر بھی بہت شکریہ۔,4,4,4,4,0,0,"""ٹھیک ہے، بیٹا آؤ، میں یہ تحفہ بہت پسند کر رہا ہوں",1,1,1,0,0,2,"""شکر ہوگا، آپ کی بہت مہربانی، لیکن آپ کو یہ تحفہ قبول کرنے کی",3,3,3,3,0,0,"""پیارے پڑوسی، آپ کی بہت مہربانی، لیکن ہمارے پاس ابھی اتنا تحفہ",3,3,3,3,0,0,"""بہت شکریہ، یہ آپ کی محبت ہے۔ میں اسے دل سے قبول کرتا ہوں۔""",3,3,3,3,0,0
51,استاد,طالب علم,Medium,آپ کے استاد آپ کی تعلیمی کارکردگی سے خوش ہو کر آپ کو ایک کتاب تحفے میں دیتے ہیں۔,یہ کتاب رکھ لو۔,سر، یہ میرے لیے اعزاز ہے، بہت شکریہ۔,4,3,4,4,0,0,"""استاد، بہت شکریہ، آپ کی تحفہ کا بہت مقداری شکریہ۔""",3,3,3,3,0,0,"""شکر ہوگا، دیکھ کر بتائیں گا۔""",3,3,3,3,0,0,"""سر، آپ کا بہت شکریہ! یہ کتاب میرے لیے بہت قیمتی ہوگی۔""",3,3,3,3,0,0,"""جی استاد، بہت شکریہ۔ آپ کی بہت مہربانی۔""",1,1,1,1,0,0
52,کزن,کزن,Low,آپ اپنے کزن سے ملاقات کر رہی ہیں۔ گفتگو کے دوران وہ آپ کو ایک تحفہ پیش کرتی ہے۔,یہ تحفہ خاص تمہارے لیے لائی ہوں، رکھ لو۔,بہت شکریہ! تم نے اتنی محبت سے دیا ہے تو رکھ لیتی ہوں، ورنہ اس تکلف کی بالکل ضرورت نہیں تھی۔,4,3,4,4,0,0,"""کزن جان، یہ بہت خوبصورت ہے، مگر میں اس کی ضرورت نہیں ہ",1,1,1,1,0,0,"""دیدی جان، یہ بہت پیارا ہے، لیکن آپ کی محبت اور دعاؤں سے ہمار",3,3,3,3,0,0,"""واہ، یہ تو بہت خوبصورت ہے! شکریہ، مجھے بہت پسند آیا۔""",3,3,3,3,0,0,"""خوشی کے ساتھ قبول کرتے ہیں، لیکن مجھے یقین نہیں �",2,2,2,2,0,0
53,چچا,بھتیجا,High,آپ اپنے چچا سے ملاقات کر رہے ہیں۔ گفتگو کے اختتام پر وہ آپ کو محبت میں کوئی چیز یا تحفہ پیش کرتے ہیں۔,بیٹا، یہ میری طرف سے ایک چھوٹا سا تحفہ ہے، رکھ لو۔,چچا جان، آپ نے میرے لیے اتنا سوچا، یہ میرے لیے بہت معنی رکھتا ہے۔,4,3,4,4,0,0,"""چچا جان، یہ بہت خوبصورت ہے، مگر میں اسے نہیں بگاںگا",2,2,2,2,0,0,"""چچا جان، آپ کا بہت شکریہ! یہ واقعی بہت محبت بھرا ہے۔""",3,3,3,3,0,0,"""جی چچا جان، آپ کی بہت مہربانی، لیکن ابھی اتنا تحفہ نہیں ہ�",3,3,3,3,0,0,"""جی چچا جان، آپ کی محبت کا یہ تحفہ قبول کرنے کے لائق ہوں، آپ کی",2,2,2,2,0,0
54,دوست,دوست,Low,آپ کا دوست ملاقات کے دوران آپ کو ایک تحفہ دیتا ہے۔,یہ تمہارے لیے خاص تحفہ ہے۔,یار، تم نے یاد رکھا، یہ میرے لیے واقعی خاص بات ہے۔,4,3,4,4,0,0,"""شکریہ، یہ بہت پیارا تحفہ ہے، آپ کی طرف سے یہ بہت احتر",2,2,2,2,0,0,"""شکریہ دوست، یہ بہت خوبصورت تحفہ ہے، آپ کی بہت مہربانی۔",3,3,3,3,0,0,"""ٹھیک ہے، شکریہ! آپ کی تھانی کا بہت شکریyah۔""",3,3,3,3,0,0,"""واہ، یہ تو بہت خوبصورت ہے! تمہارا شکریہ، مجھے واقعی پسند آیا۔""",3,3,3,3,0,0
