ID,Language,Topic,User Role,Model Role,Power Distance,Register,Pragmatic Genre,Sensitivity,User Utterance,Context,Gold Response,Qwen_Response,LLaMA_Response,Qalb_Response
180,Urdu,Accepting & Rejecting Compliments,ساتھی,ساتھی,Medium,Formal,Defensive Professional response,Negative,آج کی پریزنٹیشن کافی متاثر کن تھی۔,ایک ساتھی میٹنگ کے بعد آپ کی پریزنٹیشن کی تعریف کر رہا ہے، لیکن آپ اس تعریف کو پوری طرح قبول نہیں کر رہے۔,شاید آپ ضرورت سے زیادہ تعریف کر رہے ہیں، ابھی کافی خامیاں باقی ہیں۔,آن جان، میری پریazenشن کی وجہ بہت تھی، میں ان کام کا بہت شکریہ۔,ارے یار، تم زبردست کام کیا ہو۔ آج کی پریزنٹیشن میں واقعی تماری بہت مہ,ارے یار، تم اتنے شکر گزار کیوں نہیں ہو؟ میرے کام پر واقعی غور ک
181,Urdu,Apologies for Mistakes,استاد,طالب علم,Medium,Formal,Respectful apology,Positive,تم نے اسائنمنٹ وقت پر جمع نہیں کرائی۔,استاد آپ کی اسائنمنٹ دیر سے جمع ہونے کی نشاندہی کر رہے ہیں۔,معذرت سر، مجھ سے تاخیر ہو گئی، آئندہ وقت پر جمع کرانے کی پوری کوشش کروں گا۔,آپ کی بہت شکریہ! تمہاری مدد سے میں نے اسائنمنٹ جمع کر لیا۔,جی، میں نے غلطی کی۔ آج میں اس کا کام یارہی نہیں مکمل کرسکی�,سر، معذرت چاہتی ہوں۔ میں نے کوشش کی، مگر کچھ وجوہات کی
182,Urdu,Apologies for Mistakes,افسر,ملازم,High,Formal,Professional apology,Neutral,رپورٹ میں ایک اہم غلطی رہ گئی ہے۔,افسر آپ کی تیار کردہ رپورٹ میں موجود غلطی کی نشاندہی کر رہا ہے۔,معاف کیجیے گا سر، میں رپورٹ دوبارہ چیک کرکے فوری طور پر درست کر دیتا ہوں۔,آسانی سے دی جانے والی کامیابی! آپ کی وجہ سے، آپ فکر نہ کریں، م,آفسر، آپ زحمت، میں نے یہ نشاندہی صرف آپ کے کام کی سہولت کے لی�,سر، آپ کی نشاندہی کا شکریہ۔ میں اس غلطی کو درست کر دیتا ہوں۔ آپ کی
183,Urdu,Apologies for Mistakes,والد,بیٹا,High,Formal,Obedient apology,Positive,میں نے تمہیں پہلے ہی سمجھایا تھا۔,والد آپ کی ایک غلطی پر ناراضی کا اظہار کر رہے ہیں۔,معذرت ابو، مجھے آپ کی بات مان لینی چاہیے تھی، آئندہ ایسا نہیں ہوگا۔,آپ کی بہت مہربانی، میری واقعی جگہ یہی ہے۔,آپ نے پہلے ہی سن لیا تھا، تو اس وقت کہاں کھوٹ۔,آپی، میں سوری، ابھی آگے میں یہی غلطی نہیں کرؤں گا۔
184,Urdu,Apologies for Mistakes,والدہ,بیٹی,High,Informal,Affectionate apology,Positive,میں تمہارا کب سے انتظار کر رہی تھی۔,والدہ آپ کے دیر سے گھر پہنچنے پر اپنی پریشانی کا اظہار کر رہی ہیں۔,معاف کر دیں امی، مجھے آنے میں دیر ہو گئی، آئندہ وقت کا زیادہ خیال رکھوں گی۔,جی دادی، آپ فکر نہ کریں، ابھی میں بس اٹھ رہی تھی۔,آپی، معذرت چاہتی ہوں، میں زحمت پڑا کر گئی تھی۔,امما، معذرت چاہتی ہوں۔ میں واقعی دیر سے آئی، میرا کام تھا،
185,Urdu,Apologies for Mistakes,دوست,دوست,Low,Informal,Casual apology,Neutral,یار، تم میرا کام کرنا بھول گئے تھے۔,آپ کا دوست اس کام کا ذکر کر رہا ہے جو آپ اس کے لیے کرنا بھول گئے تھے۔,سوری یار، یہ واقعی میری غلطی تھی، آئندہ یاد رکھوں گا۔,جی یار، تمہاری بہت بہت بہت بہت بہت بہت... میرے ذہن سے واقع,جی، میں بہت معذرت چاہتا ہوں۔ مجھ سے واقعی یہ کام نہی�,ارے یار، سوری! مجھ سے واقعی غلطی ہو گئی۔ میں نے تمہارا کام بھ
186,Urdu,Apologies for Mistakes,دوست,دوست,Low,Informal,Defensive apology,Negative,یار، تمہاری وجہ سے مجھے کافی دیر انتظار کرنا پڑا۔,آپ کا دوست تاخیر کی وجہ سے اپنی ناراضی کا اظہار کر رہا ہے۔,معاف کرنا یار، میری وجہ سے دیر ہوئی، لیکن راستے میں بہت ٹریفک تھی۔,بہت شکریہ یار! تمہاری بہت مہربانی۔,جی، میں سوری۔ تم آ گئے، میرا انتظار یار۔,بہت معذرت چاہتا ہوں یار، میں واقعی غلطی کر گیا تھا۔ اس کے
187,Urdu,Apologies for Mistakes,جونیئر,سینئر,Medium,Formal,Authoritative apology,Negative,سر، آپ نے سب کے سامنے مجھ سے بہت سخت لہجے میں بات کی تھی۔,آپ اپنے سینئر کے سخت رویے پر ناراضی کا اظہار کر رہے ہیں۔,اگر میری بات سے آپ کو برا لگا ہو تو میں معذرت چاہتا ہوں، میرا مقصد صرف کام کی نشاندہی کرنا تھا۔,جی، آپ فکر نہ کریں، تمہارا فکر نہیں۔ آپ کی ضرورت و مدد کے,جی، آپ نے واقعی میں مجھ سے بہت سختی سے بات کی تھی۔ میرے لیے ی�,سر، میں سمجھ گیا۔ شاید میرا رویہ واقعی مشکل تھا، آپ کی رہنمائی سے میں سیک
188,Urdu,Apologies for Mistakes,سینئر,جونیئر,High,Formal,Deferential apology,Positive,آپ نے یہ کام ہدایات کے مطابق مکمل نہیں کیا۔,سینئر آپ کے کام میں موجود خامی کی طرف توجہ دلا رہا ہے۔,معذرت سر، مجھ سے غلطی ہو گئی، میں اسے فوراً درست کر دیتا ہوں۔,سر، میرے کام میں موجود خامی کی بہت ضرورت ہے۔ آپ کی جگہ، میں انٹ,آپ کی تجاویز کا شکریہ۔ میں نے کوشش کی، مگر شاید میں نے یہ کام پور,آپ کی تجاویز کا شکریہ۔ میں سیکھتا ہوں اور دوبارہ بہتر طریق�
189,Urdu,Apologies for Mistakes,ساتھی,ساتھی,Medium,Formal,Professional regret,Neutral,فائل غلط فولڈر میں بھیج دی گئی تھی، جس کی وجہ سے تاخیر ہوئی۔,آپ کا ساتھی فائل کی غلط جگہ منتقلی کی وجہ سے پیدا ہونے والے مسئلے کی نشاندہی کر رہا ہے۔,معذرت، یہ غلطی مجھ سے ہوئی تھی، میں آئندہ زیادہ احتیاط کروں گا۔,آپ کی بہت مبارک ہی۔ ابھی میں آؤٹنٹ ڈائریکٹری میں ان فای,جی، اس کا مطلب یہ ہو سکتا ہے کہ فائل کے نقل کرنے کا عمل تھو,جی، میں سمجھ گیا۔ آئندہ ایسے کام میں زیادہ دھیان دوں گا تاکہ
190,Urdu,Apologies for Mistakes,کزن,کزن,Low,Informal,Friendly apology,Positive,یار، مجھے کافی دیر تمہارا انتظار کرنا پڑا۔,آپ کا کزن آپ کے دیر سے پہنچنے کا ذکر کر رہا ہے۔,معاف کرنا یار، راستے میں کچھ دیر ہو گئی، تمہیں انتظار کروانا نہیں چاہتا تھا۔,جی، میری بہت شکریہ۔ آگے کرلو، یار۔,بہت معذرت چاہتی ہوں، میں زحمت۔,زحیر، سوری! مجھ سے واقعی غلطی ہو گئی۔ میں تھکا ہوا تھا اور
191,Urdu,Apologies for Mistakes,استاد,طالب علم,Medium,Formal,Corrective apology,Neutral,تم آج کلاس میں دیر سے آئے ہو۔,استاد آپ کے دیر سے آنے کی نشاندہی کر رہے ہیں۔,میں معذرت چاہتا ہوں، آئندہ وقت کا خیال رکھوں گا۔,آپ کی بہت شکریہ! مجھے بہت چاہیے تھا، اب پہلے آ گئے,جی، معذرت چاہتی ہوں۔ راستے میں مصروفیت کی وجہ سے تھی۔,سر، معذرت چاہتی ہوں۔ مجھ سے واقعی غلطی ہو گئی، شاید میں ک
192,Urdu,Apologies for Mistakes,والد,بیٹا,High,Formal,Harsh correction,Negative,میں نے تمہیں پہلے ہی منع کیا تھا۔,والد آپ کو کسی ایسی حرکت پر ڈانٹ رہے ہیں جس سے انہوں نے پہلے منع کیا تھا۔,معاف کر دیں ابو، مجھ سے غلطی ہو گئی، آئندہ ایسا نہیں ہوگا۔,والد، انھیں دوبارہ منع کر لو، مگر ابھی ڈانٹ لو، ابھی چلو!,آپ نے یہی کہا تھا کہ والد آپ کو اس کام پر ڈانٹ رہے ہی�,والد، میں سوری، میں سوری۔ مجھ سے واقعی غلطی ہو گئی۔ آگے می�
193,Urdu,Apologies for Mistakes,دوست,دوست,Low,Informal,Defensive Apology,Negative,تم نے میرے میسج کا جواب اتنی دیر سے دیا۔,آپ کا دوست آپ سے پیغام کا دیر سے جواب دینے پر ناراضی کا اظہار کر رہا ہے۔,معذرت، مگر میں بھی اپنے کاموں میں مصروف تھا۔,جی، بس کہ لو، آپ فکر نہ کریں، ابھی جواب ڈلوں گا۔,سر، اس کی وجہ یہ ہو سکی ہے کہ میں مصروف تھا، اب آ گئی می�,بھائی، سوری! مجھ سے واقعی غلطی ہو گئی۔ میں نے تمہارا میسج کا
194,Urdu,Apologies for Mistakes,بزرگ رشتہ دار,نوجوان,High,Formal,Respectful regret,Neutral,تمہیں بات کرنے کا طریقہ نہیں ہے کہ بڑوں سے کیسے بات کرتے ہیں۔,ایک بزرگ رشتہ دار آپ کے رویے پر ناراضی کا اظہار کر رہا ہے اور آپ کے اندازِ گفتگو کی نشاندہی کر رہا ہے۔,معاف کیجیے، اگر میری بات سے بے ادبی محسوس ہوئی ہو، آئندہ خیال رکھوں گا۔,آپی، میری بہت شکریہ! تمہاری فکر کرنے کا جلدی، مگر میں نی,سر، آپ زحمت نہ کریں۔ میں نے صرف اپنی فکر پوچھی تھی، آپ کی رہنمائی,سر، میں معذرت چاہتا ہوں۔ شاید میں نے آپ کے ساتھ غلطی کی
195,Urdu,Apologies for Mistakes,ساتھی,ساتھی,Medium,Formal,Minimal apology,Negative,آپ کی اس غلطی کی وجہ سے کام میں تاخیر ہوئی ہے۔,آپ کا ساتھی کام میں ہونے والی ایک معمولی لیکن اثر انداز غلطی کی نشاندہی کر رہا ہے۔,معذرت، آئندہ خیال رکھوں گا۔,جی، آپ فکر نہ کریں، ابھی ڈھونڈتے ہی نہیں یار، پہل,جی، آپ سوری۔ میں نے کوشش کی تھی کہ یہ کام جلدی مکمل ہو جائے�,بہت معذرت چاہتی ہوں، مجھ سے واقعی غلطی ہو گئی۔ میں
196,Urdu,Health Enquiry,دوست,دوست,Low,Informal,Caring enquiry,Positive,یار، طبیعت اب کیسی ہے؟ سنا تھا تم بیمار تھے۔,آپ بیماری کے بعد اپنے دوست کی خیریت دریافت کر رہے ہیں۔,الحمدللہ، اب پہلے سے کافی بہتر ہوں، تمہاری فکر کا شکریہ۔,جی یار، اب پہلے سے بہتر ہوں۔ شکریہ!,الحمدللہ پہلے سے بہتر ہوں۔ میری فکر کرنے کا بہت شک,الحمدللہ یار، اب پہلے سے بہتر ہوں۔ میری فکر کرنے کا ب
197,Urdu,Health Enquiry,دوست,دوست,Low,Informal,Casual check,Neutral,یار، طبیعت اب ٹھیک ہے نا؟,آپ اپنے دوست کی خیریت دریافت کر رہے ہیں جو حال ہی میں طبیعت خراب ہونے کی وجہ سے پریشان تھا۔,ہاں یار، اب کافی بہتر ہوں، بس تھوڑی کمزوری ہے۔,جی یار، ابھی تکھی ڈھونڈتی تھی، حالیہ میں تمام ہے۔,جی، اب ٹھیک ہوں۔ میری فکر کرنے سے تمہاری فکر بہتر ہو گئ,"جی یار، اب سب ٹھیک ہے۔ تمہاری فکر کرنے کا بہت شکریہ۔
سر"
198,Urdu,Health Enquiry,والد,بیٹا,High,Formal,Concerned enquiry,Positive,بیٹا، اب طبیعت کیسی ہے؟ میں تمہارے بارے میں فکر مند تھا۔,والد آپ کی بیماری کے بعد آپ کی خیریت دریافت کر رہے ہیں۔,جی ابو، اللہ کا شکر ہے، اب کافی بہتر ہوں، آپ کی فکر کا شکریہ۔,آپ کی بہت شکریہ! ابھی ڈھونڈتے واقع کرنے کا سب ٹھوٹا,الحمدللہ یار، اب پہلے سے بہتر ہوں۔ میری فکر کرنے کا ب,الحمدللہ یار، اب پہلے سے بہتر ہوں۔ میری فکر کرنے کا ب
199,Urdu,Health Enquiry,والدہ,بیٹی,High,Informal,Maternal concern,Positive,بیٹا، اب طبیعت ٹھیک ہے نا؟ میں تمہارے لیے پریشان تھی۔,والدہ بیماری کے بعد آپ کی خیریت دریافت کر رہی ہیں۔,جی امی، اب کافی بہتر ہوں، آپ فکر نہ کریں ۔,جی Ma'am، اب واقعی ٹھیک ہے۔ شکریہ کرتا ہوں کہ آپ نے فک,جی امی، اب پہلے سے بہتر ہوں۔ میری فکر کرنے کا بہت شک,جی امی، اب سب ٹھیک ہے۔ آپ فکر نہ کریں۔ میری فکر کرنے سے مجھ�
200,Urdu,Health Enquiry,بزرگ رشتہ دار,نوجوان,High,Formal,Respectful enquiry,Positive,بیٹا، اب صحت کیسی ہے؟ سب خیریت تو ہے؟,ایک بزرگ رشتہ دار آپ کی صحت کے بارے میں فکر مندی سے پوچھ رہے ہیں۔,جی الحمدللہ، سب خیریت ہے، آپ کی دعاؤں کا بہت شکریہ۔,جی دادی، میں سب کی نعمत ہوں۔ ان شاء اللہ میں بہتر چلا جاؤں,جی دادی، سب ٹھیک ہے۔ میری فکر کرنے کا بہت شکریہ۔,الحمدللہ یار، سب ٹھیک ہے۔ اسکول کی فکر کر لو، باقی سب کام یہی ہی
201,Urdu,Health Enquiry,پڑوسی,پڑوسی,Medium,Formal,Polite enquiry,Neutral,سنا ہے آپ کی طبیعت کچھ دنوں سے خراب تھی، اب کیسی ہے؟,ایک پڑوسی آپ کی خیریت دریافت کر رہا ہے کیونکہ وہ آپ کی بیماری کے بارے میں سن چکا ہے۔,جی، اب کافی بہتر ہوں، پوچھنے کا شکریہ۔,جی، شکریہ! اب پہلے سے بہتر ہوں، ابھی بھی میرے فکر کرن,الحمدللہ اب پہلے سے بہتر ہوں۔ میری فکر کرنے کا بہت,الحمدللہ یار، اب پہلے سے بہتر ہوں۔ میری فکر کرنے کا ب
202,Urdu,Health Enquiry,استاد,طالب علم,Medium,Formal,Professional concern,Neutral,کیا اب طبیعت سنبھل گئی ہے؟,استاد بیماری کی وجہ سے غیر حاضری پر آپ کی خیریت دریافت کر رہے ہیں۔,جی سر، اللہ کا شکر ہے، اب طبیعت کافی بہتر ہے۔,جی، اب تک اس کام کا مبارک باریہ۔ آئندہ کی بہت شکریہ۔,جی، اب پہلے سے بہتر سنبھل گئی ہوں۔,الحمدللہ اب پہلے سے بہتر ہوں، معذرت چاہتی ہوں
203,Urdu,Health Enquiry,دوست,دوست,Low,Informal,Teasing enquiry,Negative,ابھی بھی ڈرامہ چل رہا ہے یا واقعی طبیعت خراب ہے؟,دوست مذاق اور شکوک بھرے انداز میں آپ کی بیماری کے بارے میں پوچھ رہا ہے۔,یار، واقعی طبیعت خراب تھی، ہر چیز کو مذاق مت سمجھا کرو۔,آپ کی بہت شکوک، لیکن دل کی بیماری یہی نہیں ہے، اس کی,جی، ابھی بھی ڈرامہ چلا ہو گا، شاید تمارا شک حتمی نہیں۔,جی، ابھی بھی ڈرامہ چل رہا ہے، بس تھوڑی دیر میں واقعی
204,Urdu,Health Enquiry,سینئر,جونیئر,High,Formal,Duty-focused enquiry,Neutral,اب طبیعت بہتر ہے؟ کیا آپ معمول کے مطابق کام کر سکیں گے؟,سینئر بیماری کے بعد آپ کی صحت اور کام کی صلاحیت کے بارے میں پوچھ رہا ہے۔,جی سر، اب کافی بہتر ہوں اور معمول کے مطابق کام کر سکتا ہوں۔,جی، آپ کی فکر نہ کریں، میری صحت بہت بہتر ہے اور میں سنبھال,جی، اب طبیعت بہتر ہے۔ میں معمول کے مطابق کام کر سکوں گی۔,"جی، اب میں معمول کے مطابق کام کر سکوں گا۔ آپ کی بہت مہربانی۔
بہت"
205,Urdu,Health Enquiry,ساس,بہو,High,Formal,Household concern,Positive,بیٹا، اب کمزوری تو نہیں؟,ساس بیماری کے بعد  آپ کی کی خیریت دریافت کر رہی ہیں۔,جی امی جان، اب کافی بہتر ہوں، آپ کی دعاؤں اور فکر کا شکریہ۔,جی دادی، میں ساری تھوڑی دلچسپی میں ہوں۔,جی امی، اب پہلے سے بہتر ہوں۔ میری فکر کرنے کا بہت شک,الحمدللہ یار، اب پہلے سے بہتر ہوں۔ میری فکر کرنے کا ب
206,Urdu,Health Enquiry,دوست,دوست,Low,Informal,Dismissive enquiry,Negative,اب بھی طبیعت کا بہانہ چل رہا ہے؟,آپ کا دوست آپ کی بیماری کو سنجیدگی سے نہیں لے رہا اور طنزیہ انداز میں بات کر رہا ہے۔,یار، واقعی طبیعت خراب تھی، ہر بات کو مذاق مت سمجھا کرو۔,جی، یار! تمہاری بہت مہربانی، مگر فکر نہ کریں، ابھی بھی,جی، اب بھی یار تماری فکر نہ کریں گے، آج کل سب ٹھیک ہے۔,ارے یار، اب بھی طبیعت کا بہانہ چل رہا ہے؟ تمہاری فکر کرنا پ
207,Urdu,Health Enquiry,بزرگ,نوجوان,High,Formal,Advisory concern,Neutral,بیٹا، دوائی وقت پر لے رہے ہو نا؟ لاپرواہی مت کرنا۔,ایک بزرگ آپ کی صحت یابی کے بارے میں فکر مندی کا اظہار کرتے ہوئے دوائی باقاعدگی سے لینے کی تلقین کر رہے ہیں۔,جی، میں دوائی وقت پر لے رہا ہوں، آپ کی نصیحت کا شکریہ۔,جی، میں اپنی م Pennsylvania رکھتے ہوں، ابھی یہی وقت ہے جب میں د,جی دادی، اب تک یاری میں سب ٹھیک ہوں۔,جی دادی، میں ضرور وقت پر دوائی لیتا ہوں۔ آپ کی فکر معاملہ کی بہت اہم
208,Urdu,Health Enquiry,ساتھی,ساتھی,Medium,Formal,Professional check-in,Negative,طبیعت کی وجہ سے کام متاثر تو نہیں ہوا؟,ایک ساتھی آپ کی بیماری کے اثرات کے بارے میں پوچھ رہا ہے۔,کام مکمل ہو گیا تھا، اتنی بھی طبیعت خراب نہیں تھی جتنا سمجھا جا رہا ہے۔,جی، ان وجہ سے میرے کام میں کوئی تاثیر نہیں ہے۔,جی، طبیعت کی وجہ سے اب تک کام پر بہت اثر نہیں ہوا۔,جی، طبعیت کی وجہ سے کچھ کام متاثر ہوئے مگر سب سے اہم کام مکمل �
209,Urdu,Health Enquiry,کزن,کزن,Low,Informal,Friendly concern,Negative,اب کیسا محسوس کر رہے ہو؟,آپ کا کزن بیماری کے بعد آپ کی خیریت دریافت کر رہا ہے۔,طبیعت تو بہتر ہے، لیکن بیماری نے کافی پریشان کر دیا تھا۔,جی، اب پہلے سے بہتر ہوں، شکریہ!,الحمدللہ پہلے سے بہتر محسوس کر رہا ہوں۔,الحمدللہ یار، اب پہلے سے بہتر محسوس کر رہا ہوں۔ میری
210,Urdu,Health Enquiry,دوست,دوست,Low,Informal,Impatient enquiry,Negative,آخر کب تک بیمار رہنے کا ارادہ ہے؟,دوست بے صبری اور ہلکے طنزیہ انداز میں آپ کی صحت کے بارے میں پوچھ رہا ہے۔,ہاں یار، اب بہتر ہوں، لیکن اتنی جلدی بھی سب کچھ ٹھیک نہیں ہوتا۔,آپ کی بہت مبارک ہیں، جان دیوی! میری صحت کی فکر نہ کریں، ا,آپ زحمت، اب تک سارا دن میں تھوڑی دیر تمارین کرتا ہوں گا، پھر,ارے یار، ابھی آگے میں تھوڑی دیر مزید بیمار رہنے کا ارادہ
211,Urdu,Giving Orders & Commands,والد,بیٹا,High,Formal,Authoritative command,Neutral,یہ کام ابھی مکمل کرو۔,والد آپ کو ایک ضروری کام فوراً مکمل کرنے کی ہدایت دے رہے ہیں۔,جی ابو، ابھی کر دیتا ہوں۔,پہل سے بہتر، آپ کی ضرورت پڑی تو میں نے جلدی مکمل کر لی۔,جی، والد جان، میں ابھی یہ کام مکمل کر لوں گا۔,جی دادا، میں فوراً یہ کام مکمل کر دوں گا۔ اس سے پہلے اگر ممکن ہو
212,Urdu,Giving Orders & Commands,والدہ,بیٹی,High,Informal,Household instruction,Positive,کچن صاف کر دو۔,والدہ گھر کے کام کے سلسلے میں آپ کو کچن صاف کرنے کی ہدایت دے رہی ہیں۔,جی امی، ابھی کچن صاف کر دیتی ہوں۔,جی، ابھی یہی چاہتی ہوں۔,جی امی، اب حتمی کروں گی۔,"جی امی، ابھی کچن صاف کر دیتا ہوں۔ آپ فکر نہ کریں۔
سر، اس سب کام"
213,Urdu,Giving Orders & Commands,استاد,طالب علم,Medium,Formal,Academic directive,Neutral,یہ سوال بورڈ پر حل کرو۔,استاد کلاس میں آپ کو بورڈ پر سوال حل کرنے کی ہدایت دے رہے ہیں۔,جی سر، میں ابھی اس سوال کو حل کرنے کی کوشش کرتا ہوں۔,جی، ابھی میں یہ سوال بورڈ پر حل کروں گا۔,جی، ابھی ہوں گا، شروع کرتی ہوں۔,سر، آپ کی ہدایت کے مطابق، یہی سوال حل کرتا ہوں۔ آئندہ کوشش
214,Urdu,Giving Orders & Commands,افسر,ملازم,High,Formal,Professional order,Neutral,یہ رپورٹ آج ہی مکمل کرکے جمع کرائیں۔,افسرآپ کو ایک اہم رپورٹ وقت پر جمع کرانے کی ہدایت دے رہا ہے۔,جی سر، میں یہ رپورٹ آج ہی جمع کرا دوں گا۔,جی سار، آج ہی مکمل رپورٹ جمع کر لیتا ہوں۔,جی، افسر صاحب، میں آج ہی یہ رپورٹ مکمل کر کے آپ کی ऑफیس جمع کر دوں گا�,سر، معذرت چاہتی ہوں، میں آج یہ رپورٹ مکمل نہیں کر سکو
215,Urdu,Giving Orders & Commands,دوست,دوست,Low,Informal,Friendly directive,Positive,یار، ذرا وہ فائل مجھے پکڑا دو۔,آپ دونوں ایک ساتھ کام کر رہے ہیں اور آپ کا دوست آپ سے فائل مانگ رہا ہے۔,بالکل، میں ابھی دے دیتا ہوں۔,جی یار، ان شاء اللہ وہ فائل آپ کے لیے پکڑ لوں گا۔,بھائی، تم اچھی فکر کر، میں سنبھال لوں گا۔,"سر، یار، سوری! ابھی آگے میں پکڑ لوں گا، تم فکر نہ کرو۔

جی ی"
216,Urdu,Giving Orders & Commands,دوست,دوست,Low,Informal,Pushy command,Negative,بس چپ ہو جاؤ اور میری بات سنو۔,آپ کا دوست غصے یا جھنجھلاہٹ میں آپ کو خاموش رہنے کا کہہ رہا ہے۔,ٹھیک ہے یار، لیکن آرام سے بھی بات کر سکتے ہو۔,جھنجھلاہٹ ڈھونڈ لو، پھر آئندہ کی بہتیں سنبھال لو۔,جی، سوری۔ آئندھی تم پتہ نہیں، میں کہاں سے آ گیا �,بھائی، میں سوری نہیں لوں گا، ابھی تم زحمت نہ کر، پھر آگے
217,Urdu,Giving Orders & Commands,سینئر,جونیئر,High,Formal,Hierarchical command,Neutral,میٹنگ کے نوٹس فوراً بھیج دو۔,سینئر آپ سے میٹنگ کی دستاویزات جلد از جلد شیئر کرنے کا کہہ رہا ہے۔,جی سر، میں ابھی نوٹس بھیج دیتا ہوں۔,سر، آپ کی ضرورت پر، آپ کی جگہ۔ آپ فوراً نوٹس بھیج دیتے,جی، ابھی ہی بھیجوں گا۔,"آپ کی درخواست کا شکریہ۔ میٹنگ کی دستاویزیں فوری طور پر بھیجی جائیں گی۔
بہ"
218,Urdu,Giving Orders & Commands,سینئر,جونیئر,High,Formal,Harsh order,Negative,یہ کام دوبارہ کرنا پڑے گا۔,سینئر کام کے معیار سے مطمئن نہیں ہے اور  آپ کو اسے دوبارہ کرنے کا حکم دے رہا ہے۔,جی سر، میں اسے دوبارہ کر دیتا ہوں۔,جی، میرے سنبھال لو۔ میں انٹی جائیں گا اور آرام کردیتا ہوں۔,آپ کی تجاویز کا شکریہ۔ میں یہ کام پھिर سے مکمل کر لوں گا تاکہ آپ,سر، میں سارا کام دوبارہ مکمل کر دیتا ہوں اگر آپ چاہیں گی۔ آپ کی ب�
219,Urdu,Giving Orders & Commands,چچا,بھتیجا,High,Formal,Family authority,Positive,یہ سامان اندر رکھ دو۔,چچا گھر کے کام میں آپ سے مدد لے رہے ہیں۔,جی چچا جان، میں ابھی یہ سامان اندر رکھ دیتا ہوں۔,جی، آپ کی بہت مبارک ہو۔ آئندہ کی بہت مبارکیاں۔,جی چچا، اب رکھ لوں گا۔,چچا، آپ کی بہت مہربانی۔ میں یہ سب کام مکمل کر دیتا ہوں، پھ
220,Urdu,Giving Orders & Commands,ساس,بہو,High,Formal,Household control,Neutral,آج کھانا وقت پر تیار ہونا چاہیے۔,ساس گھر کے کام کاج کے حوالے سے آپ کو ہدایت دے رہی ہیں۔,جی امی جان، کھانا وقت پر تیار ہو جائے گا۔,سارا، اپ کی ہدایت بہت مفید ہے۔,جی، آج سب کام پہلے سے مکمل کر لوٹے تاکہ آج رات آرام سے سوئے۔,جی امی، ابھی ہی کھانے کا سامان تیار ہو جائے گا، فیرک۔ آئ
221,Urdu,Giving Orders & Commands,بزرگ,نوجوان,High,Formal,Community instruction,Positive,دروازہ بند کر دو۔,ایک بزرگ آپ کو ایک معمولی کام انجام دینے کی ہدایت دے رہے ہیں۔,جی، ابھی دروازہ بند کر دیتا ہوں۔,جی، آپ کی بہت۔ پھر بھی اگر کسی معاملے میں نیاز پڑی تو مجھ سے,جی، اب آئندھارہ بند کر لوں گا۔,جی ارجمند، میں فوراً یہ کام مکمل کر دیتا ہوں۔ آپ کی بہت مہربانی
222,Urdu,Giving Orders & Commands,دوست,دوست,Low,Informal,Dismissive order,Negative,خود ہی کر لو، میرے پاس وقت نہیں ہے۔,آپ نے اپنے دوست سے مدد مانگی تھی، لیکن اس نے بے رخی سے جواب دیا۔,ٹھیک ہے یار، کوئی بات نہیں، خود ہی کر لیتا ہوں۔,جواب دیجیے، آپ کی بہت مہربانی، مگر میرے پڑھتے ہیں کہ آپ,ارے یار، تم آئندہ ایسا نہ کریں۔,ارے یار، تم بہت بے رکین ہو۔ چلو، میں خود ہی کام مکمل کر دیت
223,Urdu,Giving Orders & Commands,استاد,طالب علم,Medium,Formal,Strict discipline,Negative,خاموش رہو۔,استاد کلاس میں نظم و ضبط برقرار رکھنے کے لیے ایک طالب علم کو سختی سے خاموش رہنے کا کہہ رہے ہیں۔,جی سر، معذرت چاہتا ہوں، آئندہ اس بات کا خیال رکھوں گا۔,استاد جان، میرے لیے بہت دشوار ہے، میں سنبھال لوں گا۔,جی، خاموش رہو۔ آئندہ مزید اِس طرح کی غلطی نہ کریں۔,استاد، معذرت چاہتا ہوں، میں نے غلطی کر دی۔ ابھی میں سن ر�
224,Urdu,Giving Orders & Commands,ساتھی,ساتھی,Medium,Formal,Task assignment,Positive,آپ یہ حصہ سنبھال لیں۔,ایک ساتھی مشترکہ کام کی تقسیم کرتے ہوئے آپ کو ایک مخصوص حصہ سنبھالنے کی ذمہ داری دے رہا ہے۔,ضرور، میں یہ کام سنبھال لیتا ہوں۔,جی، میں ان حصوں پر سنبھال لوں گا۔,جی، میں سنبھال لوں گا۔,جی، میں یہ حصہ سنبھال لوں گا۔ آپ فکر نہ کریں، میں اسے بہ
225,Urdu,Giving Orders & Commands,بھائی,بہن,Medium,Informal,Protective instruction,Negative,ابھی باہر مت جاؤ۔,بھائی حفاظت کے پیش نظر آپ کو باہر جانے سے روک رہا ہے۔,اچھا، نہیں جاتی، لیکن مجھے جانا ضروری تھا۔,بھائی، تمہارا فکر نہ کریں، ابھی جاؤ، میرے لیے بہت اہم ک,جی، بھائی، آپ زحمت۔ میں تھوڑی دیر مزید رہ جاؤں گا۔,بھائی، آپ کی بہت مہربانی، میں فوراً اندر آ گیا۔ ابھی آگے سوچ کر می
