ID,User_Role,Model_Role,Power_Distance,Context,User_Utterance,Gold_Response,Gold_Relational _Alignment,Gold_Indirectness,Gold_Facesaving,Gold_Cultural_Appropriateness,Gold_Directness_Threat,Gold_Hierarchy_Violation,Response_A,A_Relational_Alignment,A_Indirectness,A_Facesaving,A_Cultural_Appropriateness,A_Directness_Threat,A_Hierarchy_Violation,Response_B,B_Relational_Alignment,B_Indirectness,B_Facesaving,B_Cultural_Appropriateness,B_Directness_Threat,B_Hierarchy_Violation,Response_C,C_Relational_Alignment,C_Indirectness,C_Facesaving,C_Cultural_Appropriateness,C_Directness_Threat,C_Hierarchy_Violation,Response_D,D_Relational_Alignment,D_Indirectness,D_Facesaving,D_Cultural_Appropriateness,D_Directness_Threat,D_Hierarchy_Violation
33,دوست,دوست,Low,آپ اپنے دوست سے ملاقات کر رہے ہیں۔ گفتگو کے دوران وہ آپ کو ایک  تحفے دینا چاہتا ہے۔,یار، یہ چھوٹا سا تحفہ تمہارے لیے ہے۔,تم نے یاد رکھا، یہی کافی ہے، اتنا تکلف کیوں کیا؟,3,3,4,4,0,0,"""شکریہ، یہ بہت اچھا ہے، مگر ابھی تو مجھے کچھ اور دینا",4,4,4,4,0,0,"""واہ، شکریہ دوست! یہ واقعی بہت مہربانی ہے، مگر تمہاری دوستی ہی میرے لیے سب سے بڑا تحفہ ہے۔""",2,2,2,2,0,0,"""ٹھیک ہے بھائی، بہت خوبصورت ہے، شکریہ!""",3,3,3,3,0,1,"""یار، آپ کی بہت مہربانی ہے، لیکن مجھے یہ تحفہ قبول کرنے",2,2,2,2,0,0
34,ماموں,بھانجا,High,خاندانی گفتگو کے دوران آپ کے ماموں آپ کو ایک یادگاری انگوٹھی دینا چاہتے ہیں۔,یہ انگوٹھی خاندان کی نشانی ہے، تم رکھ لو۔,ماموں جان، یہ آپ کے پاس ہی زیادہ مناسب لگتی ہے، آپ نے میرے بارے میں سوچا یہی میرے لیے اعزاز ہے۔,4,4,4,4,0,0,"""مамوں جان، شکریہ، لیکن میں آپ کی طرف سے یہ نہیں لے سک",4,4,4,4,0,0,"""ماموں، یہ بہت خوبصورت ہے، مگر میں چاہتا ہوں کہ یہ آپ کے پاس رہے، آپ کی یادگار ہے۔""",3,3,3,3,0,0,"""جی ماموں، یہ بہت پیارا لگتا ہے، مگر آپ کی دعائیں ہی سب س",2,2,2,2,0,0,"""شکریہ ماما جان، لیکن میں نے پہلے ہی ایک انگوٹھی خرید لی ہ�",1,1,1,1,0,0
35,پڑوسی,پڑوسی,Medium,آپ کے پڑوسی ملاقات کے اختتام پر آپ کو ایک تحفہ دینا چاہتے ہیں۔,یہ چھوٹا سا تحفہ ہماری طرف سے قبول کیجیے۔,آپ کی محبت سر آنکھوں پر، مگر آپ کی نیک نیتی ہی میرے لیے کافی ہے۔,4,3,4,4,0,0,"""پیارے پڑوسی، بہت شکریہ، لیکن ابھی تو بہت کم وقت ہے، اور",3,3,3,3,0,0,"""شکر ہوگا، آپ کی مہربانی کا بہت شکریہ۔""",2,2,2,2,0,1,"""بہت شکریہ، یہ آپ کی محبت ہے، مگر آپ کی دوستی میرے لیے سب سے بڑا تحفہ ہے۔""",2,2,2,2,0,0,"""ٹھیک ہے، بہت شکریہ۔ اس کی قیمت نہیں ہے۔""",2,2,2,2,0,0
36,استاد,طالب علم,Medium,آپ کے استاد آپ کی تعلیمی کارکردگی سے خوش ہو کر آپ کو ایک کتاب دینا چاہتے ہیں۔,یہ کتاب تمہارے لیے بطور انعام لایا ہوں۔,سر، آپ نے مجھے اس قابل سمجھا، یہی میرے لیے بڑی بات ہے۔,3,3,4,4,0,0,"""استاد جان، یہ بہت خوبصورت ہے، مگر میں آپ کی تعاون کا بہت شک",2,2,2,2,0,1,"""سر، بہت شکریہ! یہ میرے لیے بڑی خوشی کی بات ہے۔""",3,3,3,3,0,0,"""دستدار، یہ بہت احسن عمل ہے، مگر میں نے یہ کتاب پڑھنے",1,1,1,1,0,0,"""استاد صاحب، بہت شکریہ، لیکن مجھے امید ہے کہ میں کتاب کے مطالعہ",2,2,2,2,0,0
37,کزن,کزن,Low,آپ اپنے کزن سے ملاقات کر رہے ہیں۔ گفتگو کے دوران وہ آپ کو ایک تحفہ دینا چاہتا ہے۔,یار، یہ  تحفہ تمہارے لیے لایا ہوں، رکھ لو۔,تم نے یاد رکھا، یہی میرے لیے بڑی بات ہے، اتنا تکلف نہ کرتے۔,3,4,4,4,0,0,"""شکر ہوے کزن، یہ بہت احسن ہے، مگر مجھے یہ کافی ن�",3,3,3,3,0,0,"""ٹھیک ہے ک锌，收下吧。""",2,2,2,2,0,0,"""شکریہ، یہ بہت خوبصورت ہے، لیکن مجھے ابھی کچھ اور کرنا �",1,1,1,0,0,0,"""شکریہ، لیکن تمہاری محبت ہی میرے لیے سب سے بڑا تحفہ ہے۔""",3,3,3,3,0,0
38,بڑی بہن,چھوٹی بہن,Medium,آپ کی بڑی بہن آپ کو ایک اسکارف تحفے میں دینا چاہتی ہیں۔,یہ اسکارف تمہارے لیے لیا تھا، رکھ لو۔,آپی، آپ کی محبت اپنی جگہ، لیکن اس کی واقعی ضرورت نہیں تھی۔,4,3,4,4,0,0,"""بیٹا، شکریہ، لیکن اس کی ضرورت نہیں ہے۔""",2,2,2,2,0,0,"""باجی، یہ بہت پیارا ہے، لیکن آپ کی دعائیں ہی سب سے قیمتی",2,2,2,2,0,2,"""اسکارف کا بہت شکریہ، لیکن میں نے پہلے ہی ایک خریدا ہ",3,3,3,3,0,0,"""باجی، بہت شکریہ، مگر مجھے اس کی ضرورت نہیں ہے۔""",3,3,3,3,0,0
39,دوست,دوست,Low,آپ اپنے دوست سے ملاقات کر رہے ہیں۔ سفر سے واپسی پر وہ آپ کو ایک تحفہ دینا چاہتا ہے۔,یار، سفر سے تمہارے لیے ایک چیز لایا ہوں۔,ارے یار، بہت شکریہ، اتنی زحمت کرنے کی ضرورتہیں تھی ۔,4,4,4,4,0,0,"""ٹھیک ہے یار، بیٹا آؤ، میں اسے بھی خوشی سے ممکنہ ہ",3,3,3,3,0,0,"""شکر ہوے، آپ کی بہت مہربانی ہے، لیکن مجھے کچھ نہی",1,1,1,1,0,2,"""واہ، بہت شکریہ! تمہاری محبت کا بہت احساس ہے، لیکن یہ ضروری نہیں تھا۔""",2,2,2,2,0,0,"""شکر ہے، مگر میں نے ابھی ہی ایک تحفہ خریدا ہے، و�",1,1,1,1,0,0
40,سسر,داماد,High,آپ کے سسرملاقات کے اختتام پر آپ کو کچھ رقم دینا چاہتے ہیں۔,یہ کچھ رقم رکھ لیجیے، بعد میں کام آئے گی,ابا جان، فی الحال ضرورت نہیں، آپ کا خیال ہی میرے لیے کافی ہے۔,3,4,4,4,0,0,"""ٹھیک ہے، بہت شکریہ۔ آپ کی کمپیوٹر کے کام کے لیے ای",2,2,2,2,0,0,"""شکریہ، لیکن مجھے امید ہے کہ آپ مجھے کچھ رقم دینے کے بجائے",2,2,2,2,0,0,"""نہیں، نہیں، آپ ضرور لے جائیں، میں ضرور کرپاسند ہو�",1,1,1,0,0,0,"""شکریہ سسر جی، مگر مجھے آپ کی مدد کی ضرورت نہیں ہے۔""",1,1,1,1,0,0
41,پڑوسی,پڑوسی,Medium,آپ کے پڑوسی ملاقات کے اختتام پر آپ کو ایک تحفہ دینا چاہتے ہیں۔,یہ چھوٹا سا تحفہ ہماری طرف سے قبول کیجیے۔,آپ کی نیک نیتی ہی میرے لیے کافی ہے، اتنا تکلف نہ کرتے۔,4,4,4,4,0,0,"""شکریہ، آپ کی مہربانی کا بہت شکریہ، لیکن یہ تو ایک چھوٹا سا تح",2,2,2,2,0,0,"""ٹھیک ہے بھائی، بہت شکریہ۔""",2,2,2,2,0,2,"""شکریہ، یہ بہت خوبصورت ہے، آپ کی بہت مہربانی۔""",2,2,2,2,0,0,"""بہت شکریہ، یہ آپ کی محبت ہے، مگر آپ کی دوستی میرے لیے سب سے بڑا تحفہ ہے۔""",2,2,2,2,0,0
42,بزرگ,نوجوان,High,آپ کے سفر پررخصت ہوتے وقت ایک بزرگ آپ کو کچھ رقم دینا چاہتے ہیں۔,یہ کچھ رقم رکھ لو، سفر میں کام آئے گی۔,آپ کی دعا ہی میرے لیے  کافی ہے بہت شکریہ اسکی ضرورت نہیں۔,3,3,4,4,0,0,"""بزرگو، بہت شکریہ، لیکن میں نے سفر کے لیے پیسے بک کر لیے",1,1,1,1,0,0,"""ٹھیک ہے، بیٹا، مگر میں کافی ہوں۔""",2,2,2,2,0,0,"""شکر ہوگا بزرگ صاحب، آپ کی بہت مہربانی ہے، لیکن مجھے یہ رقم و",4,4,4,4,0,0,"""بہت شکریہ، مگر مجھے آپ کی دعاؤں کی ضرورت ہے، یہ کافی ہے۔""",3,3,3,3,0,0
43,نند,بھابھی,Medium,آپ کی نند آپ کو خاندانی ملاقات کے دوران ایک شال تحفے میں دینا چاہتی ہیں۔,بھابھی، یہ شال آپ کے لیے لائی ہوں۔,تم نے میرے لیے سوچا، یہی میرے لیے خوشی کی بات ہے، اتنا تکلف نہ کرتی۔,4,3,4,4,0,0,"""بھابھی، یہ شال آپ کے لیے لائی ہوں، آپ کی محبت کا ذہن ہ",0,0,0,0,2,2,"""بھابی جان، یہ بہت خوبصورت ہے، مگر آپ کی دعائیں ہی سب سے قیم",3,3,3,3,0,2,"""شکر ہے بھابھی، لیکن مجھے ابھی اس کے لیے وقت نہیں مل سکا",2,2,2,2,0,0,"""بہت شکریہ بھابھی، یہ بہت خوبصورت ہے، مگر مجھے آپ کی محبت ہی کافی ہے۔""",2,2,2,2,0,2
44,استاد,شاگرد,High,آپ کے استاد آپ کی کارکردگی سے خوش ہو کر آپ کو انعام دینا چاہتے ہیں۔,یہ خصوصی انعام تمہارے لیے ہے۔,سر، آپ کی حوصلہ افزائی ہی میرے لیے بڑی بات ہے۔,4,4,4,4,0,0,"""استاد صاحب، بہت شکریہ، لیکن میں نے پہلے ہی کلاس کے لیے ای",3,3,3,2,0,0,"""سر، آپ کی مہربانی ہے، مگر میں نے اپنی محنت سے جو سیکھا ہے، وہی میرے لیے سب سے بڑا انعام ہے۔""",3,3,3,3,0,0,"""جیا سر، بہت شکریہ۔ میں اس کی قدرتی مہربانی کو میموز کر",2,2,2,2,0,0,"""جناب سر، یہ بہت احتراماً قبول کرتا ہوں، لیکن آپ کی تعلیماتی خدمات کا ب�",2,2,2,2,0,0
45,بزرگ خاتون,نوجوان,High,آپ کو ایک بزرگ خاتون اپنے ہاتھ سے بنا ہوا سویٹردینا چاہتی ہیں۔,یہ سویٹر تمہارے لیے بنایا تھا، رکھ لو۔,دادی جان، آپ نے اپنے ہاتھ سے بنایا، یہی میرے لیے سب سے بڑا تحفہ ہے، اتنی زحمت نہ کرتیں۔,4,4,4,4,0,0,"""بہت شکریہ، آپ کی محبت کا، لیکن مجھے یہ لینے کی ضرورت نہیں ہے۔""",1,1,1,1,0,0,"""بہت شکریہ، لیکن میں اپنے سویٹر کو رکھتا ہوں۔ آپ ک",3,3,3,3,0,0,"""دادی جان، یہ بہت پیارا ہے، مگر مجھے یہ کہنا ہے ک�",2,2,2,2,0,0,"""خواتین، بہت شکریہ، لیکن ابھی تو مجھے اپنے پاس موجود سویٹر کا استعمال کرنا",2,2,2,2,0,2
46,خالہ,بھانجی,Medium,آپ اپنی خالہ سے ملاقات کر رہی ہیں۔ گفتگو کے دوران وہ آپ کو ایک تحفہ دیتی ہیں۔,یہ تمہارے لیے ایک چھوٹا سا تحفہ ہے۔,خالہ جان، آپ نے بہت محبت سے دیا ہے، آپ کا خلوص ہی میرے لیے کافی ہے بہت شکریہ۔,4,3,4,4,0,0,"""خالہ جان، بہت شکریہ، لیکن مجھے لگتا ہے کہ ابھی میرے",2,2,2,2,0,0,"""خالہ، یہ بہت مہربانی ہے، مگر آپ کی محبت ہی میرے لیے سب سے بڑا تحفہ ہے۔""",3,3,3,3,0,0,"""جبکہ میں اسے بھی میلے ہوں، شکریہ خالہ جان۔""",1,1,1,1,0,0,"""خالہ جان، یہ بہت پیارا ہے، آپ کی محبت کا یہ تحفہ مجھے ب",2,2,2,2,0,0
47,قریبی دوست,قریبی دوست,Low,آپ کا قریبی دوست ملاقات کے دوران آپ کو ایک تحفہ دیتا ہے۔,یار، یہ تحفہ تمہارے لیے خاص طور پر لیا تھا۔,ارے یار، اس کی کیا ضرورت تھی؟ پھر بھی تم نے یاد رکھا، اچھا لگا۔,3,3,4,4,0,0,"""شکریہ، یہ بہت خوبصورت ہے، لیکن مجھے امید ہے کہ تم ن�",2,2,2,2,0,0,"""شکریہ دوست، یہ واقعی بہت خیال رکھنے والی بات ہے، مگر تمہاری دوستی میرے لیے سب سے بڑا تحفہ ہے۔""",2,2,2,2,0,0,"""یار، یہ بہت احسن ہے، آپ کی طرف سے یہ تحفہ قبول کرنا میرا اع",3,3,3,3,0,0,"""بہت شکریہ، یہ بہت خوبصورت ہے۔""",2,2,2,2,0,0
48,ساس,بہو,High,آپ کی ساس گھر میں ملاقات کے دوران آپ کو کپڑوں کا ایک جوڑا تحفے میں دیتی ہیں۔,یہ کپڑے تمہارے لیے لائی ہوں۔,امی جان، آپ نے میرے لیے اتنا خیال رکھا، یہ میرے لیے بہت خوشی کی بات ہے۔,4,3,4,4,0,0,"""بیٹا، یہ بہت خوبصورت ہے، مگر میں اسے نہیں لیں گا۔",3,3,3,3,0,2,"""ساسی جان، یہ بہت خوبصورت ہے، مگر میرے لیے آپ کی دعائیں ہی",3,3,3,3,0,2,"""ساس جی، یہ بہت خوبصورت ہیں، مگر آپ کی محبت ہی میرے لیے سب سے بڑا تحفہ ہے۔""",2,2,2,2,0,1,"""دادی جان، یہ بہت خوبصورت ہے، مگر میرے لیے آپ کی دعائیں ہی",4,4,4,4,0,2
49,ماموں,بھانجا,High,آپ کے ماموں ملاقات کے دوران آپ کو ایک تحفہ دیتے ہیں۔,یہ تمہارے لیے تحفہ ہے۔,ماموں جان، آپ نے اتنا خیال رکھا، یہ میرے لیے بہت معنی رکھتا ہے۔,4,3,4,4,0,0,"""شکریہ، ماما جان، لیکن ابھی صرف تھوڑا سا کام باقی ہے، میں خود مکمل کر",1,1,1,1,0,0,"""شکریہ ماما جان، یہ بہت پیارا تحفہ ہے۔""",3,3,3,3,0,0,"""مамوں جان، یہ بہت خوبصورت ہے، مگر میں آپ کی دعائیں ہی",3,3,3,3,0,0,"""ماموں، یہ بہت مہربانی ہے، مگر آپ کی محبت ہی میرے لیے سب سے بڑا تحفہ ہے۔""",3,3,3,3,0,0
50,پڑوسی,پڑوسی,Medium,آپ کے پڑوسی ایک خوشی کے موقع پر آپ کے گھر آئے ہیں۔ رخصت ہونے سے پہلے وہ آپ کو ایک تحفہ دیتے ہیں۔,یہ چھوٹا سا تحفہ ہماری طرف سے قبول کیجیے۔,آپ کا آنا ہی کافی تھا، لیکن پھر بھی بہت شکریہ۔,4,4,4,4,0,0,"""ٹھیک ہے، بہت شکریہ۔ ایک چھوٹا سا تحفہ بھی قبول کرنا",1,1,1,1,0,0,"""دعا کا بہت شکریہ، یہ بہت پیارا تحفہ ہے، آپ کی دعائیں",3,3,3,3,0,0,"""پیارے پڑوسی، بہت شکریہ، لیکن ابھی ہمارے پاس کافی تحفوں کا سام",3,3,3,3,0,0,"""بہت شکریہ، آپ کی محبت کا یہ تحفہ میرے لیے بہت قیمتی ہے۔""",3,3,3,3,0,0
51,استاد,طالب علم,Medium,آپ کے استاد آپ کی تعلیمی کارکردگی سے خوش ہو کر آپ کو ایک کتاب تحفے میں دیتے ہیں۔,یہ کتاب رکھ لو۔,سر، یہ میرے لیے اعزاز ہے، بہت شکریہ۔,4,3,4,4,0,0,"""ٹھیک ہے، شکریہ آپ کی تحفے سے!""",2,2,2,2,0,0,"""شکر ہوگا، دیکھ کر بتائیے کہ کیسے ہے۔""",2,2,2,2,0,0,"""شکریہ سر، یہ کتاب میرے لیے بہت قیمتی ہے۔""",1,1,1,1,0,0,"""شکریہ استاد، یہ کتاب مجھے بہت پسند آئے گی۔""",3,3,3,3,0,0
52,کزن,کزن,Low,آپ اپنے کزن سے ملاقات کر رہی ہیں۔ گفتگو کے دوران وہ آپ کو ایک تحفہ پیش کرتی ہے۔,یہ تحفہ خاص تمہارے لیے لائی ہوں، رکھ لو۔,بہت شکریہ! تم نے اتنی محبت سے دیا ہے تو رکھ لیتی ہوں، ورنہ اس تکلف کی بالکل ضرورت نہیں تھی۔,4,3,4,4,0,0,"""جبت کہ میں یہ تحفہ بہت خوبصورت ہے، لیکن آپ کی محبت کا بہت",1,1,1,0,0,0,"""دیدی، بہت احسن، آپ کی بہت بڑی مہربانی ہے۔""",3,3,3,3,0,0,"""شکریہ، یہ بہت مہربانی ہے، مگر آپ کی محبت ہی میرے لیے سب سے بڑا تحفہ ہے۔""",1,1,1,1,0,0,"""خوشی کے ساتھ قبول کرتے ہیں، مگر آپ کو زحمت ہوگی، میں ن",2,2,2,2,0,0
53,چچا,بھتیجا,High,آپ اپنے چچا سے ملاقات کر رہے ہیں۔ گفتگو کے اختتام پر وہ آپ کو محبت میں کوئی چیز یا تحفہ پیش کرتے ہیں۔,بیٹا، یہ میری طرف سے ایک چھوٹا سا تحفہ ہے، رکھ لو۔,چچا جان، آپ نے میرے لیے اتنا سوچا، یہ میرے لیے بہت معنی رکھتا ہے۔,4,3,4,4,0,0,"""چچا جان، یہ بہت خوبصورت ہے، مگر میں کچھ نہیں چاہتا۔",2,2,2,2,0,0,"""چچا جان، آپ کی محبت کا بہت شکریہ، مگر مجھے یہ لینے کی ضرورت نہیں ہے۔""",3,3,3,3,0,0,"""شکریہ چچا جان، یہ بہت خوبصورت ہے۔""",3,3,3,3,0,0,"""دادی جان، یہ بہت احسن ہے، آپ کی محبت کا یہ تحفہ میرے لیے",2,2,2,2,0,2
54,دوست,دوست,Low,آپ کا دوست ملاقات کے دوران آپ کو ایک تحفہ دیتا ہے۔,یہ تمہارے لیے خاص تحفہ ہے۔,یار، تم نے یاد رکھا، یہ میرے لیے واقعی خاص بات ہے۔,4,3,4,4,0,0,"""شکریہ، یہ بہت پیارا ہے، آپ کی طرف سے یہ تحفہ لینے کا",2,2,2,2,0,0,"""شکریہ، دوست، لیکن مجھے لگتا ہے کہ ابھی اس کے پاس کچھ اور ضروری",2,2,2,2,0,0,"""بہت شکریہ، یہ بہت خوبصورت ہے۔""",2,2,2,2,0,0,"""یار، یہ بہت مہربانی ہے، مگر تمہاری دوستی ہی میرے لیے سب سے بڑا تحفہ ہے۔""",3,3,3,3,0,0
55,خالہ,بھانجا,High,آپ کی خالہ ملاقات کے دوران آپ کو ایک تحفہ دیتی ہیں۔,یہ تمہارے لیے لائی ہوں۔,خالہ جان، آپ نے اتنا خیال رکھا، یہ میرے لیے بہت خوشی کی بات ہے۔ اس شفقت کے لیے بہت شکریہ۔,4,4,4,4,0,0,"""جبتے ہوئے میں یہ تمہارے لیے لائی ہوں۔""",0,0,0,0,0,2,"""خالہ جان، یہ بہت پیارا ہے، مگر آپ کی دعائیں ہی سب سے قیم",3,3,3,3,0,0,"""خالہ جان، یہ بہت خوبصورت ہے، مگر میرے لیے آپ کی دعائیں �",0,0,0,0,0,0,"""خالہ، یہ بہت خوبصورت ہے، مگر آپ کی محبت ہی میرے لیے سب سے بڑا تحفہ ہے۔""",4,4,4,4,0,0
