ID,Context,User_Utterance,Gold_Response,Gold_Relational_Alignment,Gold_Indirectness,Gold_Facesaving,Gold_Cultural_Appropriateness,Gold_Directness_Threat,Gold_Hierarchy_Violation,Response_A,A_Relational_Alignment,A_Indirectness,A_Facesaving,A_Cultural_Appropriateness,A_Directness_Threat,A_Hierarchy_Violation,Response_B,B_Relational_Alignment,B_Indirectness,B_Facesaving,B_Cultural_Appropriateness,B_Directness_Threat,B_Hierarchy_Violation,Response_C,C_Relational_Alignment,C_Indirectness,C_Facesaving,C_Cultural_Appropriateness,C_Directness_Threat,C_Hierarchy_Violation,Response_D,D_Relational_Alignment,D_Indirectness,D_Facesaving,D_Cultural_Appropriateness,D_Directness_Threat,D_Hierarchy_Violation
34,خاندانی گفتگو کے دوران آپ کے ماموں آپ کو ایک یادگاری انگوٹھی دینا چاہتے ہیں۔,یہ انگوٹھی خاندان کی نشانی ہے، تم رکھ لو۔,ماموں جان، یہ آپ کے پاس ہی زیادہ مناسب لگتی ہے، آپ نے میرے بارے میں سوچا یہی میرے لیے اعزاز ہے۔,4,4,4,4,0,0,"""شکریہ ماموں، یہ میرے لیے بہت خاص ہے۔""",2,2,2,2,2,0,"""جی ماما جان، میں اسے محفوظ کر دوں گا، لیکن پھر بھی مجھے یہ بتائی�",1,1,1,0,3,0,مамا نے میرے پاس ایسی انگوٹھی دے لیچی جس کی نشانی خاندانی ہ,0,0,0,0,2,2,"'
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''",0,0,0,0,4,0
35,آپ کے پڑوسی ملاقات کے اختتام پر آپ کو ایک تحفہ دینا چاہتے ہیں۔,یہ چھوٹا سا تحفہ ہماری طرف سے قبول کیجیے۔,آپ کی محبت سر آنکھوں پر، مگر آپ کی نیک نیتی ہی میرے لیے کافی ہے۔,4,3,4,4,0,0,"""شکر ہوگا، آپ کی دعوت میں آنے کے لئے بہت خوش تھے اور ی�",1,1,1,0,2,0,"""بہت شکریہ! یہ واقعی بہت مہربانی ہے۔""",2,2,2,0,2,0,"'
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''",0,0,0,0,4,0,یہ چھوٹا سا تحفہ آپ کے لئے بھی خاص ہے۔,0,0,0,0,2,2
36,آپ کے استاد آپ کی تعلیمی کارکردگی سے خوش ہو کر آپ کو ایک کتاب دینا چاہتے ہیں۔,یہ کتاب تمہارے لیے بطور انعام لایا ہوں۔,سر، آپ نے مجھے اس قابل سمجھا، یہی میرے لیے بڑی بات ہے۔,3,3,4,4,0,0,امیں بھی خوشی ہو گئی ہے۔ میں نے اس کتاب کی وجہ سے بہت خوش,1,1,1,0,1,0,"""شکریہ استاد! یہ میرے لیے بہت بڑی خوشی کی بات ہے۔""",2,2,2,0,2,0,"""شکر ہوگا، میرے استاد! میں اس پر فخر کرنے کے لئے تیار ہو",2,2,2,1,1,0,"'
# Generate a random number between 1 and 10
import random
random_number = random.randint(1, 10)

# Determine the situation based on the random number
situation =",0,0,0,0,2,2
37,آپ اپنے کزن سے ملاقات کر رہے ہیں۔ گفتگو کے دوران وہ آپ کو ایک تحفہ دینا چاہتا ہے۔,یار، یہ  تحفہ تمہارے لیے لایا ہوں، رکھ لو۔,تم نے یاد رکھا، یہی میرے لیے بڑی بات ہے، اتنا تکلف نہ کرتے۔,3,4,4,4,0,0,"""واہ، یہ تو بہت مہربانی ہے! شکریہ، مجھے بہت خوشی ہوئی۔""",2,1,2,1,0,0,,0,0,0,0,4,0,میریلے اسے بہر نہیں دےں گے، مگर میں اسے بھی شادی کرتا,0,0,0,0,3,1,"""شکر ہوگا، کیا ہے یہ؟ میں نے دیکھا تو کچھ بھی ن�",1,1,1,1,1,0
38,آپ کی بڑی بہن آپ کو ایک اسکارف تحفے میں دینا چاہتی ہیں۔,یہ اسکارف تمہارے لیے لیا تھا، رکھ لو۔,آپی، آپ کی محبت اپنی جگہ، لیکن اس کی واقعی ضرورت نہیں تھی۔,4,3,4,4,0,0,"'
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''",0,0,0,0,0,0,میں نے اسکارف کو لیا اور بہن سے شکریہ کہا۔,0,0,0,0,2,2,"""واہ! یہ تو بہت خوبصورت ہے، شکریہ بڑی بہن!""",3,2,3,2,0,0,"""کیا؟ ابھی کیا کرنا ہے؟ اس سے کیا فائدہ?""",0,0,0,0,3,0
39,آپ اپنے دوست سے ملاقات کر رہے ہیں۔ سفر سے واپسی پر وہ آپ کو ایک تحفہ دینا چاہتا ہے۔,یار، سفر سے تمہارے لیے ایک چیز لایا ہوں۔,ارے یار، بہت شکریہ، اتنی زحمت کرنے کی ضرورتہیں تھی ۔,4,4,4,4,0,0,"""واہ، یہ تو بہت اچھا ہے! تم نے کیا لایا؟""",1,1,1,1,1,0,میری بھی آپ کیلئے کچھ لیا ہوا ہے۔,0,0,0,0,2,2,"""کیا ہوا؟ کیا لایا ہے؟ میں جانتا نہیں کہ کیا لینا ت",1,1,1,0,1,0,"'
You are meeting your friend. On returning from the journey, he wants to give you a gift.

""Friend, I have brought something for you on this journey.""
'''",0,0,0,0,2,2
40,آپ کے سسرملاقات کے اختتام پر آپ کو کچھ رقم دینا چاہتے ہیں۔,یہ کچھ رقم رکھ لیجیے، بعد میں کام آئے گی,ابا جان، فی الحال ضرورت نہیں، آپ کا خیال ہی میرے لیے کافی ہے۔,3,4,4,4,0,0,"""شکریہ، لیکن میں یہ رقم نہیں لے سکتا/سکتی۔""",2,2,2,2,1,0,"'
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''",0,0,0,0,4,0,ایک بار اپنا تعمیر کریں، میری خدمات کی ضرورت ہونے کی时常更新的内容不能直接翻译，请使用最新的,0,0,0,0,4,2,"""نہیں نہیں، یہ تو آپ کی مدد کرنے کے لئے ہوں گ",0,0,0,0,3,1
41,آپ کے پڑوسی ملاقات کے اختتام پر آپ کو ایک تحفہ دینا چاہتے ہیں۔,یہ چھوٹا سا تحفہ ہماری طرف سے قبول کیجیے۔,آپ کی نیک نیتی ہی میرے لیے کافی ہے، اتنا تکلف نہ کرتے۔,4,4,4,4,0,0,یہ چھوٹا سا تحفہ آپ کے لئے بھی خاص ہے۔,1,1,1,0,3,0,"""بہت شکریہ! یہ واقعی بہت مہربانی ہے۔""",2,2,2,0,2,0,شکر ہوتا، آپ کی محبت اور احترام کا یہ تحفہ ہمیشہ یاد رکھیں,1,1,1,0,2,0,"'
'''
''شکریہ، یہ بہت اچھا لگتا ہے.""'
'''",1,1,1,0,2,0
42,آپ کے سفر پررخصت ہوتے وقت ایک بزرگ آپ کو کچھ رقم دینا چاہتے ہیں۔,یہ کچھ رقم رکھ لو، سفر میں کام آئے گی۔,آپ کی دعا ہی میرے لیے  کافی ہے بہت شکریہ اسکی ضرورت نہیں۔,3,3,4,4,0,0,یہ حقیقی ہے، سفر میں کئی نفاذیں ہوتی ہیں۔,0,0,0,0,3,0,"'
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''",0,0,0,0,4,0,"""بہت شکریہ، لیکن میں یہ رقم نہیں لے سکتا۔ آپ کی دعائیں میرے ساتھ ہیں، یہی کافی ہے۔""",4,4,4,4,0,0,"""نہیں بھائی، یہ پورے سفر کے لئے کافی نہیں ہوگا",0,0,0,0,3,2
43,آپ کی نند آپ کو خاندانی ملاقات کے دوران ایک شال تحفے میں دینا چاہتی ہیں۔,بھابھی، یہ شال آپ کے لیے لائی ہوں۔,تم نے میرے لیے سوچا، یہی میرے لیے خوشی کی بات ہے، اتنا تکلف نہ کرتی۔,4,3,4,4,0,0,میں بھی تیرے لئے ایک شال لیا ہوں۔,0,0,0,0,2,2,"""واہ، بہت شکریہ بھابھی! یہ بہت خوبصورت ہے۔""",2,2,2,0,2,2,"'
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''",0,0,0,0,4,0,"""ارے بھابی، مجھے تو یہ بہت اچھی لگی ہے! آپ سے محنت کرن",1,1,1,1,1,2
44,آپ کے استاد آپ کی کارکردگی سے خوش ہو کر آپ کو انعام دینا چاہتے ہیں۔,یہ خصوصی انعام تمہارے لیے ہے۔,سر، آپ کی حوصلہ افزائی ہی میرے لیے بڑی بات ہے۔,4,4,4,4,0,0,"""شکریہ استاد! یہ میرے لیے بہت معنی رکھتا ہے۔""",2,2,2,2,1,0,"""شکر ہوگا، معزز استاد! میں اس کی قدر کرتا ہوں گا.""",2,2,2,1,2,0,"'
The teacher is pleased with your performance and wants to give you an award.",0,0,0,0,4,0,ایسے کام کرتے ہوئے تھے جس کے لیے میرے استاد نے ممکنہ انعام بھی,0,0,0,0,3,1
45,آپ کو ایک بزرگ خاتون اپنے ہاتھ سے بنا ہوا سویٹردینا چاہتی ہیں۔,یہ سویٹر تمہارے لیے بنایا تھا، رکھ لو۔,دادی جان، آپ نے اپنے ہاتھ سے بنایا، یہی میرے لیے سب سے بڑا تحفہ ہے، اتنی زحمت نہ کرتیں۔,4,4,4,4,0,0,"'
# generate a natural Urdu response
import random

# get user input
user_input = ""آپ کو ایک بزرگ خاتون اپنے ہاتھ س�",0,0,0,0,2,2,"""بہت شکریہ، یہ بہت خوبصورت ہے! آپ کی محنت کی قدر کرتا ہوں۔""",2,2,2,2,2,0,"""کیا کروڑوں کی قیمت پر بھی مجھے یہ سوئٹر نہ مل سکے تو اسے آپ ن",0,0,0,0,3,1,میری مادر نے میں سے پلی کرتے ہوئے یہ سویٹر رکھ دیا، آسان,0,0,0,0,3,1
46,آپ اپنی خالہ سے ملاقات کر رہی ہیں۔ گفتگو کے دوران وہ آپ کو ایک تحفہ دیتی ہیں۔,یہ تمہارے لیے ایک چھوٹا سا تحفہ ہے۔,خالہ جان، آپ نے بہت محبت سے دیا ہے، آپ کا خلوص ہی میرے لیے کافی ہے بہت شکریہ۔,4,3,4,4,0,0,"""واہ! بہت شکریہ خالہ، یہ واقعی بہت پیارا ہے!""",2,1,3,1,1,0,"""کیا ہوا، خالہ جان؟ یہ تو بہت اچھا تحفہ ہے، مجھے",1,1,1,0,2,0,میں بھی تیرے لئے کامیابی کا عہدہ کرتی ہوں۔,0,0,0,0,2,2,"'
The user is meeting their aunt. During the conversation, she gives them a gift.

""The gift is for you.""
'''",0,0,0,0,2,2
47,آپ کا قریبی دوست ملاقات کے دوران آپ کو ایک تحفہ دیتا ہے۔,یار، یہ تحفہ تمہارے لیے خاص طور پر لیا تھا۔,ارے یار، اس کی کیا ضرورت تھی؟ پھر بھی تم نے یاد رکھا، اچھا لگا۔,3,3,4,4,0,0,"""کیا کیا ہوا؟ اس میں کچھ بھی نہیں ہے؟""",0,1,1,0,2,0,میری محبوبیت کی نشانہ جات ہے، میں نے اسے آپ کے لیے خاص بنایا,0,0,0,0,2,2,"""واہ، یہ تو بہت اچھا ہے! تمہاری محبت کا شکریہ، مجھے واقعی پسند آیا!""",3,3,3,3,0,0,"'
Your close friend gives you a gift during a meeting.

A: ""Yar, yeh t
'''",0,0,0,0,2,2
48,آپ کی ساس گھر میں ملاقات کے دوران آپ کو کپڑوں کا ایک جوڑا تحفے میں دیتی ہیں۔,یہ کپڑے تمہارے لیے لائی ہوں۔,امی جان، آپ نے میرے لیے اتنا خیال رکھا، یہ میرے لیے بہت خوشی کی بات ہے۔,4,3,4,4,0,0,"'
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''",0,0,0,0,0,0,"""جی، بہن جان، یہ تو بہت اچھے ہیں، آپ نے مجھے یقین",1,1,1,0,2,2,"میری ساس نے میں نے کپڑوں کا ایک جوڑا تحفے میں دیتا ہے، """,0,0,0,0,2,2,"""بہت شکریہ، یہ واقعی بہت خوبصورت ہیں!""",3,3,3,0,1,0
49,آپ کے ماموں ملاقات کے دوران آپ کو ایک تحفہ دیتے ہیں۔,یہ تمہارے لیے تحفہ ہے۔,ماموں جان، آپ نے اتنا خیال رکھا، یہ میرے لیے بہت معنی رکھتا ہے۔,4,3,4,4,0,0,"""کیا؟ میں نے تو پہلے سے بتایا تھا کہ مجھے کوئی تحفہ",1,1,1,0,3,2,مамا نے مجھے ایک کتاب دی۔,0,0,0,0,3,2,"""شکریہ ماموں! یہ بہت مہربانی ہے۔""",2,2,2,2,0,0,"'
Your uncles give you a gift during your meeting. ""This is a gift for you.""",0,0,0,0,2,2
50,آپ کے پڑوسی ایک خوشی کے موقع پر آپ کے گھر آئے ہیں۔ رخصت ہونے سے پہلے وہ آپ کو ایک تحفہ دیتے ہیں۔,یہ چھوٹا سا تحفہ ہماری طرف سے قبول کیجیے۔,آپ کا آنا ہی کافی تھا، لیکن پھر بھی بہت شکریہ۔,4,4,4,4,0,0,ممنون، بھائی صدیق۔ آپ کی خوبصورت نشست کو محفوظ رہے۔,0,0,0,0,2,0,"""بہت شکریہ! یہ واقعی بہت مہربانی ہے۔""",2,2,2,0,2,0,"""شکر ہوے، آپ نے ہمارے لیے یہ تحفہ لائے ہیں",1,1,1,1,2,0,"'
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''",0,0,0,0,4,0
51,آپ کے استاد آپ کی تعلیمی کارکردگی سے خوش ہو کر آپ کو ایک کتاب تحفے میں دیتے ہیں۔,یہ کتاب رکھ لو۔,سر، یہ میرے لیے اعزاز ہے، بہت شکریہ۔,4,3,4,4,0,0,"""شکریہ استاد، یہ میرے لیے بہت معنی رکھتی ہے!""",2,1,2,1,1,0,"'
The teacher is happy with your academic performance and gives you a book as a gift.",0,0,0,0,2,2,ایک نامانچا طور پر رکھو۔,0,0,0,0,4,2,شکر ہوگا، اس پر فخر ہوگا!,2,2,2,1,1,0
52,آپ اپنے کزن سے ملاقات کر رہی ہیں۔ گفتگو کے دوران وہ آپ کو ایک تحفہ پیش کرتی ہے۔,یہ تحفہ خاص تمہارے لیے لائی ہوں، رکھ لو۔,بہت شکریہ! تم نے اتنی محبت سے دیا ہے تو رکھ لیتی ہوں، ورنہ اس تکلف کی بالکل ضرورت نہیں تھی۔,4,3,4,4,0,0,"'
'''
''کیا یہ تحفہ مجھے دی جا سکتی ہے؟''
'''",0,0,0,0,2,2,"""واہ! یہ تو بہت پیارا ہے، شکریہ! تمہاری محبت کا بہت خیال رکھا ہے۔""",2,2,2,2,2,0,میری کزن نے میں کچھ خاص چیز بھیجا، میں اسے حفظ کر دیا۔,0,0,0,0,2,2,"""شکر ہوے، بہت احسنت! یہ کیا ہے؟""",1,1,1,1,2,0
53,آپ اپنے چچا سے ملاقات کر رہے ہیں۔ گفتگو کے اختتام پر وہ آپ کو محبت میں کوئی چیز یا تحفہ پیش کرتے ہیں۔,بیٹا، یہ میری طرف سے ایک چھوٹا سا تحفہ ہے، رکھ لو۔,چچا جان، آپ نے میرے لیے اتنا سوچا، یہ میرے لیے بہت معنی رکھتا ہے۔,4,3,4,4,0,0,"Answer: ""بیٹا، یہ میری طرف سے ایک چھوٹا سا تحفہ ہے، رکھ لو�",0,0,0,0,4,2,"""شکریہ چچا، یہ آپ کی محبت ہے، میں اسے بہت قدر کرتا ہوں۔""",2,2,2,2,2,0,میں نے اسے بڑھا کر لیا۔,0,0,0,0,2,2,"""چچاجی، آپ نے مجھے یہ تحفہ دیا تو مجھے بہت خوشی ہوئی�",2,2,2,2,2,0
54,آپ کا دوست ملاقات کے دوران آپ کو ایک تحفہ دیتا ہے۔,یہ تمہارے لیے خاص تحفہ ہے۔,یار، تم نے یاد رکھا، یہ میرے لیے واقعی خاص بات ہے۔,4,3,4,4,0,0,میری بہت س�کنٹی تحفہ ہے، شادی سے بہت رہجور ہوں۔,0,1,1,0,3,0,"""کیا یہ واقعی مجھے مخصوص کرنے کے لئے لایا گیا ہے؟""",1,1,1,1,0,0,"'
The friend gives you a gift during the meeting.",0,0,0,0,2,2,"""واہ! بہت شکریہ، یہ واقعی بہت خاص ہے!""",2,2,2,2,0,0
55,آپ کی خالہ ملاقات کے دوران آپ کو ایک تحفہ دیتی ہیں۔,یہ تمہارے لیے لائی ہوں۔,خالہ جان، آپ نے اتنا خیال رکھا، یہ میرے لیے بہت خوشی کی بات ہے۔ اس شفقت کے لیے بہت شکریہ۔,4,4,4,4,0,0,"""شکریہ خالہ، یہ بہت خوبصورت ہے!""",1,1,2,1,1,0,"'
The speaker is your aunt, and she is giving you a gift during a visit. The output should be a simple statement about receiving the gift.",0,0,0,0,2,2,میری ملاتھی سے بہت شادیاں ہیں۔,0,0,0,0,3,2,"""کیا یہ واقعی تمہارا فضل تھا؟ میں نے تو اسے ضرورت سے زیادہ کر دیا �",0,0,0,0,3,2
56,آپ کے سسر ملاقات کے دوران آپ کو ایک تحفہ پیش کرتے ہیں۔,یہ تحفہ قبول کریں۔,ابا جان، اس کی کیا ضرورت تھی، لیکن آپ نے اتنا خیال رکھا، میں شکر گزار ہوں۔,4,4,4,4,0,0,میں نے اسے بھی خوشی سے قبول کیا۔,0,0,0,0,3,0,"'
#Example
'''
#Example
'''
#Example
'''
#Example
'''
#Example
'''
#Example
'''
#Example
'''
#Example
'''
#Example
'''
#Example",0,0,0,0,2,2,شکر ہوگا، دیکھ کر بتائیئے کیا ہے یہ؟,1,1,1,1,2,1,"""بہت شکریہ، یہ میرے لیے بہت معنی رکھتا ہے۔""",3,3,3,3,0,0
57,آپ کے پڑوسی ملاقات کے دوران آپ کو ایک چھوٹا سا تحفہ پیش کرتے ہیں۔,یہ ہماری طرف سے تحفہ ہے۔,آپ نے اتنا خیال رکھا، یہ میرے لیے بہت خوشی کی بات ہے۔,3,3,4,4,0,0,"'
The neighbors present you with a small gift during your meeting.",0,0,0,0,2,2,میں نے اسے بھی شادی کرتا ہے۔,0,0,0,0,3,2,"""شکر ہوگا، بہت اچھا! کیا یہ کچھ؟""",1,1,1,1,2,0,"""بہت شکریہ! یہ واقعی بہت مہربانی ہے۔""",2,2,2,2,2,0
58,ایک تعلیمی تقریب میں آپ کے استاد آپ کو اچھی کارکردگی پر انعام دیتے ہیں۔,یہ تمہاری محنت کا انعام ہے۔,سر، آپ نے مجھے اس قابل سمجھا، یہی میرے لیے سب سے بڑا اعزاز ہے۔,4,3,4,4,0,0,آقائے، یہ صرف میری محنت کا بہت سیچانے والा انعام ہے۔,0,0,0,0,2,2,"""شکریہ استاد، آپ کی رہنمائی اور حمایت کے بغیر یہ ممکن نہیں تھا۔""",4,4,4,4,0,0,"""شکر ہوگا، معلم صاحب نے مجھے یہ انعام دیا ہے کیونکہ وہ",1,1,1,1,0,0,"'
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''",0,0,0,0,4,0
