ID,User_Role,Model_Role,Power_Distance,Context,User_Utterance,Gold_Response,Gold_Relational _Alignment,Gold_Indirectness,Gold_Facesaving,Gold_Cultural_Appropriateness,Gold_Directness_Threat,Gold_Hierarchy_Violation,Response_A,A_Relational_Alignment,A_Indirectness,A_Facesaving,A_Cultural_Appropriateness,A_Directness_Threat,A_Hierarchy_Violation,Response_B,B_Relational_Alignment,B_Indirectness,B_Facesaving,B_Cultural_Appropriateness,B_Directness_Threat,B_Hierarchy_Violation,Response_C,C_Relational_Alignment,C_Indirectness,C_Facesaving,C_Cultural_Appropriateness,C_Directness_Threat,C_Hierarchy_Violation
159,بہو,ساس,High,گھریلو کام مکمل کرنے کے بعد آپ اپنی ساس سے آرام کرنے کی اجازت مانگ رہی ہیں۔,امی جان، اگر آپ کو کوئی اور کام نہیں تو میں تھوڑی دیر آرام کر لوں؟,ہاں بیٹا، ضرور، تم نے کافی کام کر لیا ہے اب کوئی کام نہیں، تم جا سکتی ہو۔,4,4,4,4,0,0,جی beta، کام مکمل ہو گیا ہے، تھوڑی دیر آرام کر لیتا ہوں۔,2,2,2,2,0,1,جی beta، آرام کر لو، پھر کچھ اور نمٹ لوں، ان شاء اللہ ہم سب وقت پر فارغ ہو,2,2,2,2,0,0,سر، بس کام ختم ہی ہو گیا، پھر تھوڑی دیر آرام کر لیتا ہوں,2,2,2,2,0,0
160,جونیئر,سینئر,Medium,آپ دفتر میں ایک ضروری کام کے سلسلے میں سینئر سے ہدایت حاصل کرنا چاہتے ہیں۔,سر، کیا میں یہ فائل لے آؤں؟,فی الحال نہیں، میں آپ کو بتا دوں گا کب لانی ہے۔,3,4,4,4,0,0,جی سر، بس یہ کام مکمل کر لوں، پھر میں وہ فائل لیتا ہوں۔ بہ,2,2,2,2,0,0,ضرور یہ فайл لے آؤں، ان شاء اللہ یہ کام مکمل کرنے میں کمپیوٹر,3,2,3,3,0,0,جی، یہ فائل لے آؤں، ان شاء اللہ آپ کو ضروری هدایت مل جائے گی۔,1,1,1,1,0,0
161,دوست,دوست,Low,آپ کا دوست اجازت لینے کے بجائے تقریباً فیصلہ سنا رہا ہے اور صرف رسمی منظوری مانگ رہا ہے۔,یار، میں تمہارا فون لے رہا ہوں، ٹھیک ہے؟,ٹھیک ہے یار، لیکن جلد واپس کر دینا۔,4,4,4,4,0,0,ٹھیک ہوں یار، بس ختم ہو گیا۔,1,1,1,1,0,0,یار، بس کام مکمل کر لوں، پھر کچھ دیر آرام کر لیتا ہوں۔ تمہارا فون تو,1,1,1,1,0,0,ٹھیک ہے یار، کافی ہے، امید ہے تمہاری حالت بہتر ہو جائے,1,1,1,1,0,0
162,بیٹا,والد,High,آپ پہلے بھی باہر جانے کی اجازت مانگ چکے ہیں اور والد کے انکار کے باوجود دوبارہ اصرار کر رہے ہیں۔,ابو، پلیز، ایک بار جانے دیں۔,اچھا، اگر اتنا ضروری ہے تو چلے جاؤ، لیکن جلد واپس آ جانا۔,4,3,4,4,0,0,ابو، آپ کی اجازت کا پوچھنا تھا، بس ایک بار فریقہ کر لوں۔,1,1,1,1,0,1,ابو، آپ کی تکلیف دیکھ کر میری طرف دیکھنا چاہیے۔ بس ختم ہو گیا، بس جان,1,1,1,0,0,0,ابو، معذرت چاہتا ہوں، مگر یہ آپ کی نشانیاں دیکھ کر مجھے امید ر�,1,1,1,0,0,1
163,طالب علم,استاد,High,کلاس کے دوران آپ استاد سے وقت سے پہلے رخصت ہونے کی اجازت طلب کر رہے ہیں۔,سر، مجھے ایک ضروری کام ہے، کیا میں آج تھوڑا پہلے جا سکتا ہوں؟,لیکچر ختم ہونے میں زیادہ وقت نہیں، بہتر ہے انتظار کر لو۔,4,4,4,4,0,0,سر، معذرت چاہتا ہوں، مگر مجھے ایک ضروری کام نکلنا ہے، تو آپ کو,3,3,3,3,0,1,ضرور یار، آج تھوڑا پہلے کلاس دینے کی اجازت نہi گئی، براہِ,4,4,4,4,0,1,جی یار، ضرور جاؤ، بس ختم ہو گیا ہے۔,3,3,3,3,0,1
164,کزن,کزن,Low,آپ اپنے کزن سے ساتھ جانے کی اجازت دوستانہ انداز میں مانگ رہے ہیں۔,یار، اگر مسئلہ نہ ہو تو میں بھی ساتھ چلوں؟,ارے، کوئی مسئلہ نہیں، چلو ساتھ چلتے ہیں۔,4,4,4,4,0,0,یار، اگر مسئلہ نہ ہو تو میں بہت شکریہ کر لوں، بس تھوڑا آرام,1,1,1,1,0,0,ضرور یار، چلوں، ان شاء اللہ Problem نہ نکل آیا۔,2,2,2,2,0,0,"بہت شکریہ یار، بس کام مکمل کر لوں، پھر مل کر جاؤں گا۔
ٹھیک �",3,3,3,3,0,0
165,نوجوان,بزرگ رشتہ دار,High,آپ گھر سے باہر جانے سے پہلے اپنے بزرگ رشتہ دار سے اجازت طلب کررہے ہیں۔,کیا میں دوستوں کے ساتھ باہر جا سکتا ہوں؟,ابھی نہیں، پہلے اپنا کام مکمل کرو، پھر جا سکتے ہو۔,4,3,4,4,0,0,ضرور چک کر کے، بہت شکریہ! آئندہ میں ضرور اس کی اجازت کر لوں,2,2,2,2,0,0,جی بالکل، ان شاء اللہ تم باہر جاسکتے ہو۔,2,2,2,2,0,0,جی، بس ختم ہو گیا، میں جلد باہر جاؤں گا۔ ان شاء اللہ تمہارا,1,1,1,1,0,0
166,دوست,دوست,Low,آپ کا دوست آپ کی کامیابی پر تعریف اور حوصلہ افزائی کر رہا ہے۔,یار، تم نے کمال کام کیا ہے۔,شکریہ یار، بس تمہاری دعاؤں کا نتیجہ ہے، کوشش جاری ہے۔,4,4,4,4,0,0,بہت شکریہ سر، یہ آپ کی توجہ اور رہنمائی کا نتیجہ ہے۔,2,2,2,2,0,0,نہیں یار، بس تھوڑا شکریہ، بس تقریباً ختم ہی ہو گیا �,2,2,2,2,0,0,بہت شکریہ یار، یہ تو آپ کی حوصلہ افزائی اور رہنمائی کا نتیجہ ہ,2,2,2,2,0,1
167,دوست,دوست,Low,آپ کا دوست ہلکے پھلکے انداز میں آپ کی تعریف کر رہا ہے۔,یار، آج تو بڑے ہی سمارٹ لگ رہے ہو۔,ارے چھوڑ یار، اتنی بھی تعریف نہ کرو۔,4,4,4,4,0,0,نہیں یار، بس تھوڑا شکریہ، بس کام مکمل ہو گیا۔,2,2,2,1,0,0,اب تک بہت شکریہ، براہِ کرم دیکھ لو، میں نے کافی وقت اور جهد کیا,2,2,2,2,0,0,نہیں یار، بس تھوڑا جوش و خروش دیکھ لوں، وہ تو ہمیشہ ای,2,2,2,2,0,0
168,استاد,طالب علم,Medium,استاد کلاس میں آپ کی کارکردگی کو سراہ رہے ہیں۔,تمہاری پریزنٹیشن بہت اچھی تھی۔,بہت شکریہ سر، ابھی بھی بہت کچھ سیکھنا باقی ہے۔,4,4,4,4,0,0,بہت شکریہ سر، یہ آپ کی حوصلہ افزائی کا نتیجہ ہے۔,3,3,3,3,0,0,سر، شکریہ، بس اس کی تکلیف دینا، تمہاری اور اس کلاس میں اخلاق,3,3,3,3,0,0,بہت شکریہ سر، یہ آپ کی حوصلہ افزائی اور رہنمائی کا نتیجہ ہے,3,3,3,3,0,0
169,والد,بیٹا,High,والد آپ کی محنت اور ذمہ داری کی تعریف کر رہے ہیں۔,آج تم نے بہت اچھا کام کیا ہے۔,بہت شکریہ ابو، آپ کی دعاوں کا نتیجہ ہے۔,4,4,4,4,0,0,بہت شکریہ سر، بس تقریباً ختم ہی ہو گیا ہے۔,2,2,2,2,0,0,ابّا جان، یہ آپ کی محنت کا نتیجہ ہے، بہت شکریہ۔,2,2,2,2,0,1,ابّا جان، یہ تو آپ کی نصیحت کا نتیجہ ہے۔ براہِ کرم ان شاء اللہ,2,2,2,2,0,0
170,والدہ,بیٹی,High,والدہ آپ کی کھانا پکانے کی تعریف کر رہی ہیں۔,آج تو کھانے کا ذائقہ ہی الگ تھا۔,شکریہ امی، آپ کو پسند آیا تو میری محنت وصول ہو گئی۔,4,4,4,4,0,0,ابّی، میرا کھانا اور یار کا کھانا الگ ہو سکتا ہے۔ بخشیश یار,2,2,2,2,0,1,جی مام، بہت شکریہ، یہ تمہارا حوصلہ اور محبت کا نتیجہ ہے,2,2,2,2,0,0,جی ماں، بس یارہنے کا بہت شکریہ۔,0,0,0,0,0,0
171,کزن,کزن,Low,کزن مذاق اور محبت بھرے انداز میں تعریف کر رہا ہے۔,آج تو بڑے اسٹائل میں لگ رہے ہو۔,ہاہا، تم بھی نا، بڑھا چڑھا کر بات کرتے ہو۔,4,4,4,4,0,0,جی بالکل، بس تقریباً پچاس سال ہو گئے ہیں۔ ان شاء اللہ تمہارا ب,2,2,2,2,0,0,نہیں کزن، بس تھوڑا آرام کر رہا ہوں۔ تمہارا بہت شکری,2,2,2,2,0,0,بہت شکریہ، یہ آپ کی محبت کا نشان دینے والی ایک نئی تلاش ہے,1,1,1,1,0,0
172,دوست,دوست,Low,آپ کا دوست آپ کی کسی کامیابی پر مبالغہ آمیز تعریف کر رہا ہے۔,یار، تم نے تو کمال کر دیا۔,پتا ہے یار، میں نے کافی محنت کی تھی۔,4,4,4,4,0,0,نہیں یار، بس اتنا کر لیا، بہت شکریہ۔ یہ آپ کی حوصلہ افزائی اور ر,2,2,2,2,0,0,نہیں یار، بس تھوڑا شکریہ، بس تھوڑا شکریہ۔,2,2,2,2,0,1,سر، براہِ کرم اس کی حوصلہ افزائی کر لیں، ان شاء اللہ میں ضرور بهتر کر,1,1,1,1,0,0
173,سینئر,جونیئر,High,سینئر ایک دفتری رپورٹ کا جائزہ لینے کے بعد آپ کی کارکردگی کی تعریف کر رہا ہے۔,یہ رپورٹ تم نے کافی اچھی تیار کی ہے۔,شکریہ، خوشی ہے کہ رپورٹ آپ کی توقعات پر پوری اتری۔,4,4,4,4,0,0,بہت شکریہ سر، بس یہ کام مکمل ہو گیا۔,3,3,3,3,0,0,بہت شکریہ سر، یہ آپ کی حوصلہ افزائی اور رہنمائی کا نتیجہ ہے,2,2,2,2,0,0,بہت شکریہ سر، ان شاء اللہ آتھ میں بہتر رہنے دیتا ہوں۔,3,3,3,3,0,0
174,بزرگ رشتہ دار,نوجوان,High,ایک خاندانی گفتگو میں بزرگ رشتہ دار نوجوان کی تعریف کر رہا ہے۔,تم تو کافی سمجھدار ہو گئے ہو۔,بہت شکریہ، لیکن ابھی مجھ سے بھی غلطیاں ہو جاتی ہیں۔,4,4,4,4,0,0,بہت شکریہ سر، بس یہ کام مکمل ہو گیا۔,2,2,2,2,0,0,بہت شکریہ سر، یہ آپ کی حوصلہ افزائی اور رہنمائی کا نتیجہ ہے,3,3,3,3,0,1,بہت شکریہ! آپ کی اس تقریب کا ایک دیکھ بینا بہت شکریہ،,2,2,2,2,0,0
175,دوست,دوست,Low,دوست مذاق اور تعریف کے ملے جلے انداز میں بات کر رہا ہے۔,یار، آج تو بڑے اسٹائلش لگ رہے ہو۔,ہاہا، زیادہ مکھن نہ لگاؤ۔,4,4,4,4,0,0,ہاں یار، بس تقریباً پوری دن گزر گیا، بس تھوڑا آرام کر لیتا ہوں�,1,1,1,1,0,0,سر، شکریہ! یہ آپ کی توجہ کا نتیجہ ہے، یہ کام ہم دونوں,2,2,2,2,0,1,نہیں یار، بس اتنی دھوپ نے دماغ میں خوشی کی کرن چمکی دی، ورنہ میں,1,1,1,1,0,0
176,استاد,طالب علم,Medium,کلاس کے دوران استاد آپ کے جواب کی تعریف کر رہے ہیں۔,تم نے آج بہت اچھا جواب دیا۔,شکریہ سر، ابھی بہت کچھ سیکھنا باقی ہے۔,4,4,4,4,0,0,بہت شکریہ سر، بس یہ کام مکمل ہو گیا۔,2,2,2,2,0,0,بہت شکریہ سر، یہ آپ کی حوصلہ افزائی کا نتیجہ ہے۔,2,2,2,2,0,0,بہت شکریہ سر، یہ تمہارا حوصلہ افزائی کرنے والا قول تھا۔ میں ان ش,3,3,3,3,0,0
177,دوست,دوست,Low,دوست آپ کی تعریف کر رہا ہے لیکن آپ تعریف کو قبول کرنے کے بجائے رد کر رہے ہیں۔,یار، تم تو بہت ذہین ہو۔,نہیں یار، تم بس بلاوجہ میری تعریف کرتے رہتے ہو۔,4,4,4,4,0,0,یار، بس کام مکمل ہو گیا، پھر میں تھوڑا آرام کر لیتا ہوں۔ تم,1,1,1,1,0,0,سر، میری تعریف کا اس کام مکمل نہ نکلنا چاہتا ہے۔,1,1,1,1,0,1,ابو، بس کام ہو گیا، آرام کر لیتے ہوں۔,3,3,3,3,0,1
178,والد,بیٹا,High,والد آپ کی کامیابی کو سراہتے ہوئے اس سے مستقبل میں بھی اچھی کارکردگی کی توقع کر رہے ہیں۔,اچھے نمبر آئے ہیں، اب یہی معیار برقرار رکھنا۔,جی ابو، میں پوری کوشش کروں گا۔,4,4,4,4,0,0,بہت شکریہ سر، مگر بس کام مکمل ہو گیا تو کچھ آرام کر لیتا ہوں۔,2,2,2,2,0,1,ابنِ امی، تمہاری اچھی کارکردگی پر فخر ہوں۔ مگر یہی معیار برقرار ر,3,3,3,3,0,0,بہت شکریہ! یہ آئندہ معیار برقرار رکھنے کی کوشش ہے۔ پوری کام,2,2,2,2,0,1
179,کزن,کزن,Low,ایک خاندانی تقریب کے بعد کزن آپ کی تعریف کر رہا ہے۔,یار، آج تو تم محفل کی جان بنے ہوئے تھے۔,چھوڑو یار، ایسی کوئی خاص بات نہیں تھی۔,4,3,4,4,0,0,بہت شکریہ سر، بس ختم ہو گیا۔ ان شاء اللہ اگلی بار بہتر رہو�,2,2,2,2,0,0,سر، ان شاء اللہ میں اس محفل میں بہتر بناؤں گا۔,2,2,2,2,0,0,بہت شکریہ، یہ تمہارا حسن ہے۔ بس اتنا ہی کہیا، بہت,2,2,2,2,0,1
180,ساتھی,ساتھی,Medium,ایک ساتھی میٹنگ کے بعد آپ کی پریزنٹیشن کی تعریف کر رہا ہے، لیکن آپ اس تعریف کو پوری طرح قبول نہیں کر رہے۔,آج کی پریزنٹیشن کافی متاثر کن تھی۔,شاید آپ ضرورت سے زیادہ تعریف کر رہے ہیں، ابھی کافی خامیاں باقی ہیں۔,3,4,4,4,0,0,جی یار، بس تقریباً ختم ہی ہو گیا ہے۔ ان شاء اللہ تمہارا ب�,2,2,2,2,0,0,سر، آئندہ میں پریزنٹیشن کی ترقی دینا چاہتا ہوں، براہِ کرم,1,1,1,1,0,0,بہت شکریہ! یہ آپ کی حوصلہ افزائی اور رہنمائی کا نتیجہ ہے�,1,1,1,0,0,0
181,استاد,طالب علم,Medium,استاد آپ کی اسائنمنٹ دیر سے جمع ہونے کی نشاندہی کر رہے ہیں۔,تم نے اسائنمنٹ وقت پر جمع نہیں کرائی۔,معذرت سر، مجھ سے تاخیر ہو گئی، آئندہ وقت پر جمع کرانے کی پوری کوشش کروں گا۔,4,4,4,4,0,0,سر، براہِ کرم اسائنمنٹ مکمل کر لو، ان شاء اللہ ضرور وقت پر جمع کر لیتا ہ,2,2,2,2,0,0,بہت معذرت چاہتا ہوں، یہ میری کوتاہی تھی۔ آئندہ می,3,3,3,3,0,0,بہت شکریہ سر، بس یہ ختم ہو گیا ہے۔,3,3,3,3,0,0
182,افسر,ملازم,High,افسر آپ کی تیار کردہ رپورٹ میں موجود غلطی کی نشاندہی کر رہا ہے۔,رپورٹ میں ایک اہم غلطی رہ گئی ہے۔,معاف کیجیے گا سر، میں رپورٹ دوبارہ چیک کرکے فوری طور پر درست کر دیتا ہوں۔,4,4,4,4,0,0,بہت شکریہ سر، یہ میری کوتاہی تھی۔ آپ کی نشاندہی کا شکریہ، می,3,3,3,2,0,0,سر، یہ کام مکمل نہیں ہے، رپورٹ میں ایک اہم غلطی رہ گیی,4,4,4,4,0,0,جی سر، یہ میری کوتاہی تھی۔ میں اس بات کا بہت شکریہ کرتا ہو,2,2,2,2,0,0
183,والد,بیٹا,High,والد آپ کی ایک غلطی پر ناراضی کا اظہار کر رہے ہیں۔,میں نے تمہیں پہلے ہی سمجھایا تھا۔,معذرت ابو، مجھے آپ کی بات مان لینی چاہیے تھی، آئندہ ایسا نہیں ہوگا۔,4,4,4,4,0,0,ابو، میرا دعائیہ ہے کہ اس کی غلطی کو براہِ کرم ضروری طور پر ن,3,3,3,3,0,0,ابو، معذرت چاہتا ہوں، یہ میری کوتاہی تھی۔ آپ کی نشاندہی,2,2,2,2,0,0,ابو، بس کام ہو گیا، ان شاء اللہ اس وقت آئندہ کو بہتر رہنے دیجیے,1,1,1,1,0,0
184,والدہ,بیٹی,High,والدہ آپ کے دیر سے گھر پہنچنے پر اپنی پریشانی کا اظہار کر رہی ہیں۔,میں تمہارا کب سے انتظار کر رہی تھی۔,معاف کر دیں امی، مجھے آنے میں دیر ہو گئی، آئندہ وقت کا زیادہ خیال رکھوں گی۔,4,4,4,4,0,0,ابو، معذرت چاہتا ہوں، بس آ گیا ہوں۔,3,3,3,2,0,1,ابو غوری، میری بہن تھیک ہو، تمہارا بہت شکریہ، مگر میری د,2,2,2,2,0,0,معذرت چاہتا ہوں، میرا دھیان نہیں رہا۔ یہ آپ کی تکلی,1,1,1,1,0,0
185,دوست,دوست,Low,آپ کا دوست اس کام کا ذکر کر رہا ہے جو آپ اس کے لیے کرنا بھول گئے تھے۔,یار، تم میرا کام کرنا بھول گئے تھے۔,سوری یار، یہ واقعی میری غلطی تھی، آئندہ یاد رکھوں گا۔,4,4,4,4,0,0,نہیں یار، بس یاد آیا۔ ان شاء اللہ میں اس کام کو ختم کر لوں گا۔,2,2,2,2,0,0,"نہیں یار، بس یاد آیا۔ تمہارا شکریہ۔
جی یار، بس یاد آیا۔ آپ کی نشاندہ",1,1,1,1,0,1,ابّا، یہ کام میری جانب سے ختم نہیں کر لیتا، میں ان شاء اللہ اس کام ک,1,1,1,1,0,0
186,دوست,دوست,Low,آپ کا دوست تاخیر کی وجہ سے اپنی ناراضی کا اظہار کر رہا ہے۔,یار، تمہاری وجہ سے مجھے کافی دیر انتظار کرنا پڑا۔,معاف کرنا یار، میری وجہ سے دیر ہوئی، لیکن راستے میں بہت ٹریفک تھی۔,4,4,4,4,0,0,ضرور یار، بس آ گیا ہوں، چلو کچھ دیر آرام کر لیتے ہیں۔,2,2,2,2,0,0,یار، معذرت چاہتا ہوں، میری کوتاہی کی وجہ سے تمہیں دیر,1,1,1,1,0,1,ابّا جان، میری کوتاہی بخش لیونے والی یار، ان شاء اللہ آج میں اس ک,3,3,3,3,0,0
187,جونیئر,سینئر,Medium,آپ اپنے سینئر کے سخت رویے پر ناراضی کا اظہار کر رہے ہیں۔,سر، آپ نے سب کے سامنے مجھ سے بہت سخت لہجے میں بات کی تھی۔,اگر میری بات سے آپ کو برا لگا ہو تو میں معذرت چاہتا ہوں، میرا مقصد صرف کام کی نشاندہی کرنا تھا۔,4,4,4,4,0,0,سر، یہ میری کوتاہی تھی۔ آپ کی نشاندہی کا شکریہ۔ براہِ کرم مع,2,2,2,2,0,0,سر، میرا نشاندہ شکریہ نہیں، تمہارا قوت دینے کا خیال ہے۔ می,1,1,1,1,0,1,جی سر، آپ کی طرح ہوں، ان شاء اللہ، مگر آپ کی عمر بہت زیادہ ہے۔ آپ,2,2,2,2,0,0
188,سینئر,جونیئر,High,سینئر آپ کے کام میں موجود خامی کی طرف توجہ دلا رہا ہے۔,آپ نے یہ کام ہدایات کے مطابق مکمل نہیں کیا۔,معذرت سر، مجھ سے غلطی ہو گئی، میں اسے فوراً درست کر دیتا ہوں۔,4,4,4,4,0,0,سر، میرا بہتر کارنا چاہیے ہے۔ آپ کی هدایات کا شکریہ، میں,3,3,3,3,0,0,بہت شکریہ سر، یہ میری کوتاہی تھی۔ آپ کی نشاندہی کا شکریہ، می,3,3,3,3,0,0,جی سر، میری کوتاہی تھی۔ آپ کی نشاندہی کا شکریہ۔,1,1,1,0,0,0
189,ساتھی,ساتھی,Medium,آپ کا ساتھی فائل کی غلط جگہ منتقلی کی وجہ سے پیدا ہونے والے مسئلے کی نشاندہی کر رہا ہے۔,فائل غلط فولڈر میں بھیج دی گئی تھی، جس کی وجہ سے تاخیر ہوئی۔,معذرت، یہ غلطی مجھ سے ہوئی تھی، میں آئندہ زیادہ احتیاط کروں گا۔,4,4,4,4,0,0,جی سر، یہ تو میری خامی تھی۔ آپ کی طرف سے بہت شکریہ۔,3,3,3,3,0,0,بہت شکریہ! یہ میری کوتاہی تھی، آپ کی نشاندہی کا شکریہ۔ اگل,1,1,1,1,0,0,سر، آپ کی محبت کا بے حد شکریہ، میرا فیلی اور فولڈر میں رہنے وال,3,3,3,3,0,0
190,کزن,کزن,Low,آپ کا کزن آپ کے دیر سے پہنچنے کا ذکر کر رہا ہے۔,یار، مجھے کافی دیر تمہارا انتظار کرنا پڑا۔,معاف کرنا یار، راستے میں کچھ دیر ہو گئی، تمہیں انتظار کروانا نہیں چاہتا تھا۔,4,4,4,4,0,0,یار، معذرت چاہتا ہوں، میری کوتاہی شدیددلیل گوئی نہیں کر,2,2,2,2,0,0,جی یار، معذرت چاہتا ہوں، بس پہنچ گیا ہوں۔,2,2,2,2,0,0,یار، میرا بس تھوڑا سا انتظار کرنا پڑا، بس کافی دیر نہیں۔,3,3,3,3,0,0
191,استاد,طالب علم,Medium,استاد آپ کے دیر سے آنے کی نشاندہی کر رہے ہیں۔,تم آج کلاس میں دیر سے آئے ہو۔,میں معذرت چاہتا ہوں، آئندہ وقت کا خیال رکھوں گا۔,4,4,4,4,0,0,سر، براہِ کرم میرا تکلیف ہونے والے دیر سے آؤں ہوں گا۔,2,2,2,2,0,0,بہت معذرت چاہتا ہوں، یار، میری کوتاہی ضرور رہی، مگر اگ,2,2,2,2,0,0,جی سر، معذرت چاہتا ہوں، بس پہلے آنا چاہیے تھا۔,1,1,1,1,0,0
192,والد,بیٹا,High,والد آپ کو کسی ایسی حرکت پر ڈانٹ رہے ہیں جس سے انہوں نے پہلے منع کیا تھا۔,میں نے تمہیں پہلے ہی منع کیا تھا۔,معاف کر دیں ابو، مجھ سے غلطی ہو گئی، آئندہ ایسا نہیں ہوگا۔,4,4,4,4,0,0,ابّا جان، میرا بہت شکریہ، بس تھوڑا آرام حاصل ہو گیا۔,3,3,3,3,0,0,ابو، معذرت چاہتا ہوں، میرا دھیان نہیں رہا۔ آپ کی نشاند,1,1,1,1,0,0,بہت شکریہ سر، میری خواہش ہے تھی کہ میں اس بات کا خیال رکھ,2,2,2,2,0,1
193,دوست,دوست,Low,آپ کا دوست آپ سے پیغام کا دیر سے جواب دینے پر ناراضی کا اظہار کر رہا ہے۔,تم نے میرے میسج کا جواب اتنی دیر سے دیا۔,معذرت، مگر میں بھی اپنے کاموں میں مصروف تھا۔,4,3,4,4,0,0,یار، معذرت چاہتا ہوں، بس وقت مل گیا ہے۔,1,1,1,1,0,0,بہت معذرت چاہتا ہوں، میرا دھیان نہیں رہا۔ یہ,2,2,2,2,0,0,بہت شکریہ! بس کچھ دیر تک نہیں رہنے کی کوشش کروں گا۔,3,3,3,3,0,0
194,بزرگ رشتہ دار,نوجوان,High,ایک بزرگ رشتہ دار آپ کے رویے پر ناراضی کا اظہار کر رہا ہے اور آپ کے اندازِ گفتگو کی نشاندہی کر رہا ہے۔,تمہیں بات کرنے کا طریقہ نہیں ہے کہ بڑوں سے کیسے بات کرتے ہیں۔,معاف کیجیے، اگر میری بات سے بے ادبی محسوس ہوئی ہو، آئندہ خیال رکھوں گا۔,4,4,4,4,0,0,بہت شکریہ! بہتر گفتگو کرنے کی کوتا زیادہ نہیں ہے، میر,3,3,3,3,0,1,بہت شکریہ سر، یہ میری کوتاہی تھی۔ آپ کی نظر میں میرا بہت ب�,1,1,1,1,0,0,بہت شکریہ سر، میری کوتاہی تھی۔ آپ کی نشاندہی کا شکریہ، میں اس,1,1,1,1,0,1
195,ساتھی,ساتھی,Medium,آپ کا ساتھی کام میں ہونے والی ایک معمولی لیکن اثر انداز غلطی کی نشاندہی کر رہا ہے۔,آپ کی اس غلطی کی وجہ سے کام میں تاخیر ہوئی ہے۔,معذرت، آئندہ خیال رکھوں گا۔,4,4,4,4,0,0,بہت شکریہ! یہ میری کوتاہی تھی، آپ کی نشاندہی کا شکریہ۔ می�,2,2,2,2,0,0,جی یار، میری خواہش ہے کہ تمہارا بہت شکریہ، بس کام مکمل کر لوٹ آ,2,2,2,2,0,1,ابّا جان، یہ آپ کی طرف سے نہیں، میرا ساتھی مجھے کام مکمل کرنا,3,3,3,3,0,0
196,دوست,دوست,Low,آپ بیماری کے بعد اپنے دوست کی خیریت دریافت کر رہے ہیں۔,یار، طبیعت اب کیسی ہے؟ سنا تھا تم بیمار تھے۔,الحمدللہ، اب پہلے سے کافی بہتر ہوں، تمہاری فکر کا شکریہ۔,4,4,4,4,0,0,اب کافی بہتر ہوں یار، بس تھوڑا آرام کر رہا ہوں۔ ان شاء,3,3,3,3,0,0,اب وہ پوری نشاندہ ہو گیا ہے، ان شاء اللہ بہتر ہو گیا ہے,2,2,2,2,0,0,اب کافی بہتر ہوں یار، بس تھوڑا آرام کر رہا ہوں۔ ان شاء,3,3,3,3,0,0
197,دوست,دوست,Low,آپ اپنے دوست کی خیریت دریافت کر رہے ہیں جو حال ہی میں طبیعت خراب ہونے کی وجہ سے پریشان تھا۔,یار، طبیعت اب ٹھیک ہے نا؟,ہاں یار، اب کافی بہتر ہوں، بس تھوڑی کمزوری ہے۔,4,4,4,4,0,0,یار، بس کام ہے، حال میں تمام ٹھیک ہو گیا۔,3,3,3,3,0,0,جی یار، اب تقریباً ٹھیک ہوں، شکریہ! تمہارا خیال رکھنا بہت ا,2,2,2,2,0,0,جی یار،ٹھیک ہو گیا ہوں۔ بس تقریباً اچھا ہوں۔ ان ش,2,2,2,2,0,0
198,والد,بیٹا,High,والد آپ کی بیماری کے بعد آپ کی خیریت دریافت کر رہے ہیں۔,بیٹا، اب طبیعت کیسی ہے؟ میں تمہارے بارے میں فکر مند تھا۔,جی ابو، اللہ کا شکر ہے، اب کافی بہتر ہوں، آپ کی فکر کا شکریہ۔,4,4,4,4,0,0,اب والد جان، میری بیماری بہت ضروری نہیں ہوگی۔ ان شاء اللہ میں سر,3,3,3,3,0,0,ابو، شکریہ! بس تقریباً ठیک ہو گیا ہوں۔ بس تھوڑا آرام کر لیت,1,1,1,1,0,0,اب کافی بہتر ہوں یار، بس تھوڑا آرام کر رہا ہوں۔ ان شاء,3,3,3,3,0,0
199,والدہ,بیٹی,High,والدہ بیماری کے بعد آپ کی خیریت دریافت کر رہی ہیں۔,بیٹا، اب طبیعت ٹھیک ہے نا؟ میں تمہارے لیے پریشان تھی۔,جی امی، اب کافی بہتر ہوں، آپ فکر نہ کریں ۔,4,4,4,4,0,0,جی امی، اب میں تقریباً ٹھیک ہوں۔ آپ کی پر امید دیکھ بھال کا بہت,2,2,2,2,0,0,اب وہ ٹھیک ہو گیا، مامہ! ان شاء اللہ آج میں اس کی طرف سے کچ,3,3,3,3,0,1,ابو، بہت شکریہ، میری طبیعت ٹھیک ہے۔ بس تقریباً صحت مند ہو,3,3,3,3,0,0
200,بزرگ رشتہ دار,نوجوان,High,ایک بزرگ رشتہ دار آپ کی صحت کے بارے میں فکر مندی سے پوچھ رہے ہیں۔,بیٹا، اب صحت کیسی ہے؟ سب خیریت تو ہے؟,جی الحمدللہ، سب خیریت ہے، آپ کی دعاؤں کا بہت شکریہ۔,4,4,4,4,0,0,اب میری صحت بہتر ہو گی، والد سر، بس کچھ زمانہ تک میری ضرورت نہ,3,3,3,3,0,0,اب کافی بہتر ہوں یار، بس تھوڑا آرام کر رہا ہوں۔ ان شاء,2,2,2,2,0,0,ابو، ان شاء اللہ ہوں، بس کام ہو گیا ہے۔ تمہارا بہت شک,3,3,3,3,0,0
