ID,User_Role,Model_Role,Power_Distance,Context,User_Utterance,Gold_Response,Gold_Relational _Alignment,Gold_Indirectness,Gold_Facesaving,Gold_Cultural_Appropriateness,Gold_Directness_Threat,Gold_Hierarchy_Violation,Response_A,A_Relational_Alignment,A_Indirectness,A_Facesaving,A_Cultural_Appropriateness,A_Directness_Threat,A_Hierarchy_Violation,Response_B,B_Relational_Alignment,B_Indirectness,B_Facesaving,B_Cultural_Appropriateness,B_Directness_Threat,B_Hierarchy_Violation,Response_C,C_Relational_Alignment,C_Indirectness,C_Facesaving,C_Cultural_Appropriateness,C_Directness_Threat,C_Hierarchy_Violation
156,دوست,دوست,Low,آپ ایک ذاتی نوعیت کی بات چھیڑنے سے پہلے اپنے دوست کی رضامندی جانچ رہے ہیں۔,یار، ایک بات پوچھوں، برا تو نہیں نہ مانو گے؟,ارے نہیں یار، پوچھو جو پوچھنا چاہتے ہو۔,4,4,4,4,0,0,ضرور پوچھو یار، برا نہیں ہوگا اگر نہیں مانتا ہوں,2,2,2,2,0,0,ضرور یار، بس کام مکمل ہو گیا، تمہارا شکریہ۔ (جی سر، بس کام مکمل ہو گیا,0,0,0,0,0,1,ابّا، میری رہنمائی کر لو، میں آپ کی محبت کا دھیان رکھنے کی ضر,3,3,3,3,0,0
157,طالب علم,استاد,High,کلاس کے بعد آپ استاد سے فائل جمع کرانے کی اجازت طلب کر رہے ہیں۔,سر، اگر اجازت ہو تو میں اپنی فائل ابھی جمع کرا دوں؟,جی، اگر آپ کام مکمل کر چکے ہیں تو ابھی فائل جمع کرا سکتے ہیں۔,4,4,4,4,0,0,جی بالکل، ان شاء اللہ تمہاری فائل قبول کر لی جائے گی۔,2,2,2,2,0,1,ضرور یار، بس پورا کر لو، پھر میری اجازت کا نشان دیجیے۔,2,2,2,2,0,0,ضرور یار، آج کام ہو جائے تو تمہاری فائل جمع کر لوں، ان شاء اللہ کوئی مسئل,2,2,2,2,0,0
158,داماد,سسر,High,آپ اپنے سسر سے بات کرنے کی اجازت طلب کر رہے ہیں۔,ابا جی، اگر آپ مصروف نہ ہوں تو آپ سے ایک بات کرنی تھی۔,جی بیٹا، کہو میں سن رہا ہوں۔,4,4,4,4,0,0,جی سر، بس کام مکمل ہو جائے گا، پھر میں تمہارا خيال رکھتا ہو�,2,2,2,1,0,1,جی بیٹا، یارہی کچھ وقت ہو گیا، بس یہ کام مکمل کر لوں، پھر تمہاری,2,2,2,2,0,0,سر سر، یار کر لیتا ہوں، بس کام یہ ہے مجھے اکٹھی کا خیال,2,2,2,2,0,1
159,بہو,ساس,High,گھریلو کام مکمل کرنے کے بعد آپ اپنی ساس سے آرام کرنے کی اجازت مانگ رہی ہیں۔,امی جان، اگر آپ کو کوئی اور کام نہیں تو میں تھوڑی دیر آرام کر لوں؟,ہاں بیٹا، ضرور، تم نے کافی کام کر لیا ہے اب کوئی کام نہیں، تم جا سکتی ہو۔,4,4,4,4,0,0,جی beta، کام ہو گیا، تھوڑی دیر آرام کر لیتے ہو، پھر کچھ دیر مل ک,2,2,2,2,0,1,جی بالکل، تمہارا بہت شکریہ۔ ان شاء اللہ میں کچھ دیر آرام کر لیتا ہ,2,2,2,2,0,0,سر، بہت شکریہ! بس کچھ مینٹ آرام کر لیتا ہوں۔,2,2,2,2,0,0
160,جونیئر,سینئر,Medium,آپ دفتر میں ایک ضروری کام کے سلسلے میں سینئر سے ہدایت حاصل کرنا چاہتے ہیں۔,سر، کیا میں یہ فائل لے آؤں؟,فی الحال نہیں، میں آپ کو بتا دوں گا کب لانی ہے۔,3,4,4,4,0,0,جی یار، بس کام مکمل ہو گیا، تمہاری مدد کا بہت شکریہ۔ یہ فائل ل�,2,2,2,2,0,1,ضرور یہ کام مکمل کر لو، یہ آپ کی قابلیت کا نشان دینے کی یک خوب,3,2,3,3,0,0,جی، یہ فائل لے آؤں، بس یہ کام مکمل کر لوں۔,2,2,2,2,0,0
161,دوست,دوست,Low,آپ کا دوست اجازت لینے کے بجائے تقریباً فیصلہ سنا رہا ہے اور صرف رسمی منظوری مانگ رہا ہے۔,یار، میں تمہارا فون لے رہا ہوں، ٹھیک ہے؟,ٹھیک ہے یار، لیکن جلد واپس کر دینا۔,4,4,4,4,0,0,ٹھیک ہوں یار، بس ختم ہو گیا، آؤ کچھ دیر مل کر ملا کرتے ہ,1,1,1,1,0,0,ٹھیک ہے یار، بس کام مکمل کر لوں، پھر آؤں گا۔ (سرکلر) تو بس کام مک,1,1,1,1,0,0,ٹھیک ہوں، فقط اچھنہ کر رہا تھا۔ ان شاء اللہ جلد ہی آؤں گا,2,2,2,2,0,0
162,بیٹا,والد,High,آپ پہلے بھی باہر جانے کی اجازت مانگ چکے ہیں اور والد کے انکار کے باوجود دوبارہ اصرار کر رہے ہیں۔,ابو، پلیز، ایک بار جانے دیں۔,اچھا، اگر اتنا ضروری ہے تو چلے جاؤ، لیکن جلد واپس آ جانا۔,4,3,4,4,0,0,ابو، پر تمہاری ضرورت میری کوتاہی نہیں، آئندہ مکمل کام ہونے وال,1,1,1,1,0,1,یار، بس تھوڑا آرام کر لیتا ہوں، پھر جاؤ گے نہیں یہ,1,1,1,0,0,1,ابو، بس کام مکمل ہو جائے گا، پھر میں کچھ دیر کے لیے باہر ن,2,2,2,2,0,1
163,طالب علم,استاد,High,کلاس کے دوران آپ استاد سے وقت سے پہلے رخصت ہونے کی اجازت طلب کر رہے ہیں۔,سر، مجھے ایک ضروری کام ہے، کیا میں آج تھوڑا پہلے جا سکتا ہوں؟,لیکچر ختم ہونے میں زیادہ وقت نہیں، بہتر ہے انتظار کر لو۔,4,4,4,4,0,0,ضرور یار، کام ہو جائے تو واپس آؤں۔ ان شاء اللہ تمہاری حوصلہ افزائی,3,3,3,3,0,0,ضرور یار، براہِ کرم کلاس کے بہتر رہنے کی ضرورत ہے۔,4,4,4,4,0,1,جی، یارہی تیاری ہے، تو جاؤ، بس ختم ہو گیا ہے۔,3,3,3,3,0,0
164,کزن,کزن,Low,آپ اپنے کزن سے ساتھ جانے کی اجازت دوستانہ انداز میں مانگ رہے ہیں۔,یار، اگر مسئلہ نہ ہو تو میں بھی ساتھ چلوں؟,ارے، کوئی مسئلہ نہیں، چلو ساتھ چلتے ہیں۔,4,4,4,4,0,0,ضرور ٹھیک ہو گیا، آئندہ میری اجازت کرو۔,1,1,1,1,0,0,ضرور یار، آؤ جاؤ، بس ہو گیا ہے۔,2,2,2,2,0,0,ضرور یار، آئندہ تمہارا ساتھ ضرور لیتا ہوں۔ ان شاء اللہ کوئی ا,3,3,3,3,0,0
165,نوجوان,بزرگ رشتہ دار,High,آپ گھر سے باہر جانے سے پہلے اپنے بزرگ رشتہ دار سے اجازت طلب کررہے ہیں۔,کیا میں دوستوں کے ساتھ باہر جا سکتا ہوں؟,ابھی نہیں، پہلے اپنا کام مکمل کرو، پھر جا سکتے ہو۔,4,3,4,4,0,0,نعم یار، بس تھوڑا آرام کر لو، مگر ضرور اچھینے دینے والا وقت دینا۔,2,2,2,2,0,0,جی، تم جاؤ، بس یہ ضروری کام مکمل کر لو، پھر کچھ دیر آرام کر لیتے ہو، پھ,2,2,2,2,0,0,جی ضرور، ان شاء اللہ تمہارا کام ختم ہو گیا ہے، اب توحید کی دیر نہی,1,1,1,1,0,0
166,دوست,دوست,Low,آپ کا دوست آپ کی کامیابی پر تعریف اور حوصلہ افزائی کر رہا ہے۔,یار، تم نے کمال کام کیا ہے۔,شکریہ یار، بس تمہاری دعاؤں کا نتیجہ ہے، کوشش جاری ہے۔,4,4,4,4,0,0,سر، بہت شکریہ! ان شاء اللہ آئندہ میری کامیابی آپ کی سرگرمی کا ن,2,2,2,2,0,0,ابن یار، بس یہ کام مکمل ہو گیا، بس تقریبات شروع ہونے والی ہیں۔,2,2,2,2,0,0,بہت شکریہ یار، یہ تو اللہ کا شکر ہے۔ تمہارا حوصلہ افزائی کر,2,2,2,2,0,1
167,دوست,دوست,Low,آپ کا دوست ہلکے پھلکے انداز میں آپ کی تعریف کر رہا ہے۔,یار، آج تو بڑے ہی سمارٹ لگ رہے ہو۔,ارے چھوڑ یار، اتنی بھی تعریف نہ کرو۔,4,4,4,4,0,0,ابو، یار، تمہارا بہت شکریہ، بس یہ کام مکمل کر لوں، پھر کچھ دیر آرام,2,2,2,1,0,1,ابّا، شکریہ! ان شاء اللہ کافی اچھا رہنے دیتا ہوں۔,2,2,2,2,0,0,بہت شکریہ یار، بس کام مکمل ہو گیا، تمہارا حوصلہ اور حوصلہ افزائی کا,2,2,2,2,0,1
168,استاد,طالب علم,Medium,استاد کلاس میں آپ کی کارکردگی کو سراہ رہے ہیں۔,تمہاری پریزنٹیشن بہت اچھی تھی۔,بہت شکریہ سر، ابھی بھی بہت کچھ سیکھنا باقی ہے۔,4,4,4,4,0,0,جی سر، یہ میری ترقی کا ایک چھوٹی سی کامیابی ہے۔ ان شاء اللہ آئند�,3,3,3,3,0,0,بہت شکریہ! اور ان شاء اللہ کافی ترجیح دینا چاہتا ہوں۔,3,3,3,3,0,0,بہت شکریہ سر، یہ تو آپ کی حوصلہ افزائی اور رہنمائی کا نتیجہ ہ�,3,3,3,3,0,0
169,والد,بیٹا,High,والد آپ کی محنت اور ذمہ داری کی تعریف کر رہے ہیں۔,آج تم نے بہت اچھا کام کیا ہے۔,بہت شکریہ ابو، آپ کی دعاوں کا نتیجہ ہے۔,4,4,4,4,0,0,ابو، ان شاء اللہ یہ بس ختم ہو گیا، پھر کچھ دیر آرام کر لیتا ہو�,2,2,2,2,0,0,ابو جی، میری محنت کا اس کیسے یقین ہو سکتا ہے، تو میں ان شاء الل,2,2,2,2,0,0,ابّا جان، یہ تو آپ کی دعائیں اور حوصلہ افزائی کا نتیجہ ہے۔ میں,2,2,2,2,0,0
170,والدہ,بیٹی,High,والدہ آپ کی کھانا پکانے کی تعریف کر رہی ہیں۔,آج تو کھانے کا ذائقہ ہی الگ تھا۔,شکریہ امی، آپ کو پسند آیا تو میری محنت وصول ہو گئی۔,4,4,4,4,0,0,مам، اچھا ہے بس، بس کچھ زیادہ نہیں نکل آئی ہے۔,2,2,2,2,0,0,جی ماموں، یہ تو اللہ کی طرف سے ایک چھوٹی سی ٹپ ہے۔ ان شاء,2,2,2,2,0,1,جی ماں، بس یہ کام مکمل ہو گیا، تمہارا بہت شکریہ۔,0,0,0,0,0,0
171,کزن,کزن,Low,کزن مذاق اور محبت بھرے انداز میں تعریف کر رہا ہے۔,آج تو بڑے اسٹائل میں لگ رہے ہو۔,ہاہا، تم بھی نا، بڑھا چڑھا کر بات کرتے ہو۔,4,4,4,4,0,0,جی، بس یار، تمہارا بہت شکریہ۔ یہ تو بس ایک معمولی دن ہے، مگر تم ن,2,2,2,2,0,0,یار، بس کام مکمل کر لوں، پھر کچھ دیر آرام کر لیتا ہوں۔ ان شاء اللہ آ,2,2,2,2,0,0,ابّی، شکریہ! ان شاء اللہ میں ضرور بہتر آؤں گا۔,1,1,1,1,0,0
172,دوست,دوست,Low,آپ کا دوست آپ کی کسی کامیابی پر مبالغہ آمیز تعریف کر رہا ہے۔,یار، تم نے تو کمال کر دیا۔,پتا ہے یار، میں نے کافی محنت کی تھی۔,4,4,4,4,0,0,بہت شکریہ یار، یہ تو آپ کی حوصلہ افزائی اور رہنمائی کا نتیجہ ہ,2,2,2,2,0,0,نہیں یار، بس تقریباً ہو گیا، بس تقریباً ہو گیا۔,2,2,2,2,0,1,ابّا جان، میرا بہت شکریہ، بس اس کی کوتاں کچھ بیش نہیں تھ,1,1,1,1,0,0
173,سینئر,جونیئر,High,سینئر ایک دفتری رپورٹ کا جائزہ لینے کے بعد آپ کی کارکردگی کی تعریف کر رہا ہے۔,یہ رپورٹ تم نے کافی اچھی تیار کی ہے۔,شکریہ، خوشی ہے کہ رپورٹ آپ کی توقعات پر پوری اتری۔,4,4,4,4,0,0,جی سر، بہت شکریہ، یہ میری پوری محنت کا نتیجہ ہے۔,3,3,3,3,0,0,بہت شکریہ سر، یہ تو آپ کی حوصلہ افزائی اور رہنمائی کا نتیجہ ہ�,2,2,2,2,0,0,سر، براہِ کرم میری رپورٹ مکمل کر لو، ان شاء اللہ تمام ہو گیا ۔,3,3,3,3,0,0
174,بزرگ رشتہ دار,نوجوان,High,ایک خاندانی گفتگو میں بزرگ رشتہ دار نوجوان کی تعریف کر رہا ہے۔,تم تو کافی سمجھدار ہو گئے ہو۔,بہت شکریہ، لیکن ابھی مجھ سے بھی غلطیاں ہو جاتی ہیں۔,4,4,4,4,0,0,ابو، آپ کی دعائیں ہی میرے لیے کافی ہیں، مجھے اس کے علاو,2,2,2,2,0,0,"جی ابو، بس تک تقریباً سمجھ آیا ہوں۔ آپ کی نشاندہی کا شکریہ۔
ابو،",3,3,3,3,0,1,ابّا جان، شکریہ! بس یہ کام مکمل کر لوں۔,2,2,2,2,0,1
175,دوست,دوست,Low,دوست مذاق اور تعریف کے ملے جلے انداز میں بات کر رہا ہے۔,یار، آج تو بڑے اسٹائلش لگ رہے ہو۔,ہاہا، زیادہ مکھن نہ لگاؤ۔,4,4,4,4,0,0,جی یار، بس تقریباً پورا دن گزشتہ ہو گیا، بس ٹھیک لگتا ہوں۔,2,2,2,2,0,0,ابّا، شکریہ! ان شاء اللہ کافی طرف سے بہتر ہوں گا۔,2,2,2,2,0,1,سر، آپ کی حوصلہ افزائی کا شکریہ! یہ تمہارا دھیان نہیں رہا، بس کام,1,1,1,1,0,0
176,استاد,طالب علم,Medium,کلاس کے دوران استاد آپ کے جواب کی تعریف کر رہے ہیں۔,تم نے آج بہت اچھا جواب دیا۔,شکریہ سر، ابھی بہت کچھ سیکھنا باقی ہے۔,4,4,4,4,0,0,جی سر، یہ میری محنت کا نتیجہ ہے۔,2,2,2,2,0,0,بہت شکریہ سر، یہ آپ کی حوصلہ افزائی کا نتیجہ ہے۔,2,2,2,2,0,0,جی سر، یہ تو اللہ کی بدولت ہے۔ میں بس اتنا کر سکا، بہت شکریہ�,3,3,3,3,0,0
177,دوست,دوست,Low,دوست آپ کی تعریف کر رہا ہے لیکن آپ تعریف کو قبول کرنے کے بجائے رد کر رہے ہیں۔,یار، تم تو بہت ذہین ہو۔,نہیں یار، تم بس بلاوجہ میری تعریف کرتے رہتے ہو۔,4,4,4,4,0,0,سر، بس کام مکمل ہو گیا، پھر میں تھوڑا آرام کر لیتا ہوں۔ آپ کی,1,1,1,1,0,1,ابّا، میری تعریف نہیں کرنے والا ہوں، بس اور کام ڈالنے والा ہو,1,1,1,1,0,0,نہیں یار، بس یہ کام مکمل کر لو، پھر دیکھ لیتے ہیں کہ می�,3,3,3,3,0,0
178,والد,بیٹا,High,والد آپ کی کامیابی کو سراہتے ہوئے اس سے مستقبل میں بھی اچھی کارکردگی کی توقع کر رہے ہیں۔,اچھے نمبر آئے ہیں، اب یہی معیار برقرار رکھنا۔,جی ابو، میں پوری کوشش کروں گا۔,4,4,4,4,0,0,ابو، ان شاء اللہ میں بہتر کام کر کے تمہارا خیرہ حاصل کروں گا۔,4,4,4,4,0,0,جی ابو، بس یہی معیار برقرار رکھوں گا۔ ان شاء اللہ میں future میں بہتر,3,3,3,3,0,1,اب والد جان، میں ضرور خوب کر لوں، پوری کارکردگی دینے دیجیے گا۔,2,2,2,2,0,0
179,کزن,کزن,Low,ایک خاندانی تقریب کے بعد کزن آپ کی تعریف کر رہا ہے۔,یار، آج تو تم محفل کی جان بنے ہوئے تھے۔,چھوڑو یار، ایسی کوئی خاص بات نہیں تھی۔,4,3,4,4,0,0,ابو، یار، بس ختم ہو گیا، ان شاء اللہ اگلی بار ضرور آنا ہوں گا۔,3,3,3,3,0,0,ابّا جان، آج میں محفل کی ایک ضروری طرفہ بنا لیتا ہوں۔,2,2,2,2,0,1,بہت شکریہ، یہ آپ کی حوصلہ افزائی اور رہنمائی کا نتیجہ ہے�,2,2,2,2,0,0
180,ساتھی,ساتھی,Medium,ایک ساتھی میٹنگ کے بعد آپ کی پریزنٹیشن کی تعریف کر رہا ہے، لیکن آپ اس تعریف کو پوری طرح قبول نہیں کر رہے۔,آج کی پریزنٹیشن کافی متاثر کن تھی۔,شاید آپ ضرورت سے زیادہ تعریف کر رہے ہیں، ابھی کافی خامیاں باقی ہیں۔,3,4,4,4,0,0,جی یار، بس تقریباً ختم ہو گیا، بس ان شاء اللہ آئندہ وقت بہتر ہو گ,2,2,2,2,0,0,ابّی، آپ کی پریzenٹیشن کافی اثر‌زد کا نشان دینا چاہیے تھا,2,2,2,1,0,0,سر، آپ کی پریزنٹیشن کا بہت شکریہ! یہ کافی متاثر کن تھی۔ براہِ ک,1,1,1,0,0,1
181,استاد,طالب علم,Medium,استاد آپ کی اسائنمنٹ دیر سے جمع ہونے کی نشاندہی کر رہے ہیں۔,تم نے اسائنمنٹ وقت پر جمع نہیں کرائی۔,معذرت سر، مجھ سے تاخیر ہو گئی، آئندہ وقت پر جمع کرانے کی پوری کوشش کروں گا۔,4,4,4,4,0,0,جی سر، براہِ کرم ضروری تھا کہ اسайнمنٹ مکمل ہو جائے، بس وقت نہ,2,2,2,2,0,0,جی سر، یہ میری کوتاہی تھی۔ آئندہ میں ضرور وقت پر اسائنمنٹ جمع کراؤ�,3,3,3,3,0,0,جی سر، معذرت چاہتا ہوں، مگر بس کچھ دیر باقی ہے۔ ان شاء الل�,3,3,3,3,0,0
182,افسر,ملازم,High,افسر آپ کی تیار کردہ رپورٹ میں موجود غلطی کی نشاندہی کر رہا ہے۔,رپورٹ میں ایک اہم غلطی رہ گئی ہے۔,معاف کیجیے گا سر، میں رپورٹ دوبارہ چیک کرکے فوری طور پر درست کر دیتا ہوں۔,4,4,4,4,0,0,جی سر، یہ میری کوتاہی تھی۔ میں اس بات کا دھیان نہیں رکھا۔,3,3,3,2,0,0,سر، یہ میرا نشان دینے والा ہے کہ رپورٹ میں ایک مشق کر لی جائ,4,4,4,4,0,0,جی سر، یہ میری کوتاہی تھی۔ ان شاء اللہ میں اس کو درست کر دوں گا۔,2,2,2,2,0,0
183,والد,بیٹا,High,والد آپ کی ایک غلطی پر ناراضی کا اظہار کر رہے ہیں۔,میں نے تمہیں پہلے ہی سمجھایا تھا۔,معذرت ابو، مجھے آپ کی بات مان لینی چاہیے تھی، آئندہ ایسا نہیں ہوگا۔,4,4,4,4,0,0,ابو، میرا دھیان رکھنے کی کوتا ہے۔ میری کچھ غلطی ہونے والی,3,3,3,3,0,0,ابو، معذرت چاہتا ہوں۔ یہ میری کوتاہی تھی۔ آپ کی نشاندہ,2,2,2,2,0,0,ابو، یہ میری کوتاہ دلی کا کام تھا، معذرت چاہتا ہوں۔,1,1,1,1,0,0
184,والدہ,بیٹی,High,والدہ آپ کے دیر سے گھر پہنچنے پر اپنی پریشانی کا اظہار کر رہی ہیں۔,میں تمہارا کب سے انتظار کر رہی تھی۔,معاف کر دیں امی، مجھے آنے میں دیر ہو گئی، آئندہ وقت کا زیادہ خیال رکھوں گی۔,4,4,4,4,0,0,ابو، معذرت چاہتا ہوں، بس شام ہو گیا ہے۔,3,3,3,2,0,1,ابوہیلا مامہ، میری طرف سے کافی دیر تک اس کی محبت کا اظہار نہیں ک,3,3,3,3,0,1,ابو، معذرت چاہتا ہوں، میرا دھیان نہیں رہا۔ آئند�,1,1,1,1,0,1
185,دوست,دوست,Low,آپ کا دوست اس کام کا ذکر کر رہا ہے جو آپ اس کے لیے کرنا بھول گئے تھے۔,یار، تم میرا کام کرنا بھول گئے تھے۔,سوری یار، یہ واقعی میری غلطی تھی، آئندہ یاد رکھوں گا۔,4,4,4,4,0,0,نہیں یار، بس یہ کام مکمل کر لوں، پھر دیکھ لیتا ہوں۔,3,3,3,3,0,0,یار، معذرت چاہتا ہوں، میرا دھیان نہیں رہا۔ آپ کی نشاند,1,1,1,1,0,1,ابّا، میرا کام نکل جانے دینا چاہتا ہوں، براہِ کرم ضروری نہ,1,1,1,1,0,0
186,دوست,دوست,Low,آپ کا دوست تاخیر کی وجہ سے اپنی ناراضی کا اظہار کر رہا ہے۔,یار، تمہاری وجہ سے مجھے کافی دیر انتظار کرنا پڑا۔,معاف کرنا یار، میری وجہ سے دیر ہوئی، لیکن راستے میں بہت ٹریفک تھی۔,4,4,4,4,0,0,یار، معذرت چاہتا ہوں، بس تھوڑا دیر میں آیا ہوں، بس ی,3,3,3,3,0,0,یار، معذرت چاہتا ہوں، میری کوتاہی کی وجہ سے تمہینے کو ب,1,1,1,1,0,1,ابّا جان، میری کوتاہی آپ کی محبت کا نشان ہے، بس براہِ کرم بخی,3,3,3,3,0,0
187,جونیئر,سینئر,Medium,آپ اپنے سینئر کے سخت رویے پر ناراضی کا اظہار کر رہے ہیں۔,سر، آپ نے سب کے سامنے مجھ سے بہت سخت لہجے میں بات کی تھی۔,اگر میری بات سے آپ کو برا لگا ہو تو میں معذرت چاہتا ہوں، میرا مقصد صرف کام کی نشاندہی کرنا تھا۔,4,4,4,4,0,0,سر، معذرت چاہتا ہوں، میرا لہجہ زیادہ سخت رہ گیا۔ یہ,3,3,3,3,0,0,ابّا جان، ان شاء اللہ دھیان رکھو گیا، آئندہ میرا لہجہ ملکر,1,1,1,1,0,1,یار، معذرت چاہتا ہوں، میرا لہجہ تھوڑا بہت سخت ر�,2,2,2,2,0,0
188,سینئر,جونیئر,High,سینئر آپ کے کام میں موجود خامی کی طرف توجہ دلا رہا ہے۔,آپ نے یہ کام ہدایات کے مطابق مکمل نہیں کیا۔,معذرت سر، مجھ سے غلطی ہو گئی، میں اسے فوراً درست کر دیتا ہوں۔,4,4,4,4,0,0,جی سر، یہ آپ کی حوصلہ افزائی کا نشان ہے۔ میری کام میں یہ د,3,3,3,3,0,0,جی سر، یہ میری کوتاہی تھی۔ آپ کی نشاندہی کا شکریہ، میں اس بات کا د,3,3,3,3,0,0,جی سر، یہ میری کوتاہی تھی۔ آپ کی نشاندہی کا شکریہ۔,1,1,1,0,0,0
189,ساتھی,ساتھی,Medium,آپ کا ساتھی فائل کی غلط جگہ منتقلی کی وجہ سے پیدا ہونے والے مسئلے کی نشاندہی کر رہا ہے۔,فائل غلط فولڈر میں بھیج دی گئی تھی، جس کی وجہ سے تاخیر ہوئی۔,معذرت، یہ غلطی مجھ سے ہوئی تھی، میں آئندہ زیادہ احتیاط کروں گا۔,4,4,4,4,0,0,جی یار، بس یہ کام مکمل ہو گیا، بس تازہ فائل براہِ کرم اس اہم فولڈ,3,3,3,3,0,0,نہیں یار، یہ میری کوتاہی تھی، آپ کو اس کی نشاندہی کرنے کا شکری,1,1,1,1,0,0,ابّی یار، میرا فائل غلط فولڈر میں بہ کر دیجیے تھا، اس کی وجہ,3,3,3,3,0,0
190,کزن,کزن,Low,آپ کا کزن آپ کے دیر سے پہنچنے کا ذکر کر رہا ہے۔,یار، مجھے کافی دیر تمہارا انتظار کرنا پڑا۔,معاف کرنا یار، راستے میں کچھ دیر ہو گئی، تمہیں انتظار کروانا نہیں چاہتا تھا۔,4,4,4,4,0,0,یار، معذرت چاہتا ہوں، میری کوتاہی شدید دلی جاں کا کام تھی۔,2,2,2,2,0,1,جی یار، معذرت چاہتا ہوں، بس تھوڑا دیر آ گیا ہوں�,3,3,3,3,0,0,ابّا جان، میرا بس قلید ہے تھوڑا سا دیر ہوگی۔,3,3,3,3,0,0
191,استاد,طالب علم,Medium,استاد آپ کے دیر سے آنے کی نشاندہی کر رہے ہیں۔,تم آج کلاس میں دیر سے آئے ہو۔,میں معذرت چاہتا ہوں، آئندہ وقت کا خیال رکھوں گا۔,4,4,4,4,0,0,سر، براہِ کرم مکمل نکلنے والی پوری رہنمائی تک دست یار کر لیتا ہ,2,2,2,2,0,0,جی سر، یہ میری کوتاہی تھی۔ آپ کی نشاندہی کا شکریہ، میں future میں اس,3,3,3,3,0,0,جی سر، معذرت چاہتا ہوں، بس تھوڑا دیر کا کام ہو گیا تھا ی,1,1,1,1,0,0
192,والد,بیٹا,High,والد آپ کو کسی ایسی حرکت پر ڈانٹ رہے ہیں جس سے انہوں نے پہلے منع کیا تھا۔,میں نے تمہیں پہلے ہی منع کیا تھا۔,معاف کر دیں ابو، مجھ سے غلطی ہو گئی، آئندہ ایسا نہیں ہوگا۔,4,4,4,4,0,0,ابو جی، میری طرف سے कوئی مکمل عدم رہنمائی نہیں، بس تھا کام ہون,3,3,3,3,0,0,ابو، معذرت چاہتا ہوں، میری کوتاہی درست نہیں ہوئی۔ آپ,1,1,1,1,0,0,ابو، یہ تو بس یہ کام مکمل کر لوں، پھر دیکھ لیتا ہوں، ان شاء الل�,2,2,2,2,0,0
193,دوست,دوست,Low,آپ کا دوست آپ سے پیغام کا دیر سے جواب دینے پر ناراضی کا اظہار کر رہا ہے۔,تم نے میرے میسج کا جواب اتنی دیر سے دیا۔,معذرت، مگر میں بھی اپنے کاموں میں مصروف تھا۔,4,3,4,4,0,0,یار، معذرت چاہتا ہوں، بس تھکا ہو گیا تھا۔,1,1,1,1,0,1,یار، معذرت چاہتا ہوں، میرا دھیان نہیں رہا۔ آپ کی نشاند,2,2,2,2,0,0,ابّا، براہِ کرم میری طرف سے تھوڑا سا وقت کی محنت کا بے شکریہ نہ,3,3,3,3,0,0
194,بزرگ رشتہ دار,نوجوان,High,ایک بزرگ رشتہ دار آپ کے رویے پر ناراضی کا اظہار کر رہا ہے اور آپ کے اندازِ گفتگو کی نشاندہی کر رہا ہے۔,تمہیں بات کرنے کا طریقہ نہیں ہے کہ بڑوں سے کیسے بات کرتے ہیں۔,معاف کیجیے، اگر میری بات سے بے ادبی محسوس ہوئی ہو، آئندہ خیال رکھوں گا۔,4,4,4,4,0,0,جی بالکل، یار. میرا ضرور کام ہے. میں آپ کی تجربہ کا خیال کرو,3,3,3,3,0,0,ابو، یہ میری خامی تھی، معذرت چاہتا ہوں۔ ان شاء اللہ میں اس,1,1,1,1,0,1,ابّا جان، معذرت چاہتا ہوں، میری کوتاہی کا دھیان نہیں رہ,1,1,1,1,0,1
195,ساتھی,ساتھی,Medium,آپ کا ساتھی کام میں ہونے والی ایک معمولی لیکن اثر انداز غلطی کی نشاندہی کر رہا ہے۔,آپ کی اس غلطی کی وجہ سے کام میں تاخیر ہوئی ہے۔,معذرت، آئندہ خیال رکھوں گا۔,4,4,4,4,0,0,نہیں یار، یہ تو میری کوتاہی تھی۔ آپ کی نشاندہی کا شکریہ، می,2,2,2,2,0,0,نہیں یار، بس ختم ہو گیا ہے۔ تمہارا شکریہ۔,2,2,2,2,0,0,ابّہ، یار. میری ضروری طور پر آؤٹ لینے دیجیے، براہِ کرم تھو,3,3,3,3,0,0
196,دوست,دوست,Low,آپ بیماری کے بعد اپنے دوست کی خیریت دریافت کر رہے ہیں۔,یار، طبیعت اب کیسی ہے؟ سنا تھا تم بیمار تھے۔,الحمدللہ، اب پہلے سے کافی بہتر ہوں، تمہاری فکر کا شکریہ۔,4,4,4,4,0,0,اب کافی بہتر ہوں یار، بس تقریباً ٹھیک ہو گیا ہوں۔ ان,4,4,4,4,0,0,اب مکمل ہو گیا، بہت شکریہ! ان شاء اللہ آج میری طرف سے کچھ خوب,2,2,2,2,0,0,اب کافی بہتر ہوں یار، بس تھوڑا آرام کر رہا ہوں۔ ان شاء,3,3,3,3,0,0
