Scenario_ID,Candidate,Candidates,Mean_Relational_Alignment,Mean_Indirectness,Mean_Facesaving,Mean_Cultural_Appropriateness,Mean_Directness_Threat,Mean_Hierarchy_Violation,CAS,FTV,Gold_Candidate,Is_Gold
226,B,معاف کرنا یار، دیر ہو گئی، لیکن تمہیں اتنی جلدی آنے کی کیا ضرورت تھی؟,2.0,2.0,2.0,2.0,1.0,0.0,0.5,0.125,A,False
226,C,سوری یار، میں لیٹ ہو گیا تھا، مگر تم بھی تھوڑا انتظار کر لیتے، اتنی ناراضی کی ضرورت نہیں تھی۔,2.0,2.0,2.0,2.0,1.0,0.0,0.5,0.125,A,False
227,A,میں معذرت چاہتا ہوں، آئندہ وقت کا خیال رکھوں گا۔,4.0,4.0,4.0,4.0,0.0,0.0,1.0,0.0,A,True
227,B,معذرت سر، آج تھوڑی دیر ہو گئی، لیکن کلاس شروع ہونے کے بعد بھی تو آ سکتا تھا۔,1.0,1.0,1.0,1.0,2.0,0.0,0.25,0.25,A,False
227,C,سر، میں دیر سے آیا ہوں، مگر کبھی کبھار ایسا ہو جاتا ہے، اس پر اتنی فکر کرنے کی ضرورت نہیں۔,1.0,1.0,1.0,1.0,2.0,0.0,0.25,0.25,A,False
228,A,معاف کر دیں ابو، مجھ سے غلطی ہو گئی، آئندہ ایسا نہیں ہوگا۔,4.0,4.0,4.0,4.0,0.0,0.0,1.0,0.0,A,True
228,B,معاف کیجیے ابو، لیکن میں نے جو کیا اپنی سمجھ کے مطابق ہی کیا تھا۔,1.0,1.0,1.0,1.0,2.0,0.0,0.25,0.25,A,False
228,C,ابو، میں جانتا ہوں آپ نے منع کیا تھا، لیکن مجھے نہیں لگا کہ اس میں کوئی خاص مسئلہ ہے۔,1.0,1.0,1.0,1.0,2.0,0.0,0.25,0.25,A,False
229,A,معذرت، مگر میں بھی اپنے کاموں میں مصروف تھا۔,4.0,3.0,4.0,4.0,0.0,0.0,0.9375,0.0,A,True
229,B,سوری یار، میں مصروف تھا، تمہیں اتنی جلدی جواب چاہیے تھا تو پہلے بتا دیتے۔,2.0,2.0,2.0,2.0,1.0,0.0,0.5,0.125,A,False
229,C,یار، جواب دیر سے دیا تو دیا، ہر بات پر اتنی ناراضی بھی اچھی نہیں لگتی۔,1.0,1.0,1.0,1.0,2.0,0.0,0.25,0.25,A,False
230,A,معاف کیجیے، اگر میری بات سے بے ادبی محسوس ہوئی ہو، آئندہ خیال رکھوں گا۔,4.0,4.0,4.0,4.0,0.0,0.0,1.0,0.0,A,True
230,B,معاف کیجیے، لیکن مجھے نہیں لگتا میری بات میں کوئی بے ادبی تھی۔,1.0,1.0,1.0,1.0,2.0,0.0,0.25,0.25,A,False
230,C,جی، اگر آپ کو میرا انداز پسند نہیں آیا تو آئندہ میں کم بات کروں گا۔,1.0,1.0,1.0,1.0,2.0,0.0,0.25,0.25,A,False
231,A,معذرت، آئندہ خیال رکھوں گا۔,4.0,4.0,4.0,4.0,0.0,0.0,1.0,0.0,A,True
231,B,معذرت، لیکن یہ غلطی اتنی بڑی نہیں تھی کہ کام میں اتنی تاخیر ہو جاتی۔,1.0,1.0,1.0,1.0,2.0,0.0,0.25,0.25,A,False
231,C,مجھے افسوس ہے، مگر اس تاخیر کی ذمہ داری صرف میری نہیں ہے، کچھ مسئلہ دوسری طرف سے بھی ہوا تھا۔,1.0,1.0,1.0,1.0,2.0,0.0,0.25,0.25,A,False
232,A,سر، اس غلطی پر میں دل سے معذرت خواہ ہوں۔ یہ میری کوتاہی تھی، اور آئندہ میں ایسی غلطی دوبارہ نہیں ہونے دوں گا۔,4.0,4.0,4.0,4.0,0.0,0.0,1.0,0.0,A,True
232,B,رپورٹ میں تاخیر ہوئی ہے، لیکن میرے خیال میں اس کی وجہ صرف میری طرف سے نہیں تھی۔,1.0,1.0,1.0,1.0,2.0,0.0,0.25,0.25,A,False
232,C,معذرت سر، لیکن ڈیڈ لائن بہت کم تھی، اس لیے اتنی تاخیر کو صرف میری کوتاہی نہیں کہا جا سکتا۔,1.0,1.0,1.0,1.0,2.0,0.0,0.25,0.25,A,False
233,A,ابو، معذرت چاہتا ہوں، میرا دھیان نہیں رہا۔ آئندہ میں ضرور اس بات کا خیال رکھوں گا۔,4.0,4.0,4.0,4.0,0.0,0.0,1.0,0.0,A,True
233,B,ابو، بل دیر سے جمع ہوا تو ہوا، اتنی بڑی بات نہیں، اگلی بار دیکھ لوں گا۔,1.0,1.0,1.0,1.0,2.0,0.0,0.25,0.25,A,False
233,C,ابو، مجھے یاد نہیں رہا تھا، لیکن آپ خود بھی مجھے ایک بار یاد دلا دیتے تو بہتر ہوتا۔,1.0,1.0,1.0,1.0,2.0,0.0,0.25,0.25,A,False
234,A,آپی، سوری! مجھ سے واقعی غلطی ہو گئی۔ شاید میں نے کہیں رکھ کر بھول گئی، ابھی ڈھونڈتی ہوں۔,3.5,3.0,3.0,3.0,0.0,0.0,0.7812,0.0,A,True
234,B,آپی، سوری، لیکن اگر وہ چیز اتنی ضروری تھی تو آپ کو خود بھی سنبھال کر رکھنی چاہیے تھی۔,1.0,1.0,1.0,1.0,2.0,0.0,0.25,0.25,A,False
234,C,آپی، مجھے نہیں مل رہی تو شاید کہیں اور رکھی ہو، پہلے آپ اپنا سامان بھی چیک کر لو۔,2.0,2.0,2.0,2.0,1.0,0.0,0.5,0.125,A,False
235,A,الحمدللہ، اب پہلے سے کافی بہتر ہوں، تمہاری فکر کا شکریہ۔,4.0,4.0,4.0,4.0,0.0,0.0,1.0,0.0,A,True
235,B,اب ٹھیک ہوں، بیماری تو معمولی سی تھی۔,2.0,2.0,2.0,2.0,0.0,0.0,0.5,0.0,A,False
235,C,ہاں یار، اب بہتر ہوں۔,2.0,2.0,2.0,2.0,0.0,0.0,0.5,0.0,A,False
236,A,ہاں یار، اب کافی بہتر ہوں، بس تھوڑی کمزوری ہے۔,4.0,4.0,4.0,4.0,0.0,0.0,1.0,0.0,A,True
236,B,ہاں یار، اب بہتر ہوں۔,2.0,2.0,2.0,2.0,0.0,0.0,0.5,0.0,A,False
236,C,اب ٹھیک ہوں، بیماری تو معمولی سی تھی۔,2.0,2.0,2.0,2.0,0.0,0.0,0.5,0.0,A,False
237,A,جی ابو، اللہ کا شکر ہے، اب کافی بہتر ہوں، آپ کی فکر کا شکریہ۔,4.0,4.0,4.0,4.0,0.0,0.0,1.0,0.0,A,True
237,B,ابو، اب کافی بہتر ہوں، آپ کو اتنی فکر کرنے کی ضرورت نہیں تھی۔,2.0,2.0,2.0,2.0,1.0,0.0,0.5,0.125,A,False
237,C,ابو، اب ٹھیک ہوں۔,1.0,1.0,1.0,1.0,2.0,0.0,0.25,0.25,A,False
238,A,جی امی، اب کافی بہتر ہوں، آپ فکر نہ کریں ۔,4.0,4.0,4.0,4.0,0.0,0.0,1.0,0.0,A,True
238,B,امی، اب طبیعت بہتر ہے، آپ کو اتنی پریشان ہونے کی ضرورت نہیں تھی۔,2.0,2.0,2.0,2.0,0.0,0.0,0.5,0.0,A,False
238,C,امی، اب ٹھیک ہوں، اگر زیادہ فکر ہو رہی تھی تو پہلے ہی فون کر لیا کریں۔,2.0,2.0,2.0,2.0,2.0,0.0,0.5,0.25,A,False
239,A,جی الحمدللہ، سب خیریت ہے، آپ کی دعاؤں کا بہت شکریہ۔,4.0,4.0,4.0,4.0,0.0,0.0,1.0,0.0,A,True
239,B,جی، الحمدللہ اب کافی بہتر ہوں۔,2.0,2.0,2.0,2.0,0.0,0.0,0.5,0.0,A,False
239,C,جی، اب طبیعت ٹھیک ہے۔,2.0,2.0,2.0,2.0,1.0,0.0,0.5,0.125,A,False
240,A,جی، اب کافی بہتر ہوں، پوچھنے کا شکریہ۔,4.0,4.0,4.0,4.0,0.0,0.0,1.0,0.0,A,True
240,B,جی، اب کافی بہتر ہوں۔,2.0,2.0,2.0,2.0,1.0,0.0,0.5,0.125,A,False
240,C,جی، طبیعت تو ٹھیک ہے۔,2.0,2.0,2.0,2.0,1.0,0.0,0.5,0.125,A,False
241,A,جی سر، اللہ کا شکر ہے، اب طبیعت کافی بہتر ہے۔,4.0,3.0,4.0,4.0,0.0,0.0,0.9375,0.0,A,True
241,B,جی سر، ابھی مکمل طور پر کام کرنے کی حالت میں نہیں ہوں۔,2.0,2.0,2.0,1.0,1.0,0.0,0.4375,0.125,A,False
241,C,سر، مجھے لگتا ہے چند دن مزید آرام کی ضرورت ہے۔,2.0,2.0,2.0,1.0,1.0,0.0,0.4375,0.125,A,False
242,A,یار، واقعی طبیعت خراب تھی، ہر چیز کو مذاق مت سمجھا کرو۔,4.0,3.0,4.0,4.0,0.0,0.0,0.9375,0.0,A,True
242,B,یار، واقعی طبیعت خراب تھی، لیکن تمہیں یقین نہیں تو اپنی مرضی سمجھو۔,2.0,2.0,2.0,2.0,2.0,0.0,0.5,0.25,A,False
242,C,ہاں یار، بیماری تو تھی، مگر اتنی بھی نہیں جتنی تم سمجھ رہے ہو۔,2.0,2.0,2.0,2.0,1.0,0.0,0.5,0.125,A,False
243,A,جی سر، اب کافی بہتر ہوں اور معمول کے مطابق کام کر سکتا ہوں۔,4.0,3.0,4.0,4.0,0.0,0.0,0.9375,0.0,A,True
243,B,جی سر، لیکن کام کرنے کے لیے ابھی مجھے مزید آرام چاہیے۔,2.0,2.0,2.0,2.0,1.0,0.0,0.5,0.125,A,False
243,C,سر، اگر کام ضروری ہے تو میں دیکھ لیتا ہوں کہ کیا کر سکتا ہوں۔,2.0,2.0,2.0,1.0,1.0,0.0,0.4375,0.125,A,False
244,A,جی امی جان، اب کافی بہتر ہوں، آپ کی دعاؤں اور فکر کا شکریہ۔,4.0,4.0,4.0,4.0,0.0,0.0,1.0,0.0,A,True
244,B,جی امی، اب ٹھیک ہوں، آپ بار بار پوچھ کر مجھے مزید پریشان نہ کریں۔,1.0,1.0,1.0,1.0,2.0,0.0,0.25,0.25,A,False
244,C,امی، کمزوری تو نہیں ہے۔,1.0,1.0,1.0,1.0,2.0,0.0,0.25,0.25,A,False
245,A,یار، واقعی طبیعت خراب تھی، ہر بات کو مذاق مت سمجھا کرو۔,4.0,3.0,4.0,4.0,0.0,0.0,0.9375,0.0,A,True
245,B,یار، ابھی بھی طبیعت کچھ خراب ہے، تمہیں اگر یقین نہیں تو رہنے دو۔,2.0,2.0,2.0,1.5,2.0,0.0,0.4688,0.25,A,False
245,C,ہاں یار، اب کافی بہتر ہوں، بس تم ہر بار بیماری کا پوچھ کر موڈ خراب نہ کرو۔,2.0,2.0,2.0,1.5,2.0,0.0,0.4688,0.25,A,False
246,A,جی، میں دوائی وقت پر لے رہا ہوں، آپ کی نصیحت کا شکریہ۔,4.0,3.0,4.0,4.0,0.0,0.0,0.9375,0.0,A,True
246,B,جی، دوا لے رہا ہوں، جب یاد آئے گی لے لوں گا۔,1.0,1.0,1.0,1.0,2.0,0.0,0.25,0.25,A,False
246,C,آپ فکر نہ کریں، کبھی کبھی دوا رہ بھی جائے تو کوئی خاص مسئلہ نہیں ہوتا۔,1.0,1.0,1.0,1.0,2.0,0.0,0.25,0.25,A,False
247,A,کام مکمل ہو گیا تھا، اتنی بھی طبیعت خراب نہیں تھی جتنا سمجھا جا رہا ہے۔,4.0,4.0,4.0,4.0,0.0,0.0,1.0,0.0,A,True
247,B,کام تو مکمل ہو گیا تھا، اس لیے بیماری کا کام پر کوئی خاص اثر نہیں پڑا۔,2.0,2.0,2.0,2.0,1.0,0.0,0.5,0.125,A,False
247,C,معذرت، طبیعت خراب تھی، اس وجہ سے کام کی رفتار کچھ کم رہی۔,2.0,2.0,2.0,2.0,0.0,0.0,0.5,0.0,A,False
248,A,طبیعت تو بہتر ہے، لیکن بیماری نے کافی پریشان کر دیا تھا۔,4.0,3.5,4.0,4.0,0.0,0.0,0.9688,0.0,A,True
248,B,طبیعت اب بہتر ہے۔,2.0,2.0,2.0,2.0,0.0,0.0,0.5,0.0,A,False
248,C,ہاں، اب بہتر ہوں۔,2.0,2.0,2.0,2.0,0.0,0.0,0.5,0.0,A,False
249,A,ہاں یار، اب بہتر ہوں، لیکن اتنی جلدی بھی سب کچھ ٹھیک نہیں ہوتا۔,4.0,4.0,4.0,4.0,0.0,0.0,1.0,0.0,A,True
249,B,ہاں یار، اب کافی ٹھیک ہوں، لیکن تمہیں اتنی جلدی جواب چاہیے تو پہلے بتا دیا کرو۔,1.0,1.0,1.0,1.0,2.0,0.0,0.25,0.25,A,False
249,C,یار، ابھی مکمل ٹھیک نہیں ہوا۔,2.0,2.0,2.0,2.0,1.0,0.0,0.5,0.125,A,False
250,A,جی دادی، اب پہلے سے بہتر ہوں۔ میری فکر کرنے کا بہت شکریہ۔,4.0,4.0,4.0,4.0,0.0,0.0,1.0,0.0,A,True
250,B,دادی، اب کافی بہتر ہوں۔,2.0,2.0,2.0,2.0,1.0,0.0,0.5,0.125,A,False
250,C,دادی، اب طبیعت ٹھیک ہے، آپ کو اتنی فکر کرنے کی ضرورت نہیں تھی۔,2.0,2.0,2.0,2.0,1.0,0.0,0.5,0.125,A,False
251,A,الحمدللہ خالہ، اب کافی بہتر ہوں۔,4.0,4.0,4.0,4.0,0.0,0.0,1.0,0.0,A,True
251,B,خالہ، اب ٹھیک ہوں۔,2.0,2.0,2.0,2.0,1.0,0.0,0.5,0.125,A,False
251,C,خالہ، اب طبیعت بہتر ہے، لیکن آپ بار بار پوچھ کر مجھے مزید پریشان نہ کریں۔,1.0,1.0,1.0,1.0,2.0,0.0,0.25,0.25,A,False
252,A,اب کافی بہتر ہوں یار، بس تھوڑا آرام کر رہا ہوں۔ ان شاء اللہ جلد یونیورسٹی آ جاؤں گا۔,4.0,4.0,4.0,4.0,0.0,0.0,1.0,0.0,A,True
252,B,اب بہتر ہوں، بس ابھی آرام کر رہا ہوں۔,2.0,2.0,2.0,2.0,0.0,0.0,0.5,0.0,A,False
252,C,یار، طبیعت تو ٹھیک ہے، تمہیں اتنی فکر کرنے کی ضرورت نہیں، جلد یونیورسٹی آ جاؤں گا۔,2.0,2.0,2.0,2.0,0.0,0.0,0.5,0.0,A,False
253,A,جی ابو، ابھی کر دیتا ہوں۔,4.0,4.0,4.0,4.0,0.0,0.0,1.0,0.0,A,True
253,B,جی ابو، میں یہ کام ابھی نہیں کرنا چاہتا، بعد میں کر لوں گا۔,1.0,1.0,1.0,1.0,2.0,0.0,0.25,0.25,A,False
253,C,ابو، ابھی میرا دل نہیں ہے۔,1.0,1.0,1.0,1.0,2.0,0.0,0.25,0.25,A,False
254,A,جی امی، ابھی کچن صاف کر دیتی ہوں۔,4.0,4.0,4.0,4.0,0.0,0.0,1.0,0.0,A,True
254,B,جی امی، تھوڑی دیر میں کر دوں گی۔,1.0,1.0,1.0,1.0,2.0,0.0,0.25,0.25,A,False
254,C,جی امی۔,2.0,2.0,2.0,2.0,1.0,0.0,0.5,0.125,A,False
255,A,جی سر، میں ابھی اس سوال کو حل کرنے کی کوشش کرتا ہوں۔,4.0,4.0,4.0,4.0,0.0,0.0,1.0,0.0,A,True
255,B,جی سر، میں بورڈ پر نہیں آنا چاہتا، آپ کسی اور طالب علم سے کروا لیں۔,1.0,1.0,1.0,1.0,2.0,0.0,0.25,0.25,A,False
255,C,سر، یہ سوال مجھے سمجھ نہیں آ رہا، آپ خود ہی حل کر دیں۔,2.0,2.0,2.0,2.0,1.0,0.0,0.5,0.125,A,False
256,A,جی سر، میں یہ رپورٹ آج ہی جمع کرا دوں گا۔,4.0,4.0,4.0,4.0,0.0,0.0,1.0,0.0,A,True
256,B,سر، رپورٹ آج مکمل کرنا میرے لیے ممکن نہیں، میں اسے کل جمع کرا دوں گا۔,2.0,2.0,2.0,2.0,2.0,0.0,0.5,0.25,A,False
256,C,سر، میں آج یہ کام نہیں کر پاؤں گا، باقی کام بھی کافی ضروری ہیں۔,2.0,2.0,2.0,2.0,2.0,0.0,0.5,0.25,A,False
257,A,بالکل، میں ابھی دے دیتا ہوں۔,4.0,4.0,4.0,4.0,0.0,0.0,1.0,0.0,A,True
257,B,ہاں یار، فائل لے رہا ہوں، لیکن خود آ کر لے لو، میں ابھی مصروف ہوں۔,2.0,2.0,2.0,2.0,1.0,0.0,0.5,0.125,A,False
257,C,یار، ابھی فائل دینے کا وقت نہیں، بعد میں دیکھتے ہیں۔,1.0,1.0,1.0,1.0,2.0,0.0,0.25,0.25,A,False
258,A,ٹھیک ہے یار، لیکن آرام سے بھی بات کر سکتے ہو۔,4.0,3.0,3.0,4.0,0.0,0.0,0.875,0.0,A,True
258,B,یار، پہلے ذرا خاموش ہو جاؤ۔,1.0,1.0,1.0,1.0,2.0,0.0,0.25,0.25,A,False
258,C,میں تمہاری بات ابھی نہیں سننا چاہتا، جب میرا موڈ ہوگا تب بات کریں گے۔,1.0,1.0,1.0,1.0,2.0,0.0,0.25,0.25,A,False
259,A,جی سر، میں ابھی نوٹس بھیج دیتا ہوں۔,4.0,4.0,4.0,4.0,0.0,0.0,1.0,0.0,A,True
259,B,جی سر، میں یہ رپورٹ کل تک مکمل کر دوں گا۔,1.0,1.0,1.0,1.0,2.0,0.0,0.25,0.25,A,False
259,C,سر، آج یہ رپورٹ مکمل کرنا ممکن نہیں، میں اسے بعد میں جمع کرا دوں گا۔,1.0,1.0,1.0,1.0,2.0,0.0,0.25,0.25,A,False
260,A,جی سر، میں اسے دوبارہ کر دیتا ہوں۔,3.5,4.0,4.0,4.0,0.0,0.0,0.9688,0.0,A,True
260,B,سر، یہ کام دوبارہ کرنا پڑے گا تو میں پہلے اپنی مصروفیات دیکھ لوں، پھر شروع کرتا ہوں۔,1.0,1.0,1.0,1.0,2.0,0.0,0.25,0.25,A,False
260,C,جی سر، میں دوبارہ کر دوں گا، لیکن پچھلا کام بھی قابلِ قبول تھا۔,1.0,1.0,1.0,1.0,2.0,0.0,0.25,0.25,A,False
261,A,جی چچا جان، میں ابھی یہ سامان اندر رکھ دیتا ہوں۔,4.0,4.0,4.0,4.0,0.0,0.0,1.0,0.0,A,True
261,B,جی چچا جان، ابھی نہیں، یہ سامان بعد میں اندر رکھ دوں گا۔,2.0,2.0,2.0,2.0,1.0,0.0,0.5,0.125,A,False
261,C,چچا جان، آپ کسی اور سے کہہ دیں۔,1.0,1.0,1.0,1.0,2.0,0.0,0.25,0.25,A,False
262,A,جی امی جان، کھانا وقت پر تیار ہو جائے گا۔,4.0,4.0,4.0,4.0,0.0,0.0,1.0,0.0,A,True
262,B,جی امی جان، ابھی ممکن نہیں۔,1.0,1.0,1.0,1.0,2.0,0.0,0.25,0.25,A,False
262,C,امی جان، آج میرے لیے وقت پر کھانا بنانا مشکل ہے۔,1.0,1.0,1.0,1.0,2.0,0.0,0.25,0.25,A,False
263,A,جی، ابھی دروازہ بند کر دیتا ہوں۔,4.0,3.0,4.0,4.0,0.0,0.0,0.9375,0.0,A,True
263,B,جی، کرتا ہوں۔,2.0,2.0,2.0,2.0,1.0,0.0,0.5,0.125,A,False
263,C,جی، پہلے اپنا کام مکمل کر لوں، پھر دروازہ بند کر دوں گا۔,1.0,1.0,1.0,1.0,2.0,0.0,0.25,0.25,A,False
264,A,ٹھیک ہے یار، کوئی بات نہیں، خود ہی کر لیتا ہوں۔,4.0,3.0,4.0,4.0,0.0,0.0,0.9375,0.0,A,True
264,B,یار، خود ہی کر لو۔,1.0,1.0,1.0,1.0,2.0,0.0,0.25,0.25,A,False
264,C,ہاں یار، ابھی میرے پاس وقت نہیں، کسی اور سے مدد مانگ لو۔,1.0,1.0,1.0,1.0,2.0,0.0,0.25,0.25,A,False
265,A,جی سر، معذرت چاہتا ہوں، آئندہ اس بات کا خیال رکھوں گا۔,4.0,4.0,4.0,4.0,0.0,0.0,1.0,0.0,A,True
265,B,جی سر۔,2.0,2.0,2.0,2.0,1.0,0.0,0.5,0.125,A,False
265,C,سر،ایک ضروری بات کر رہا تھا۔,2.0,2.0,2.0,2.0,2.0,0.0,0.5,0.25,A,False
266,A,ضرور، میں یہ کام سنبھال لیتا ہوں۔,4.0,4.0,4.0,4.0,0.0,0.0,1.0,0.0,A,True
266,B,ضرور، لیکن آپ یہ حصہ خود بھی سنبھال سکتے ہیں، میں ابھی مصروف ہوں۔,2.0,2.0,2.0,2.0,2.0,0.0,0.5,0.25,A,False
266,C,ٹھیک ہے، اگر آپ کہیں تو کر لیتا ہوں، لیکن یہ کام میری ذمہ داری نہیں ہے۔,2.0,2.0,2.0,2.0,2.0,0.0,0.5,0.25,A,False
267,A,اچھا، نہیں جاتی، لیکن مجھے جانا ضروری تھا۔,3.0,4.0,4.0,4.0,0.0,0.0,0.9375,0.0,A,True
267,B,اچھا، لیکن مجھے واقعی باہر جانا ہے۔,1.0,1.0,1.0,1.0,2.0,0.0,0.25,0.25,A,False
267,C,بھائی، آپ کو میری فکر کرنے کی ضرورت نہیں۔,1.0,1.0,1.0,1.0,2.0,0.0,0.25,0.25,A,False
268,A,جی سر، ان شاء اللہ میں تمام انتظامات بخوبی سنبھال لوں گا۔,4.0,4.0,4.0,4.0,0.0,0.0,1.0,0.0,A,True
268,B,جی سر، میں ابھی انتظامات کی ذمہ داری نہیں لے سکتا، آپ کسی اور استاد کو کہہ دیں۔,1.0,1.0,1.0,1.0,2.0,0.0,0.25,0.25,A,False
268,C,سر، یہ تمام انتظامات میرے لیے ممکن نہیں، میں صرف کچھ کام ہی سنبھال سکتا ہوں۔,1.0,1.0,1.0,1.0,2.0,0.0,0.25,0.25,A,False
269,A,جی، میں پہلے یہی کام مکمل کر دیتا ہوں۔,4.0,4.0,4.0,4.0,0.0,0.0,1.0,0.0,A,True
269,B,جی سر، میں پہلے اپنا موجودہ کام مکمل کر لوں، پھر یہ کام شروع کرتا ہوں۔,1.0,1.0,1.0,1.0,2.0,0.0,0.25,0.25,A,False
269,C,سر، ابھی دوسرے کام بھی ہیں، یہ کام بعد میں کر لیتا ہوں۔,1.0,1.0,1.0,1.0,2.0,0.0,0.25,0.25,A,False
270,A,ٹھیک ہے بھائی، میں ابھی ڈائننگ ٹیبل لگا دیتا ہوں۔,4.0,4.0,4.0,4.0,0.0,0.0,1.0,0.0,A,True
270,B,ٹھیک ہے بھائی، لیکن ابھی میرا کام ختم نہیں ہوا، تم خود ٹیبل لگا لو۔,1.0,1.0,1.0,1.0,2.0,0.0,0.25,0.25,A,False
270,C,بھائی، ابھی وقت نہیں ہے، مہمان آ جائیں تو پھر دیکھیں گے۔,1.0,1.0,1.0,1.0,2.0,0.0,0.25,0.25,A,False
271,A,یار، تمہارا دل سے شکریہ، تم نے واقعی میرے لیے بہت وقت نکالا۔,4.0,4.0,4.0,4.0,0.0,0.0,1.0,0.0,A,True
271,B,بہت شکریہ، تمہارا۔,2.0,2.0,2.0,2.0,0.0,0.0,0.5,0.0,A,False
271,C,یار، تمہاری مدد کا شکریہ۔,2.0,2.0,2.0,2.0,0.0,0.0,0.5,0.0,A,False
272,A,بہت شکریہ یار، تم نے میری بڑی مدد کر دی۔,4.0,3.0,4.0,4.0,0.0,0.0,0.9375,0.0,A,True
272,B,ہاں یار، نوٹس لے آئے ہو تو ٹھیک ہے، میں خود بھی حاصل کر سکتا تھا۔,1.0,1.0,1.0,1.0,2.0,0.0,0.25,0.25,A,False
272,C,اچھا، نوٹس مل گئے۔,1.0,1.0,1.0,1.0,2.0,0.0,0.25,0.25,A,False
273,A,بہت شکریہ ابو، آپ نے میری بڑی مشکل آسان کر دی۔,4.0,4.0,4.0,4.0,0.0,0.0,1.0,0.0,A,True
273,B,جی ابو، لیکن یہ کام تو مجھے خود ہی کرنا چاہیے تھا، آپ نے زحمت کیوں کی؟,2.0,2.0,2.0,1.0,2.0,0.0,0.4375,0.25,A,False
273,C,ابو، آپ نے کاغذات جمع کرا دیے تو ٹھیک ہے، آئندہ مجھے خود ہی یہ کام کرنے دیں۔,1.0,1.0,1.0,1.0,2.0,0.0,0.25,0.25,A,False
274,A,امی، آپ کا بہت شکریہ، آپ نے میرا بہت خیال رکھا۔,4.0,4.0,4.0,4.0,0.0,0.0,1.0,0.0,A,True
274,B,امی، آپ کو ساری رات جاگنے کی ضرورت نہیں تھی۔,1.0,1.0,1.0,1.0,2.0,0.0,0.25,0.25,A,False
274,C,شکریہ امی، لیکن آئندہ میرے لیے اتنی زحمت کرنے کی ضرورت نہیں ہے۔,1.0,1.0,1.0,1.0,2.0,0.0,0.25,0.25,A,False
275,A,سر، آپ کا بہت شکریہ، آپ کی مدد سے مجھے یہ موضوع اچھی طرح سمجھ آ گیا۔,4.0,4.0,4.0,4.0,0.0,0.0,1.0,0.0,A,True
275,B,جی سر، شکریہ۔,2.0,2.0,2.0,2.0,1.0,0.0,0.5,0.125,A,False
275,C,جی سر، اب مجھے مزید رہنمائی کی ضرورت نہیں۔,1.0,1.0,1.0,1.0,2.0,0.0,0.25,0.25,A,False
276,A,سر، آپ کی رہنمائی اور تعاون کا بہت شکریہ۔,4.0,4.0,4.0,4.0,0.0,0.0,1.0,0.0,A,True
276,B,جی سر، شکریہ۔,1.0,1.0,1.0,1.0,2.0,0.0,0.25,0.25,A,False
276,C,سر، آپ نے جو بتایا وہ ٹھیک تھا۔,1.0,1.0,1.0,1.0,2.0,0.0,0.25,0.25,A,False
277,A,آپ کا بہت شکریہ، آپ کی بروقت مدد میرے بہت کام آئی۔,4.0,3.0,4.0,4.0,0.0,0.0,0.9375,0.0,A,True
277,B,شکریہ۔,1.0,1.0,1.0,1.0,2.0,0.0,0.25,0.25,A,False
277,C,اچھا، کام کر دیا ہے شکریہ۔,1.0,1.0,1.0,1.0,2.0,0.0,0.25,0.25,A,False
278,A,یار، تمہارا بہت شکریہ، ورنہ مجھے اس کی بہت ٹینشن تھی۔,4.0,4.0,4.0,4.0,0.0,0.0,1.0,0.0,A,True
278,B,بہت شکریہ یہ سب کرنے کی ضرورت نہیں تھی۔,1.0,1.0,1.0,1.0,2.0,0.0,0.25,0.25,A,False
278,C,اچھا، نوٹس لے آئے ہو، رکھ دو۔,1.0,1.0,1.0,1.0,2.0,0.0,0.25,0.25,A,False
279,A,شکریہ سر۔ یہ سب آپ کی رہنمائی کا نتیجہ ہے۔,4.0,3.0,4.0,4.0,0.0,0.0,0.9375,0.0,A,True
279,B,شکریہ سر، لیکن مجھے نہیں لگتا کہ میں نے اتنی محنت کی ہے جتنی آپ کہہ رہے ہیں۔,1.0,1.0,1.0,1.0,2.0,0.0,0.25,0.25,A,False
279,C,سر، یہ تو میری ذمہ داری تھی۔,1.0,1.0,1.0,1.0,2.0,0.0,0.25,0.25,A,False
280,A,اللہ آپ کو جزائے خیر دے، آپ کی دعائیں میرے لیے بہت قیمتی ہیں۔,4.0,4.0,4.0,4.0,0.0,0.0,1.0,0.0,A,True
280,B,اللہ آپ کو خوش رکھے۔,2.0,2.0,2.0,1.0,2.0,0.0,0.4375,0.25,A,False
280,C,آپ کی دعاؤں کا شکریہ۔,2.0,2.0,2.0,2.0,1.0,0.0,0.5,0.125,A,False
281,A,واہ جناب، آج تو بڑے مہربان لگ رہے ہیں، شکریہ!,4.0,4.0,4.0,4.0,0.0,0.0,1.0,0.0,A,True
281,B,واہ یار، چائے تو لے آئے، اب یہ بھی بتاؤ بل کون دے گا؟,2.0,2.0,2.0,2.0,0.0,0.0,0.5,0.0,A,False
281,C,شکریہ یار، لیکن اگلی بار چائے لانے کی زحمت نہ کرنا۔,1.0,1.0,1.0,1.0,2.0,0.0,0.25,0.25,A,False
282,A,ٹھیک ہے یار، شکریہ، لیکن مجھے کافی انتظار کرنا پڑا۔,3.0,3.0,4.0,4.0,0.0,0.0,0.875,0.0,A,True
282,B,یار، آخرکار کر ہی دیا، لیکن اتنی دیر لگا دی کہ اب شکریہ کہنے کا بھی دل نہیں کر رہا۔,1.0,1.0,1.0,1.0,2.0,0.0,0.25,0.25,A,False
