ID,User_Role,Model_Role,Power_Distance,Context,User_Utterance,Gold_Response,Gold_Relational_Alignment,Gold_Indirectness,Gold_Facesaving,Gold_Cultural_Appropriateness,Gold_Directness_Threat,Gold_Hierarchy_Violation,Response_A,A_Relational_Alignment,A_Indirectness,A_Facesaving,A_Cultural_Appropriateness,A_Directness_Threat,A_Hierarchy_Violation,Response_B,B_Relational_Alignment,B_Indirectness,B_Facesaving,B_Cultural_Appropriateness,B_Directness_Threat,B_Hierarchy_Violation,Response_C,C_Relational_Alignment,C_Indirectness,C_Facesaving,C_Cultural_Appropriateness,C_Directness_Threat,C_Hierarchy_Violation,Response_D,D_Relational_Alignment,D_Indirectness,D_Facesaving,D_Cultural_Appropriateness,D_Directness_Threat,D_Hierarchy_Violation
34,ماموں,بھانجا,High,خاندانی گفتگو کے دوران آپ کے ماموں آپ کو ایک یادگاری انگوٹھی دینا چاہتے ہیں۔,یہ انگوٹھی خاندان کی نشانی ہے، تم رکھ لو۔,ماموں جان، یہ آپ کے پاس ہی زیادہ مناسب لگتی ہے، آپ نے میرے بارے میں سوچا یہی میرے لیے اعزاز ہے۔,,,,,,,"""ماموں جان، یہ انگوٹھی بہت قیمتی ہے، مگر میں اس کی قدر آپ کے پاس ہی دیکھنا چاہتا ہوں۔""",,,,,,,"""جی ماموں جان، یہ بہت پیارا ہے، آپ کی محبت کا بہت شکریہ۔",,,,,,,"""مамوں جان، یہ انگوٹھی بہت خوبصورت ہے، مگر میں اس کو ذہ",,,,,,,"""ماموں جان، بہت شکریہ، لیکن مجھے لگتا ہے کہ میں اسے ر",,,,,,
35,پڑوسی,پڑوسی,Medium,آپ کے پڑوسی ملاقات کے اختتام پر آپ کو ایک تحفہ دینا چاہتے ہیں۔,یہ چھوٹا سا تحفہ ہماری طرف سے قبول کیجیے۔,آپ کی محبت سر آنکھوں پر، مگر آپ کی نیک نیتی ہی میرے لیے کافی ہے۔,,,,,,,"""شکر ہوگا، آپ کی بہت مہربانی، لیکن مجھے یہ تحفہ قبول کرن�",,,,,,,"""بہت شکریہ، یہ آپ کی محبت ہے۔ میں اسے خوشی سے قبول کرتا ہوں۔""",,,,,,,"""پیارے پڑوسی، آپ کی بہت مہربانی، لیکن ابھی اتنا وقت نہیں ہ�",,,,,,,"""ٹھیک ہے، بہت شکریہ، لیکن میں اسے لینے کی ضرورت نہی",,,,,,
36,استاد,طالب علم,Medium,آپ کے استاد آپ کی تعلیمی کارکردگی سے خوش ہو کر آپ کو ایک کتاب دینا چاہتے ہیں۔,یہ کتاب تمہارے لیے بطور انعام لایا ہوں۔,سر، آپ نے مجھے اس قابل سمجھا، یہی میرے لیے بڑی بات ہے۔,,,,,,,"""جی سر، الحمدللہ اس کتاب کی تیاری کے لیے آپ کی رہنمائی کا بہت ش",,,,,,,"""سر، آپ کا بہت شکریہ، یہ میرے لیے بہت معنی رکھتی ہے۔""",,,,,,,"""جی سر، آپ کی بہت مہربانی، یہ کتاب بہت اہم ہے۔""",,,,,,,"""استاد صاحب، بہت شکریہ، لیکن مجھے لگتا ہے کہ یہ کتاب مجھے پ",,,,,,
37,کزن,کزن,Low,آپ اپنے کزن سے ملاقات کر رہے ہیں۔ گفتگو کے دوران وہ آپ کو ایک تحفہ دینا چاہتا ہے۔,یار، یہ  تحفہ تمہارے لیے لایا ہوں، رکھ لو۔,تم نے یاد رکھا، یہی میرے لیے بڑی بات ہے، اتنا تکلف نہ کرتے۔,,,,,,,"""واہ، شکریہ یار! یہ بہت اچھا ہے، مجھے پسند آیا۔""",,,,,,,"""شکریہ، بہت خوبصورت تحفہ ہے، مگر مجھے لگتا ہے کہ",,,,,,,"""کزن جان، بہت خوبصورت ہے، مگر اس کی ضرورت نہیں ہے۔""",,,,,,,"""شکر ہوگا کزن، آپ کی احسانیت کا بہت شکریہ۔""",,,,,,
38,بڑی بہن,چھوٹی بہن,Medium,آپ کی بڑی بہن آپ کو ایک اسکارف تحفے میں دینا چاہتی ہیں۔,یہ اسکارف تمہارے لیے لیا تھا، رکھ لو۔,آپی، آپ کی محبت اپنی جگہ، لیکن اس کی واقعی ضرورت نہیں تھی۔,,,,,,,"""باجی، شکریہ، لیکن اس بار میری طرف سے رہنے دو، پھر کبھی تم پلا دینا",,,,,,,"""بڑی بہن، میں بہت شکریہ، لیکن اس سے آپ کی دعائیں ہی",,,,,,,"""باجی، یہ بہت خوبصورت ہے، مگر مجھے اس کی ضرورت نہیں ہے۔""",,,,,,,"""جی باجی، بہت شکریہ، یہ بہت پیارا ہے۔""",,,,,,
39,دوست,دوست,Low,آپ اپنے دوست سے ملاقات کر رہے ہیں۔ سفر سے واپسی پر وہ آپ کو ایک تحفہ دینا چاہتا ہے۔,یار، سفر سے تمہارے لیے ایک چیز لایا ہوں۔,ارے یار، بہت شکریہ، اتنی زحمت کرنے کی ضرورتہیں تھی ۔,,,,,,,"""واہ، یہ تو بہت مہربانی ہے! شکریہ، مجھے بہت خوشی ہوئی۔""",,,,,,,"""ٹھیک ہے، بیٹا آؤ، میں اس کو بہت پسند ہوں گا۔""",,,,,,,"""شکریہ یار، آپ کی بہت مہربانی ہے۔""",,,,,,,"""یار، بہت شکریہ، لیکن ابھی اتنا کام نہیں ہے، میں خود اسے",,,,,,
40,سسر,داماد,High,آپ کے سسرملاقات کے اختتام پر آپ کو کچھ رقم دینا چاہتے ہیں۔,یہ کچھ رقم رکھ لیجیے، بعد میں کام آئے گی,ابا جان، فی الحال ضرورت نہیں، آپ کا خیال ہی میرے لیے کافی ہے۔,,,,,,,"""جی ابا جی، آپ کی مہربانی ہے، مگر مجھے اس کی ضرورت نہیں ہے۔""",,,,,,,"""سسر جان، بہت شکریہ، لیکن مجھے یقین ہے کہ آپ کی اس رقم کی ضرورت ن�",,,,,,,"""اس کچھ رقم کا بہت شکریہ، لیکن میں اس کے لیے کسی رقم نہیں ر",,,,,,,"""جی سسر جان، آپ کی بہت مہربانی ہے، لیکن یہ رقم ضرورت نہیں ہ",,,,,,
41,پڑوسی,پڑوسی,Medium,آپ کے پڑوسی ملاقات کے اختتام پر آپ کو ایک تحفہ دینا چاہتے ہیں۔,یہ چھوٹا سا تحفہ ہماری طرف سے قبول کیجیے۔,آپ کی نیک نیتی ہی میرے لیے کافی ہے، اتنا تکلف نہ کرتے۔,,,,,,,"""ٹھیک ہے، بہت شکریہ، بھی چاہیے آپ کی تحفے سے!""",,,,,,,"""بہت شکریہ، یہ آپ کی محبت ہے۔ میں اسے خوشی سے قبول کرتا ہوں۔""",,,,,,,"""شکر ہوگا، آپ کی مہربانی کا بہت شکریہ۔""",,,,,,,"""پیارے پڑوسی، بہت شکریہ، لیکن ابھی اتنا وقت نہیں ہے ک�",,,,,,
42,بزرگ,نوجوان,High,آپ کے سفر پررخصت ہوتے وقت ایک بزرگ آپ کو کچھ رقم دینا چاہتے ہیں۔,یہ کچھ رقم رکھ لو، سفر میں کام آئے گی۔,آپ کی دعا ہی میرے لیے  کافی ہے بہت شکریہ اسکی ضرورت نہیں۔,,,,,,,"""بزرگ جان، میں اس کے لیے بہت شکریہ، لیکن میں اپنی کافی",,,,,,,"""آپ کی بہت مہربانی، بزرگ جان، لیکن مجھے لگتا ہے کہ اس رقم کی ضرورت ن",,,,,,,"""بہت شکریہ، لیکن آپ کی دعائیں میرے لیے سب سے بڑی دولت ہیں۔""",,,,,,,"""دعا کرو، آپ کی بہت مہربانی ہے۔""",,,,,,
43,نند,بھابھی,Medium,آپ کی نند آپ کو خاندانی ملاقات کے دوران ایک شال تحفے میں دینا چاہتی ہیں۔,بھابھی، یہ شال آپ کے لیے لائی ہوں۔,تم نے میرے لیے سوچا، یہی میرے لیے خوشی کی بات ہے، اتنا تکلف نہ کرتی۔,,,,,,,"""بھائی، یہ شال بہت خوبصورت ہے، مگر میں کچھ تحفہ بھی لیا",,,,,,,"""بہت شکریہ نند، یہ بہت خوبصورت ہے، مگر آپ کی محبت ہی میرے لیے سب سے بڑا تحفہ ہے۔""",,,,,,,"""شکر ہو، بھابھی جان، مگر میں نے ابھی ایک اور شال خرید لی ہے،",,,,,,,"""شکر ہوے، بھابھی جان، یہ بہت پیارا ہے، آپ کی محبت کا ی�",,,,,,
44,استاد,شاگرد,High,آپ کے استاد آپ کی کارکردگی سے خوش ہو کر آپ کو انعام دینا چاہتے ہیں۔,یہ خصوصی انعام تمہارے لیے ہے۔,سر، آپ کی حوصلہ افزائی ہی میرے لیے بڑی بات ہے۔,,,,,,,"""شکریہ سر، یہ آپ کی رہنمائی کا نتیجہ ہے، میں اس انعام کو بہت قدر کی نگاہ سے دیکھتا ہوں۔""",,,,,,,"""جی سر، آپ کی بہت مہربانی ہے۔ یہ انعام کا بہت شکریہ۔""",,,,,,,"""استاد صاحب، بہت شکریہ، لیکن مجھے امید ہے کہ میں مزید بہتری ک�",,,,,,,"""جی سر، الحمدللہ، آپ کی انعام کا بہت شکریyah۔""",,,,,,
45,بزرگ خاتون,نوجوان,High,آپ کو ایک بزرگ خاتون اپنے ہاتھ سے بنا ہوا سویٹردینا چاہتی ہیں۔,یہ سویٹر تمہارے لیے بنایا تھا، رکھ لو۔,دادی جان، آپ نے اپنے ہاتھ سے بنایا، یہی میرے لیے سب سے بڑا تحفہ ہے، اتنی زحمت نہ کرتیں۔,,,,,,,"""خواتین، بہت شکریہ، لیکن ابھی اتنا وقت نہیں ہے۔ میں خود اس",,,,,,,"""بہن جی، یہ بہت خوبصورت ہے، مگر میں آپ کی محبت کو ہمیشہ یاد رکھوں گا۔""",,,,,,,"""دادی جان، یہ بہت پیارا ہے، مگر آپ کی محبت اور احاطے سے بنے �",,,,,,,"""بیٹی جان، میں اس سویٹر کو بہت پسند کرتی ہوں، لیکن آپ",,,,,,
46,خالہ,بھانجی,Medium,آپ اپنی خالہ سے ملاقات کر رہی ہیں۔ گفتگو کے دوران وہ آپ کو ایک تحفہ دیتی ہیں۔,یہ تمہارے لیے ایک چھوٹا سا تحفہ ہے۔,خالہ جان، آپ نے بہت محبت سے دیا ہے، آپ کا خلوص ہی میرے لیے کافی ہے بہت شکریہ۔,,,,,,,"""خالہ، یہ بہت مہربانی ہے، میں اس تحفے کی قدر کروں گی۔""",,,,,,,"""خالہ جان، یہ بہت پیارا ہے، آپ کی محبت کا یہ تحفہ ہمار�",,,,,,,"""خالہ جان، یہ بہت خوبصورت ہے، مگر میں کچھ نہیں کر سکتا۔",,,,,,,"""خالہ جان، بہت شکریہ، لیکن مجھے لگتا ہے کہ یہ میری ضرورت",,,,,,
47,قریبی دوست,قریبی دوست,Low,آپ کا قریبی دوست ملاقات کے دوران آپ کو ایک تحفہ دیتا ہے۔,یار، یہ تحفہ تمہارے لیے خاص طور پر لیا تھا۔,ارے یار، اس کی کیا ضرورت تھی؟ پھر بھی تم نے یاد رکھا، اچھا لگا۔,,,,,,,"""شکریہ یار، یہ بہت پیارا ہے، آپ کی طرف سے یہ تحفہ لایا",,,,,,,"""ٹھیک ہے باجی، بہت خوبصورت ہے۔ شکریہ!""",,,,,,,"""واہ، یہ تو بہت اچھا ہے! شکریہ دوست، مجھے واقعی پسند آیا۔""",,,,,,,"""یار، بہت شکریہ، لیکن مجھے لگتا ہے کہ ابھی اس کی ضرورت نہ",,,,,,
48,ساس,بہو,High,آپ کی ساس گھر میں ملاقات کے دوران آپ کو کپڑوں کا ایک جوڑا تحفے میں دیتی ہیں۔,یہ کپڑے تمہارے لیے لائی ہوں۔,امی جان، آپ نے میرے لیے اتنا خیال رکھا، یہ میرے لیے بہت خوشی کی بات ہے۔,,,,,,,"""ساسی جان، یہ بہت خوبصورت ہے، مگر میرے لیے آپ کی دعائیں ہی",,,,,,,"""دادی جان، یہ بہت خوبصورت ہے، مگر میرے لیے آپ کی دعائیں ہی",,,,,,,"""بہو جان، یہ بہت خوبصورت ہے، مگر میں آپ کی دعائیں ہی س",,,,,,,"""بہت شکریہ ساس جی، یہ بہت خوبصورت ہیں، مگر آپ کی محبت ہی میرے لیے سب سے بڑا تحفہ ہے۔""",,,,,,
49,ماموں,بھانجا,High,آپ کے ماموں ملاقات کے دوران آپ کو ایک تحفہ دیتے ہیں۔,یہ تمہارے لیے تحفہ ہے۔,ماموں جان، آپ نے اتنا خیال رکھا، یہ میرے لیے بہت معنی رکھتا ہے۔,,,,,,,"""دادی جان، یہ بہت پیارا تحفہ ہے، مگر آپ کی محبت اور دعائیں ہی",,,,,,,"""مамوں جان، یہ بہت خوبصورت ہے، مگر میں آپ کی طرف سے کچھ ب",,,,,,,"""ماموں جان، آپ کا بہت شکریہ، یہ بہت مہربانی ہے۔""",,,,,,,"""ماموں جان، بہت شکریہ، لیکن مجھے لگتا ہے کہ یہ تحفہ",,,,,,
50,پڑوسی,پڑوسی,Medium,آپ کے پڑوسی ایک خوشی کے موقع پر آپ کے گھر آئے ہیں۔ رخصت ہونے سے پہلے وہ آپ کو ایک تحفہ دیتے ہیں۔,یہ چھوٹا سا تحفہ ہماری طرف سے قبول کیجیے۔,آپ کا آنا ہی کافی تھا، لیکن پھر بھی بہت شکریہ۔,,,,,,,"""ٹھیک ہے، بہت شکریہ، آپ کی تحفہ کا بہت شکریہ۔""",,,,,,,"""بہت شکریہ، آپ کی محبت اور خیال کا۔ یہ میرے لیے بہت معنی رکھتا ہے۔""",,,,,,,"""جی پڑوسی صاحب، آپ کی مہربانی کا بہت شکریہ، یہ تو بہت پیارا تحفہ",,,,,,,"""پیارے پڑوسی، آپ کی بہت بہترین دعوت کا بہت شکریہ۔ آپ کی مسکرا�",,,,,,
51,استاد,طالب علم,Medium,آپ کے استاد آپ کی تعلیمی کارکردگی سے خوش ہو کر آپ کو ایک کتاب تحفے میں دیتے ہیں۔,یہ کتاب رکھ لو۔,سر، یہ میرے لیے اعزاز ہے، بہت شکریہ۔,,,,,,,"""سر، آپ کا بہت شکریہ، یہ میرے لیے بہت قیمتی ہے۔""",,,,,,,"""جی استاد، بہت شکریہ، یہ کتاب مجھے بہت پسند آئے گی۔""",,,,,,,"""جی سر، بہت شکریہ۔ آپ کی تحفہ کا بہت مقداری شکریہ۔""",,,,,,,"""جی سر، آپ کی بہت مہربانی، یہ کتاب میں رکھ لوں گا۔""",,,,,,
52,کزن,کزن,Low,آپ اپنے کزن سے ملاقات کر رہی ہیں۔ گفتگو کے دوران وہ آپ کو ایک تحفہ پیش کرتی ہے۔,یہ تحفہ خاص تمہارے لیے لائی ہوں، رکھ لو۔,بہت شکریہ! تم نے اتنی محبت سے دیا ہے تو رکھ لیتی ہوں، ورنہ اس تکلف کی بالکل ضرورت نہیں تھی۔,,,,,,,"""خوشی کے موقع پر، بہت شکری۔""",,,,,,,"""واہ، یہ تو بہت خوبصورت ہے! شکریہ، مجھے واقعی پسند آیا۔""",,,,,,,"""کزن جان، یہ بہت خوبصورت ہے، مگر میں اس کی ضرورت نہیں ہ",,,,,,,"""کزن جان، یہ بہت اچھا تحفہ ہے، آپ کی بہت محبت ہے�",,,,,,
53,چچا,بھتیجا,High,آپ اپنے چچا سے ملاقات کر رہے ہیں۔ گفتگو کے اختتام پر وہ آپ کو محبت میں کوئی چیز یا تحفہ پیش کرتے ہیں۔,بیٹا، یہ میری طرف سے ایک چھوٹا سا تحفہ ہے، رکھ لو۔,چچا جان، آپ نے میرے لیے اتنا سوچا، یہ میرے لیے بہت معنی رکھتا ہے۔,,,,,,,"""جی چچا جان، آپ کی بہت مہربانی، لیکن ابھی اتنا تحفہ نہیں ہ�",,,,,,,"""چچا جان، آپ کی محبت کا بہت شکریہ، مگر یہ آپ کی طرف سے ملنے والی دعائیں میرے لیے سب سے بڑا تحفہ ہیں۔""",,,,,,,"""چچا جان، یہ بہت خوبصورت ہے، مگر میں اس کی قیمت کو میں ن",,,,,,,"""جی چچا جان، آپ کی محبت کا یہ تحفہ قبول کرنے کے لائق ہوں گا�",,,,,,
54,دوست,دوست,Low,آپ کا دوست ملاقات کے دوران آپ کو ایک تحفہ دیتا ہے۔,یہ تمہارے لیے خاص تحفہ ہے۔,یار، تم نے یاد رکھا، یہ میرے لیے واقعی خاص بات ہے۔,,,,,,,"""ٹھیک ہے بھائی، بہت خوبصورت ہے۔ شکریہ!""",,,,,,,"""شکریہ، یہ بہت پیارا ہے، آپ کی طرف سے یہ تحفہ لگیا رہ",,,,,,,"""شکریہ، دوست، لیکن ابھی اتنا کام نہیں ہے۔ میں خود اسے مکمل کر لو",,,,,,,"""یار، یہ تو بہت اچھا ہے، شکریہ! تمہاری دوستی ہی میرے لیے سب سے بڑا تحفہ ہے۔""",,,,,,
55,خالہ,بھانجا,High,آپ کی خالہ ملاقات کے دوران آپ کو ایک تحفہ دیتی ہیں۔,یہ تمہارے لیے لائی ہوں۔,خالہ جان، آپ نے اتنا خیال رکھا، یہ میرے لیے بہت خوشی کی بات ہے۔ اس شفقت کے لیے بہت شکریہ۔,,,,,,,"""خالہ، یہ بہت خوبصورت ہے، آپ کا بہت شکریہ۔""",,,,,,,"""خالہ جان، بہت شکریہ، لیکن ابھی اتنا کام باقی نہیں ہے۔ می",,,,,,,"""خالہ جان، یہ بہت خوبصورت ہے، مگر میں آپ کی دعائیں ہی س",,,,,,,"""خالہ جان، یہ بہت احسن تحفہ ہے، آپ کی محبت کا بہت شکریہ",,,,,,
56,سسر,داماد,High,آپ کے سسر ملاقات کے دوران آپ کو ایک تحفہ پیش کرتے ہیں۔,یہ تحفہ قبول کریں۔,ابا جان، اس کی کیا ضرورت تھی، لیکن آپ نے اتنا خیال رکھا، میں شکر گزار ہوں۔,,,,,,,"""جبتے ہوئے، میں آپ کی تحفہ کو قبول کر دیتا ہوں۔""",,,,,,,"""سسر جان، بہت شکریہ، لیکن مجھے یقین ہے کہ آپ کی دعوات کا بہ",,,,,,,"""دادی جان، یہ بہت احسن ہے، مگر آپ کی دعائیں ہی سب سے قیمتی",,,,,,,"""بہت شکریہ سسر جی، یہ آپ کی محبت اور شفقت کا ثبوت ہے۔""",,,,,,
