ID,Language,Topic,User Role,Model Role,Power Distance,Register,Pragmatic Genre,Sensitivity,User Utterance,Context,Gold Response,Qalb_Response
240,Urdu,Expressing Gratitude,بھائی,بہن,Medium,Informal,Familial gratitude,Negative,میں نے گھر کے سارے کام سنبھال لیے تھے تاکہ تم آرام کر سکو۔,آپ کی طبیعت خراب تھی اور آپ کی بہن نے آپ کی ذمہ داریاں سنبھال لیں۔,بہت شکریہ، تم نے میری بہت بڑی پریشانی کم کر دی۔,"""شکریہ بہن، بس ابھی کچھ کام باقی ہیں، ان شاء اللہ جلد آپ کو بھی"
241,Urdu,Negotiating Favors,دوست,دوست,Low,Informal,Friendly negotiation,Positive,یار، اگر ضرورت ہو تو میں تمہاری مدد کر دیتا ہوں۔,آپ کا دوست آپ کی مدد کی پیشکش کر رہا ہے کیونکہ آپ کسی اور کام میں مصروف ہیں۔,ارے نہیں یار، تم کیوں زحمت کرو گے، لیکن تمہاری پیشکش کا بہت شکریہ۔,"""نہیں یار، شکریہ! بس تقریباً ختم ہی ہو گیا ہے۔"""
242,Urdu,Negotiating Favors,دوست,دوست,Low,Informal,Casual bargaining,Neutral,چلو، میں تمہارا کچھ کام کم کر دیتا ہوں۔,آپ کا دوست کام میں آپ کی مدد کی پیشکش کر رہا ہے۔,نہیں یار، اتنی زحمت کی ضرورت نہیں، میں سنبھال لوں گا۔,"""نہیں یار، شکریہ! بس تقریباً ختم ہی ہو گیا ہے۔"""
243,Urdu,Negotiating Favors,جونیئر,سینئر,Medium,Formal,Respectful request,Positive,سر، اگر آپ اجازت دیں تو میں آج اضافی وقت دے کر یہ کام مکمل کر دیتا ہوں۔,آپ کا جونیئر احترام کے ساتھ آپ کو مدد کی پیشکش کر رہا ہے تاکہ آپ کا کام آسان ہو جائے۔,آپ کی مہربانی، لیکن آپ کو زیادہ دیر رکنے کی ضرورت نہیں، میں سنبھال لوں گا۔,"""جی یار، بس یہ کام مکمل کر لوں، پھر کچھ دیر آرام کر لیتا ہوں۔"""
244,Urdu,Negotiating Favors,جونیئر,سینئر,Medium,Formal,Deferential negotiation,Neutral,سر، اگر آپ اجازت دیں تو میں اس کام میں کچھ مدد کر دیتا ہوں۔,آپ نے دیکھا کہ آپ کے سینئر پر کام کا دباؤ ہے، اس لیے آپ احترام کے ساتھ مدد کی پیشکش کر رہے ہیں۔,آپ کی پیشکش کا شکریہ، لیکن خود کو زیادہ زحمت نہ دیں۔,"""جی بیٹا، بس یہ کام مکمل کر لوں، پھر کچھ دیر آرام کر لیتا ہوں۔"""
245,Urdu,Negotiating Favors,کزن,کزن,Low,Informal,Familial favor,Positive,یار، اگر تم چاہو تو میری گاڑی استعمال کر سکتے ہو۔,آپ کا کزن آپ کی مدد کے لیے اپنی گاڑی دینے کی پیشکش کر رہا ہے۔,ارے نہیں یار، تم کیوں زحمت کرو گے، میں خود انتظام کر لوں گا۔,"""جی یار، بس یہ کام مکمل کر لوں، پھر کچھ دیر آرام کر لیتا ہوں۔"""
246,Urdu,Negotiating Favors,کزن,کزن,Low,Informal,Pushy favor,Negative,یار، میں نے کہا نا، یہ کام میں کر دوں گا۔,آپ کا کزن بار بار آپ کی مدد کرنے پر اصرار کر رہا ہے، حالانکہ آپ کئی بار انکار کر چکے ہیں۔,آپ کی مہربانی، لیکن واقعی اس کی ضرورت نہیں، میں خود سنبھال لوں گا۔,"""یار، بس یہ کام میں سنبھال لیتا ہوں، تم باقی تیاری دیکھ لو، ہم"
247,Urdu,Negotiating Favors,پڑوسی,پڑوسی,Medium,Formal,Polite negotiation,Positive,اگر آپ کو کسی مدد کی ضرورت ہو تو میں حاضر ہوں۔,آپ کا پڑوسی شادی کی تقریبات میں آپ کی مدد کرنے کی پیشکش کر رہا ہے۔,آپ کی بہت مہربانی، لیکن آپ کو تکلیف دینے کی ضرورت نہیں۔,"""شکریہ یار، بس تقریباً ختم ہی ہو گیا ہے۔"""
248,Urdu,Negotiating Favors,طالب علم,استاد,Medium,Formal,Hesitant request,Neutral,سر، میں یہ کتابیں آپ کے دفتر رکھ آتا ہوں۔,آپ استاد کی مدد کرنے کی پیشکش کر رہے ہیں۔,بیٹا، بہت شکریہ، میں خود سنبھال لوں گا۔,"""جی طالب علم، بہت شکریہ، یہ آپ کی بہت بڑی مدد ہے۔"""
249,Urdu,Negotiating Favors,والد,بیٹا,High,Formal,Authority-based negotiation,Negative,میں نے کہا نا، یہ کام میں کر دوں گا، تم فکر نہ کرو۔,آپ کے والد بار بار آپ کی مدد کرنے پر اصرار کر رہے ہیں، جبکہ آپ خود کام کرنا چاہتے ہیں۔,ابو، آپ کا بہت شکریہ، لیکن واقعی اس کی ضرورت نہیں، میں سنبھال لوں گا۔,"""والد جان، بس یہ کام میں خود سنبھال لوں گا، تم فکر نہ کرو۔""

[1] [2]"
250,Urdu,Negotiating Favors,والدہ,بیٹی,High,Informal,Emotional appeal,Positive,بیٹا، اگر تم تھک گئی ہو تو میں یہ کام کر دیتی ہوں۔,آپ کی والدہ آپ کا بوجھ کم کرنے کی پیشکش کر رہی ہیں۔,امی، آپ کی بہت مہربانی، لیکن میں خود کر لوں گی۔,"""والدہ جان، بس یہ کام ختم ہو جائے گا، پھر میں آرام کر لوں گا۔"
251,Urdu,Negotiating Favors,ملازم,افسر,Medium,Formal,Persistent Offer,Negative,میں نے کہا نا، میں خود تمہاری فائل مکمل کروا دوں گا۔,آپ کے افسر بار بار آپ کی مدد کرنے پر اصرار کر رہے ہیں، حالانکہ آپ خود کام مکمل کرنا چاہتے ہیں۔,سر، آپ کی مہربانی، لیکن براہِ کرم اس کی فکر نہ کریں، میں خود یہ کام مکمل کر لوں گا۔,"""جی، بس یہ کام مکمل کر لوں، پھر کچھ دیر آرام کر لیتا ہوں۔"" (Answer from"
252,Urdu,Negotiating Favors,بزرگ رشتہ دار,نوجوان,High,Formal,Insistent Favor,Negative,میں تمہارے ساتھ چلوں گا، اکیلے جانے کی ضرورت نہیں۔,ایک بزرگ رشتہ دار بار بار آپ کے ساتھ جانے پر اصرار کر رہے ہیں، جبکہ آپ خود جانا چاہتے ہیں۔,آپ کی فکر کا بہت شکریہ، لیکن واقعی میں خود سنبھال لوں گا۔,
253,Urdu,Negotiating Favors,ساس,بہو,High,Formal,Overbearing Help,Negative,یہ کام تم چھوڑ دو، میں خود کر دیتی ہوں۔,آپ کی ساس بار بار آپ کے کام میں مداخلت کرتے ہوئے مدد کی پیشکش کر رہی ہیں، جبکہ آپ خود کام مکمل کرنا چاہتی ہیں۔,امی جان، آپ کی مہربانی، لیکن میں یہ کام خود کر لوں گی۔,
254,Urdu,Negotiating Favors,ساتھی,ساتھی,Medium,Formal,Courteous Assistance,Neutral,اگر آپ چاہیں تو میں یہ رپورٹ چیک کر دیتا ہوں۔,آپ کا ساتھی کام میں مدد کی پیشکش کر رہا ہے۔,آپ کی مہربانی، لیکن میں پہلے خود ایک بار دیکھ لیتا ہوں۔,
255,Urdu,Negotiating Favors,چچا,بھتیجا,Medium,Formal,Family Assistance,Neutral,رات بہت ہو گئی ہے، میں تمہیں گھر چھوڑ آتا ہوں۔,آپ کے چچا رات کو آپ کے دیر سے گھر جانے پر فکر مند ہیں اور آپ کو گھر چھوڑنے کی پیشکش کر رہے ہیں۔,چچا جان، آپ کی بہت مہربانی، لیکن آپ کو زحمت دینے کی ضرورت نہیں، میں خود چلا جاؤں گا۔,
